,name,ratings
10,Lyndon B. Johnson,"[0.762102578766644, 0.7772085992619395, 0.7458907598629594, 0.780711991712451, 0.6167491860687733, 0.7489327164366841, 0.7457539346069098, 0.8385633947327733, 0.8501498708501458, 0.7187960911542177, 0.7911292761564255, 0.8997277487069368, 0.6618610601872206, 0.6714620552957058, 0.4136180989444256, 0.7557017561048269, 0.72528694011271, 0.7078989082947373, 0.8306162618100643, 0.7103852797299623, 0.7409840449690819, 0.5735364276915789, 0.7594663547351956, 0.7459233207628131, 0.732274990528822, 0.7378013730049133, 0.8571827635169029, 0.8662708438932896, 0.6954239709302783, 0.5852038320153952, 0.8257559286430478, 0.7727516377344728, 0.8362586661241949, 0.6433893702924252, 0.8372697466984391, 0.7588591305539012, 0.7821059068664908, 0.8881180444732308, 0.8080197973176837, 0.8367070192471147, 0.8216571193188429, 0.7789920624345541, 0.7613472528755665, 0.657258490100503, 0.63994912058115, 0.2593250572681427, 0.8866063910536468, 0.6895646322518587, 0.8231435008347034, 0.8289494877681136, 0.851692009717226, 0.8532590987160802, 0.7380773834884167, 0.5464470311999321, 0.8074077600613236, 0.8196011474356055, 0.8334683803841472, 0.8083893414586782, 0.356636893004179, 0.40515030920505524, 0.7918102685362101, 0.8302654894068837, 0.8745882529765368, 0.8807026236318052, 0.8124459274113178, 0.738362985663116, 0.7500597983598709, 0.8744847211055458, 0.6332788672298193, 0.681264866143465, 0.7183901909738779, 0.8480352014303207, 0.8688709167763591, 0.9107282175682485, 0.7866485854610801, 0.7451547123491764, 0.7629993371665478, 0.8557419050484896, 0.3628750368952751, 0.8516729436814785, 0.8935605487786233, 0.7962775472551584, 0.6247291080653667, 0.30770327523350716, 0.8538951547816396, 0.911265037022531, 0.795651943422854, 0.8597201304510236, 0.5941728353500366, 0.7847786927595735, 0.8938027480617166, 0.4765433333814144, 0.7474390845745802, 0.6080573629587889, 0.7527826270088553, 0.8266828712075949, 0.6473728967830539, 0.6718013118952513, 0.8323489325121045, 0.76690564583987]"
11,John F. Kennedy,"[0.9068831382319331, 0.9207199686206877, 0.9002567799761891, 0.9454275341704488, 0.9267935380339622, 0.9089281959459186, 0.9128875592723489, 0.9315545046702027, 0.7804528698325157, 0.9236273788847029, 0.8700266405940056, 0.8201108621433377, 0.892544518224895, 0.8454594854265451, 0.8570219902321696, 0.9522723420523107, 0.9188308301381767, 0.8816878711804748, 0.9415013804100454, 0.9103767666965723, 0.9262741794809699, 0.9232956515625119, 0.854042992927134, 0.9437674311921, 0.9591708111111075, 0.9443246643058956, 0.9329650793224573, 0.8961302065290511, 0.9022234319709241, 0.9366969605907798, 0.9178249225951731, 0.9042046647518873, 0.8587218462489545, 0.9461975521408021, 0.9661384327337146, 0.936276744119823, 0.9376890384592116, 0.962897778255865, 0.9461164134554565, 0.95686404267326, 0.9445300041697919, 0.9164147041738033, 0.8718311190605164, 0.9407426309771836, 0.947438876144588, 0.9350662250071764, 0.8900352423079312, 0.9540207157842815, 0.9550513601861894, 0.9587506987154484, 0.9544103946536779, 0.9253851626999676, 0.952236623968929, 0.9330226462334394, 0.9367687390185893, 0.9284252757206559, 0.914374157320708, 0.9508953476324677, 0.9137445688247681, 0.9184544393792748, 0.9443857227452099, 0.9145423425361514, 0.9294507075101137, 0.9313964410685003, 0.9367186105810106, 0.896351215429604, 0.891436961479485, 0.9366222699172795, 0.9232203923165798, 0.9302438241429627, 0.9275425137020648, 0.9068379448726773, 0.9421407033223659, 0.8606101279146969, 0.9434027234092355, 0.9220116548240185, 0.927577864844352, 0.8334012976847589, 0.9253953117877245, 0.8995119542814791, 0.9526690924540162, 0.9278988381847739, 0.842649211641401, 0.9002922051586211, 0.952306164894253, 0.9313224209472537, 0.8622205583378673, 0.9480429394170642, 0.9519497700966895, 0.9430409241467714, 0.9032983803190291, 0.907176760956645, 0.9372453419491649, 0.938772483728826, 0.9261578065343201, 0.8874037065543234, 0.866639303509146, 0.8467310736887157, 0.9216581643559039, 0.9314590687863529]"
12,Dwight D. Eisenhower,"[0.8344466630369425, 0.7087091598659754, 0.8567966790869832, 0.8681860901415348, 0.8835190245881677, 0.8566078282892704, 0.8972719912417233, 0.7506774570792913, 0.8034290028735995, 0.856928794644773, 0.8568569268099964, 0.8244795678183436, 0.6908885817974806, 0.8340027434751391, 0.8305495521053672, 0.7497730031609535, 0.8176530599594116, 0.8500317316502333, 0.8576473584398627, 0.8737068772315979, 0.8306319219991565, 0.8277917103841901, 0.7053517755120993, 0.875000867061317, 0.8100847974419594, 0.8610524297691882, 0.9008257412351668, 0.9141615591943264, 0.8488228563219309, 0.8595569636672735, 0.7806421052664518, 0.8591588288545609, 0.7786652678623796, 0.7468231040984392, 0.8590998565778136, 0.8941312073729932, 0.6945514194667339, 0.8598161153495312, 0.8321328712627292, 0.9145870027132332, 0.8047529347240925, 0.8171954285353422, 0.7744390927255154, 0.8670370187610388, 0.919471297878772, 0.8394127879291773, 0.8971516760066152, 0.9104112260974944, 0.8354322565719485, 0.9124416941776872, 0.8715239707380533, 0.8364797653630376, 0.7493414664641023, 0.824073288589716, 0.9000730104744434, 0.8715727645903826, 0.8254155376926064, 0.806348298676312, 0.732559721916914, 0.7953465627506375, 0.858328077942133, 0.8280369471758604, 0.7789691109210253, 0.8704580394551158, 0.7718302812427282, 0.8502154415473342, 0.886756063438952, 0.8227716218680143, 0.8397163106128573, 0.7935523800551891, 0.817859654314816, 0.7370927017182112, 0.7812950266525149, 0.860368940513581, 0.8957512229681015, 0.8297653282061219, 0.8324949247762561, 0.8488603662699461, 0.806437955237925, 0.8671723939478397, 0.7688593659549952, 0.9035466145724058, 0.766136915422976, 0.8585821399465203, 0.846423433162272, 0.8392726248130202, 0.8013560744002461, 0.9077275339514017, 0.845824415795505, 0.7920276941731572, 0.8847906799055636, 0.8200067430734634, 0.8921883311122656, 0.8609446408227086, 0.8757630875334144, 0.9252649564296007, 0.775093930773437, 0.8236095067113638, 0.8594639580696821, 0.7856678273528814]"
13,Harry S. Truman,"[0.42423660680651665, 0.8815566441044211, 0.8463398469612002, 0.8782317200675607, 0.8562383204698563, 0.7810375643894076, 0.8178704846650362, 0.7808043267577887, 0.8180836075916886, 0.7602602476254106, 0.8377761067822576, 0.9117921930737793, 0.7917091511189938, 0.8091335901990533, 0.7083984203636646, 0.76595095731318, 0.7176643079146743, 0.8250466492027044, 0.8348155096173286, 0.8086988143622875, 0.8025712296366692, 0.7403205763548613, 0.8366215089336038, 0.6679944824427366, 0.8977095372974873, 0.8410627348348498, 0.7761519160121679, 0.8366297706961632, 0.7585873492062092, 0.8449965799227357, 0.7034882213920355, 0.8325621038675308, 0.8475765334442258, 0.8613794911652803, 0.8510192576795816, 0.7981340559199452, 0.5549639835953712, 0.8423046767711639, 0.7588485106825829, 0.7772125490009785, 0.8309748591855168, 0.860983869060874, 0.7604841403663158, 0.8491868721321225, 0.8688264116644859, 0.7214727560058236, 0.4497535265982151, 0.745109036564827, 0.8685262650251389, 0.848588252440095, 0.8375584622845054, 0.8242321945726871, 0.6990914661437273, 0.8174728862941265, 0.8437010310590267, 0.8063958398997784, 0.5635218825191259, 0.7735478039830923, 0.6572718322277069, 0.8247286975383759, 0.7018303703516722, 0.8805182175710797, 0.8679241593927145, 0.769535412080586, 0.8108307691290975, 0.8738811621442437, 0.6840045601129532, 0.7583452733233571, 0.8475957429036498, 0.8025227962061763, 0.7209234656766057, 0.7966128066182137, 0.8859775178134441, 0.8058758405968547, 0.8327662460505962, 0.7955081630498171, 0.788192423991859, 0.8117204019799829, 0.709219709970057, 0.854463854804635, 0.8654543869197369, 0.8125831121578813, 0.8233422031626105, 0.8491371031850576, 0.6952104028314352, 0.7116000261157751, 0.7325253263115883, 0.8129258388653398, 0.6592486090958118, 0.8764512101188302, 0.7182453675195575, 0.8362623285502195, 0.7432084428146482, 0.7324325470253825, 0.4320942126214504, 0.7689653635025024, 0.6695580221712589, 0.8951539173722267, 0.6661973837763071, 0.8815039843320847]"
14,Franklin D. Roosevelt,"[0.8948644530028105, 0.8821304845623672, 0.9047013968229294, 0.8411329835653305, 0.9219801328144968, 0.852066446095705, 0.9042126326821744, 0.9101172238588333, 0.9134613228961825, 0.8435638025403023, 0.843161185272038, 0.903698590118438, 0.8596667917445302, 0.7659211400896311, 0.873088632710278, 0.7800713405013084, 0.8901288723573089, 0.8590907845646143, 0.8291780650615692, 0.8382818829268217, 0.9240913558751345, 0.8557506520301104, 0.8946613492444158, 0.9034138638526201, 0.8646052349358797, 0.8225724790245295, 0.8806001311168075, 0.8942423528060317, 0.889372393488884, 0.8377427970990539, 0.8893848303705454, 0.9000832866877317, 0.7854062877595425, 0.845499369315803, 0.8927811356261373, 0.8277990203350782, 0.872945356182754, 0.882990219630301, 0.9020297322422266, 0.9049780275672674, 0.9205814758315682, 0.5721782110631466, 0.8817865531891584, 0.9177486263215542, 0.8406971115618944, 0.883873816113919, 0.6562554053962231, 0.8790976954624057, 0.8246498787775636, 0.9217841387726367, 0.6521020345389843, 0.9065017802640796, 0.8757278807461262, 0.8544078096747398, 0.6155880354344845, 0.89409882389009, 0.6871659699827433, 0.8840634655207396, 0.8906407048925757, 0.9026302751153708, 0.8775513637810946, 0.8439420601353049, 0.6685728505253792, 0.6080815680325031, 0.8876492236740887, 0.8303646724671125, 0.8484081579372287, 0.8469117823988199, 0.7941224919632077, 0.8767955731600523, 0.9057505996897817, 0.909411717671901, 0.9282846529968083, 0.8417394235730171, 0.8623847030103207, 0.9085201094858348, 0.6182309053838253, 0.880883757956326, 0.8465159172192216, 0.8644720744341612, 0.9031330356374383, 0.7403227910399437, 0.7894957382231951, 0.8309735665097833, 0.6126384753733873, 0.8697056835517287, 0.8961830604821444, 0.896064052823931, 0.8955830577760935, 0.9025721782818437, 0.8707186477258801, 0.8923727218061686, 0.8993058181367815, 0.8993802480399609, 0.8984929071739316, 0.9049467649310827, 0.8152914280071855, 0.880162094719708, 0.8105770125985146, 0.887552872300148]"
15,Herbert Hoover,"[0.6167595889419317, 0.39055800810456276, 0.7376460488885641, -0.21850431710481644, -0.003426581621170044, 0.6419171877205372, 0.7604028563946486, 0.6796922478824854, 0.7759390436112881, 0.43376410752534866, 0.053266942501068115, 0.3338768631219864, -0.03169102966785431, 0.7918163994327188, 0.5117191411554813, 0.7987358272075653, 0.6052684783935547, -0.32807624340057373, 0.5264501851052046, 0.15449966490268707, -0.782248493283987, 0.03670427203178406, 0.719182126224041, 0.7714155875146389, -0.557428702712059, 0.5438461266458035, 0.2812846153974533, 0.3456241860985756, 0.7127131260931492, 0.23721224069595337, 0.5243601016700268, 0.7272138092666864, -0.09822219610214233, 0.02882811427116394, -0.20882093161344528, 0.7125627212226391, 0.5157401282340288, 0.8428409965708852, -0.2812558710575104, -0.03862345218658447, 0.5092742517590523, 0.4057106003165245, 0.7021868731826544, 0.6641561556607485, -0.023813560605049133, 0.43604932352900505, 0.5213985797017813, -0.4212651252746582, 0.22244533151388168, -0.2501182407140732, 0.6246013641357422, 0.555818997323513, 0.8253654483705759, 0.48205664940178394, 0.4046388082206249, 0.7376405615359545, 0.5377422887831926, 0.5873505845665932, 0.7147076744586229, 0.65760219655931, 0.7610152382403612, 0.8729925602674484, 0.6772995162755251, 0.15487544238567352, 0.14445001631975174, -0.16733331978321075, 0.05496428906917572, 0.7773508131504059, 0.6252998858690262, 0.6887530069798231, 0.5911405459046364, -0.33499906957149506, 0.43697714433074, 0.20605839043855667, 0.6035079210996628, 0.37522855028510094, 0.7219586838036776, 0.6395728643983603, 0.7667476255446672, 0.7756812144070864, 0.5365821085870266, 0.7268983833491802, 0.13857465982437134, 0.5820219740271568, -0.2901776134967804, 0.3135850951075554, -0.643629739060998, 0.4172169081866741, 0.20202671736478806, 0.7740001110360026, -0.3995194286108017, 0.6698330491781235, 0.28095025569200516, 0.44384724646806717, 0.7603209549561143, 0.025236904621124268, 0.42854132130742073, 0.7689087130129337, 0.542606895789504, 0.7916993508115411]"
16,Calvin Coolidge,"[0.8060322739183903, 0.4930733386427164, 0.7119825407862663, 0.6046488378196955, 0.5805502533912659, 0.5901821535080671, 0.5862365979701281, 0.6611513942480087, 0.2880922518670559, 0.31572808511555195, 0.7439968967810273, 0.5736067444086075, 0.552953876554966, 0.3798495940864086, 0.5433349274098873, 0.5641044955700636, 0.8237696867436171, 0.8669247385114431, 0.5837111100554466, 0.5038761459290981, 0.552510280162096, 0.7263733074069023, 0.8050658069550991, 0.7777250250801444, 0.8237764835357666, 0.5117769818753004, 0.6040456630289555, 0.8365497482009232, 0.5496174991130829, 0.308270625770092, 0.8300401475280523, 0.6161210667341948, 0.6746525969356298, 0.5970383360981941, 0.4276191480457783, 0.5527657736092806, 0.8276962582021952, 0.5311081763356924, 0.5076561849564314, 0.4528033286333084, 0.6609823349863291, 0.6973905097693205, 0.6463844515383244, 0.3697479050606489, 0.519881134852767, 0.827621603384614, 0.49374270997941494, 0.46163294836878777, 0.7312698923051357, 0.47977739199995995, 0.5626220442354679, 0.5411433316767216, 0.6772880740463734, 0.6179034765809774, 0.7680379580706358, 0.701914869248867, 0.8726072181016207, 0.5808910988271236, 0.8266113251447678, 0.35475038923323154, 0.739700548350811, 0.8449850073084235, 0.7018204499036074, 0.8403243366628885, 0.7133565219119191, 0.5483837090432644, 0.8669278076849878, 0.19399772584438324, 0.7116307020187378, 0.7390461778268218, 0.7419258207082748, 0.8421572288498282, 0.21444715186953545, 0.504878431558609, 0.6246970538049936, 0.39062040857970715, 0.6446342766284943, 0.6613545976579189, 0.8175825076177716, 0.43860238045454025, 0.6879732850939035, 0.7696882858872414, 0.6053227866068482, 0.7119332551956177, 0.7411040021106601, 0.6468850206583738, 0.6566128116101027, 0.4005185551941395, 0.6684312671422958, 0.5572669915854931, 0.6975345350801945, 0.7201026855036616, 0.7599751343950629, 0.7430097106844187, 0.7514269091188908, 0.43653567135334015, 0.5525088664144278, 0.4718254543840885, 0.02596665918827057, 0.4168996773660183]"
17,Warren G. Harding,"[0.6365480944514275, -0.4775756187736988, 0.7631667563691735, 0.7083573890849948, 0.6955492701381445, -0.20914920419454575, 0.8203013092279434, -0.038483500480651855, 0.9209375353530049, 0.5104674845933914, 0.8387624267488718, -0.4593135751783848, -0.30474625900387764, -0.28704117611050606, 0.931596637237817, 0.7707483768463135, 0.7748139332979918, 0.31313348561525345, 0.702071625739336, 0.331751748919487, 0.5936777871102095, 0.494100671261549, 0.859273687005043, 0.8795771934092045, 0.6472175773233175, 0.7911312403157353, -0.06116965413093567, 0.6544913370162249, 0.915457867551595, 0.5731455218046904, -0.2792973443865776, 0.9263606942258775, 0.48522235825657845, 0.18184173107147217, 0.4296763949096203, 0.8198799369856715, -0.46167269349098206, 0.8181059546768665, 0.4945804476737976, 0.47955150343477726, 0.5403009094297886, 0.6449734568595886, 0.31822987645864487, 0.8398748999461532, 0.9283962766639888, -0.2734852209687233, -0.11744832247495651, 0.5066115185618401, -0.4096880815923214, -0.3877393752336502, 0.6355822868645191, 0.6733449827879667, 0.2886028327047825, 0.8409073259681463, 0.3256014231592417, 0.42926187068223953, 0.7753944061696529, 0.8143039885908365, 0.24493664503097534, 0.298751063644886, 0.8815109422430396, 0.1845502108335495, 0.8033963171765208, 0.15472298860549927, 0.021842241287231445, 0.48859813809394836, 0.6918767001479864, 0.8953348947688937, 0.4578471686691046, 0.5235597304999828, 0.7425442300736904, 0.17127715051174164, -0.35305507108569145, 0.682090749964118, -0.16345708072185516, 0.15781308710575104, 0.6039721425622702, 0.7876071371138096, -0.2076498344540596, 0.8778628674335778, 0.2864617481827736, 0.8956389324739575, 0.30856214463710785, 0.5505661144852638, 0.3345472365617752, 0.6035359781235456, 0.8554540490731597, 0.7433796152472496, 0.7419980457052588, 0.2603403814136982, -0.15013057738542557, -0.6145281624048948, 0.20734291523694992, 0.8208670737221837, 0.5465361010283232, 0.727613584138453, 0.16420885175466537, 0.772677599452436, 0.7512807250022888, 0.8754088319838047]"
18,Woodrow Wilson,"[0.7891638083383441, 0.8777716187760234, 0.6945259477943182, 0.7451583342626691, 0.8129666475579143, 0.8873382546007633, 0.7581506539136171, 0.8346749516204, 0.6892172899097204, 0.7548188604414463, 0.6907613091170788, 0.8701225575059652, 0.8723456803709269, 0.8393367864191532, 0.7252783868461847, 0.7269858885556459, 0.8933064816519618, 0.8623311370611191, 0.684431154280901, 0.8900265069678426, 0.8040760224685073, 0.7421754896640778, 0.81695856153965, 0.8976547513157129, 0.7602671338245273, 0.8094859169796109, 0.919283851981163, 0.8295032437890768, 0.8506538234651089, 0.6218317300081253, 0.8442283030599356, 0.8099191654473543, 0.8508753264322877, 0.7147689014673233, 0.805766424164176, 0.7743016555905342, 0.8250971017405391, 0.774935644119978, 0.7345261229202151, 0.7493304461240768, 0.8555019116029143, 0.7794349268078804, 0.8142523737624288, 0.9039433924481273, 0.874668619595468, 0.822472894564271, 0.6873147338628769, 0.7038272405043244, 0.7395731694996357, 0.8096031239256263, 0.7254409771412611, 0.8350517433136702, 0.8567512268200517, 0.7011285396292806, 0.8431475786492229, 0.8009897861629725, 0.7555752582848072, 0.8759551867842674, 0.8185980897396803, 0.5273849349468946, 0.7236828301101923, 0.8063395526260138, 0.8106878492981195, 0.8967858180403709, 0.7839497085660696, 0.8005554443225265, 0.5587930586189032, 0.884432171471417, 0.7011753637343645, 0.7848475119099021, 0.8376188585534692, 0.7494419850409031, 0.6461658272892237, 0.5868710018694401, 0.7782050017267466, 0.45295241102576256, 0.8512134654447436, 0.848355027846992, 0.859374382533133, 0.8255057651549578, 0.8724906500428915, 0.7933414103463292, 0.790674370713532, 0.8359680501744151, 0.7279793191701174, 0.8523930096998811, 0.46047504991292953, 0.8690355401486158, 0.8891158234328032, 0.7507029175758362, 0.8536060843616724, 0.8467182321473956, 0.6888716630637646, 0.7476406488567591, 0.840782880783081, 0.7926292829215527, 0.7629497349262238, 0.8045002603903413, 0.7032624427229166, 0.594810176640749]"
19,William Howard Taft,"[0.7928298925980926, 0.7970587993040681, 0.6817529406398535, 0.9214245048351586, 0.5505934450775385, 0.8895427300594747, 0.8831584891304374, 0.9011019780300558, 0.9309253762476146, 0.7458302928134799, 0.8909771628677845, 0.8875603182241321, 0.7730105016380548, 0.70168886333704, 0.5913150077685714, 0.6428386699408293, 0.6957424008287489, 0.8342795372009277, 0.8499026726931334, 0.2150583267211914, 0.5873075034469366, 0.8696431200951338, 0.7521017426624894, 0.8223519502207637, 0.7543408758938313, 0.7966136280447245, 0.43710124492645264, 0.775459791533649, 0.47339947149157524, 0.6192779131233692, 0.5501976292580366, 0.8512949841096997, 0.8492106013000011, 0.7106508379802108, 0.8729002326726913, 0.8997053364291787, 0.9328481536358595, 0.8353856224566698, 0.8503192504867911, 0.6481432188302279, 0.3759378995746374, 0.7974089877679944, 0.7865789141505957, 0.861753286793828, 0.9134492706507444, 0.8260402036830783, 0.9169363677501678, 0.8792984941974282, 0.7552595539018512, 0.5107211880385876, 0.5316625759005547, 0.5609052255749702, 0.7165698213502765, 0.8075652662664652, 0.8065515393391252, 0.7613203078508377, 0.9145214846357703, 0.7713065724819899, 0.8460566038265824, 0.7925288565456867, 0.6663499055430293, 0.8386516515165567, 0.8788412604480982, 0.7399746319279075, 0.5207426380366087, 0.8320215940475464, 0.7898269426077604, 0.9377250308170915, 0.8391073625534773, 0.7860213425010443, 0.8268178999423981, 0.8063899781554937, 0.6986823603510857, 0.784875818528235, 0.8265258157625794, 0.7312969602644444, 0.7409360883757472, 0.9240544186905026, 0.7730456152930856, 0.4475085074082017, 0.8684140713885427, 0.7950449483469129, 0.5422163065522909, 0.7107078125700355, 0.8407258419319987, 0.5224806144833565, 0.6407505767419934, 0.9127023811452091, 0.8569266442209482, 0.7741644121706486, 0.25448141247034073, 0.6615748107433319, 0.8280896209180355, 0.7747406670823693, 0.8323185844346881, 0.8397574881091714, 0.8171637551859021, 0.8696546014398336, 0.8346890127286315, 0.8524760706350207]"
20,Theodore Roosevelt,"[0.7009052578359842, 0.6532155778259039, 0.7308357944712043, 0.8770278720185161, 0.8302238387987018, 0.750545147806406, 0.769615356810391, 0.8937159823253751, 0.5014431122690439, 0.8306948477402329, 0.8545933347195387, 0.6841186564415693, 0.8593578208237886, 0.6291616186499596, 0.8972785156220198, 0.8234184384346008, 0.7880157399922609, 0.7543346397578716, 0.8094076979905367, 0.7894435422495008, 0.7902142982929945, 0.7403503516688943, 0.8598371953703463, 0.7693240521475673, 0.8349026748910546, 0.8548182686790824, 0.7944580521434546, 0.946446037851274, 0.8271695571020246, 0.7222712840884924, 0.7043093331158161, 0.8690976276993752, 0.8756084428168833, 0.8757517347112298, 0.8569865245372057, 0.8284393949434161, 0.859995580278337, 0.8063558610156178, 0.8528943853452802, 0.8419407606124878, 0.7569397129118443, 0.8058057259768248, 0.7896547438576818, 0.6667622812092304, 0.8496987270191312, 0.8582253372296691, 0.7752251280471683, 0.6855998756363988, 0.7985164830461144, 0.661146953701973, 0.8864680333063006, 0.7955535324290395, 0.7900426760315895, 0.7770895110443234, 0.7004417898133397, 0.8778211949393153, 0.8170143915340304, 0.8069175910204649, 0.691466610878706, 0.8260996798053384, 0.7114827949553728, 0.8096088413149118, 0.8957400368526578, 0.8505228161811829, 0.898489547893405, 0.7651760941371322, 0.8333765771239996, 0.7944096038118005, 0.7805220726877451, 0.6726429536938667, 0.8290657736361027, 0.8786046458408237, 0.8927689935080707, 0.7833283357322216, 0.8457740293815732, 0.733760922215879, 0.8685948373749852, 0.777600722387433, 0.7562567433342338, 0.7952307118102908, 0.7785941828042269, 0.8665971849113703, 0.7869525467976928, 0.8475032523274422, 0.8465690808370709, 0.8278413256630301, 0.8163471799343824, 0.9073710832744837, 0.8318144883960485, 0.8745309459045529, 0.8971078312024474, 0.7556784665212035, 0.7995137292891741, 0.8550386764109135, 0.7928173774853349, 0.7547932304441929, 0.8918741755187511, 0.8501414358615875, 0.8342855917289853, 0.7473867097869515]"
21,William McKinley,"[0.7116397768259048, 0.7969984244555235, 0.7516703996807337, 0.8741343328729272, 0.8101101275533438, 0.7154345531016588, 0.866792724467814, 0.7361504789441824, 0.8691102769225836, 0.8797672605141997, 0.7500219009816647, 0.8988623796030879, 0.9216765183955431, 0.7630653884261847, 0.9394440045580268, 0.8701259978115559, 0.8262414736673236, 0.7911825235933065, 0.85651293117553, 0.7097837068140507, 0.8598332731053233, 0.66857217438519, 0.9224442420527339, 0.8327846936881542, 0.776163000613451, 0.9110241723246872, 0.8590729841962457, 0.8779400223866105, 0.862428879365325, 0.7953492337837815, 0.9173059859313071, 0.8509024437516928, 0.9148306511342525, 0.8801529463380575, 0.91307632625103, 0.9214108167216182, 0.4579194188117981, 0.9357271413318813, 0.8605996808037162, 0.8431696388870478, 0.8612892171368003, 0.8776084603741765, 0.6843723934143782, 0.7866487959399819, 0.9077125615440309, 0.9039594549685717, 0.9241422396153212, 0.8416754072532058, 0.8529896531254053, 0.9117689318954945, 0.6160981385037303, 0.6877584205940366, 0.8172638127580285, 0.8550931084901094, 0.8935914346948266, 0.9248053526971489, 0.6567158931866288, 0.8273294707760215, 0.878100004978478, 0.9026783923618495, 0.8405173067003489, 0.8753627697005868, 0.8496324149891734, 0.9239387330599129, 0.8893344309180975, 0.8901349096558988, 0.8372973315417767, 0.8560153553262353, 0.8523415122181177, 0.9092955212108791, 0.8695933166891336, 0.7917561568319798, 0.7655226374045014, 0.7159786755219102, 0.6334495488554239, 0.9015768687240779, 0.8208052348345518, 0.9229178642854095, 0.8577679414302111, 0.7421211116015911, 0.7348894802853465, 0.7501535434275866, 0.9129165653139353, 0.5693194717168808, 0.4182226788252592, 0.8896856447681785, 0.7215640023350716, 0.8082259274087846, 0.7281383583322167, 0.6005388684570789, 0.8207142632454634, 0.8381510600447655, 0.9080409877933562, 0.8112974409013987, 0.9153275010176003, 0.8574745487421751, 0.8521120925433934, 0.8562811184674501, 0.8330648336559534, 0.7111969646066427]"
22,Grover Cleveland,"[0.7712019542232156, 0.7249578963965178, 0.6881850939244032, 0.7833487214520574, 0.8412132812663913, 0.8818369600921869, 0.7527235299348831, 0.8802897431887686, 0.7318323217332363, 0.9097133260220289, 0.8515671342611313, 0.8243196560069919, 0.46777594927698374, 0.9167832066304982, 0.8228766908869147, 0.8492281585931778, 0.8968587047420442, 0.7669183034449816, 0.7314898669719696, 0.8683860916644335, 0.9102082313038409, 0.8564967028796673, 0.657589428126812, 0.7770783063024282, 0.7217448521405458, 0.6886034552007914, 0.8423923477530479, 0.8338518617674708, 0.775851296260953, 0.7404467361047864, 0.8532099388539791, 0.8123815674334764, 0.7782091032713652, 0.7709117420017719, 0.7110105566680431, 0.7336475905030966, 0.9185259863734245, 0.864642383530736, 0.6548894718289375, 0.8013965580612421, 0.7447448521852493, 0.7810129709541798, 0.8320778636261821, 0.8285821788012981, 0.8706851545721292, 0.8481370527297258, 0.8765473943203688, 0.871869133785367, 0.7796934228390455, 0.6918340884149075, 0.7956045363098383, 0.8053151508793235, 0.8678083447739482, 0.8064716635271907, 0.9047279576770961, 0.8519134419038892, 0.8422032231464982, 0.8363158339634538, 0.8135552061721683, 0.8590092500671744, 0.8592911930754781, 0.8005785923451185, 0.7345148762688041, 0.7545405700802803, 0.5242559444159269, 0.7403361108154058, 0.5373855885118246, 0.7123897532001138, 0.8009886173531413, 0.8084638700820506, 0.8803275907412171, 0.8463044557720423, 0.7791142500936985, 0.6419092854484916, 0.7669251477345824, 0.8376758377999067, 0.8954713577404618, 0.669109646230936, 0.47470773011446, 0.892020764760673, 0.863083167001605, 0.8194262981414795, 0.8963129138574004, 0.8719872180372477, 0.8420174447819591, 0.8292122101411223, 0.8685194253921509, 0.7277095271274447, 0.9074454819783568, 0.8667230801656842, 0.849549843929708, 0.7824898343533278, 0.7938775978982449, 0.8812743881717324, 0.9130772240459919, 0.8596589779481292, 0.7657958380877972, 0.42362989485263824, 0.9103660932742059, 0.7434280458837748]"
