,name,ratings
10,Lyndon B. Johnson,"[0.34678203985095024, 0.7046211422421038, 0.6733376197516918, 0.8247155551798642, 0.5827240720391273, 0.7870058454573154, 0.5029535926878452, 0.8295491170138121, 0.8050282103940845, 0.7542035733349621, 0.48284573666751385, 0.7829592917114496, 0.6561711560934782, 0.6338282371871173, 0.3697258271276951, 0.5548170749098063, 0.30394895002245903, 0.4316044100560248, 0.4634369136765599, 0.781339718028903, 0.6523663988336921, 0.07338041067123413, 0.7429686281830072, 0.5122425872832537, 0.43664693739265203, 0.3109260839410126, 0.8523224438540637, 0.7403508555144072, 0.5766790267080069, 0.5977869592607021, 0.7811537180095911, 0.44243088364601135, 0.8046598434448242, 0.6713682329282165, 0.822472688741982, 0.6846689991652966, 0.5102701047435403, 0.8683040437754244, 0.4940495816990733, 0.8553810454905033, 0.8241533855907619, 0.7034286973066628, 0.5787675436586142, 0.6134613081812859, 0.7979717990383506, 0.14699651300907135, 0.8767490750178695, 0.4764880035072565, 0.5290035926736891, 0.7768034599721432, 0.731560327578336, 0.6932181804440916, 0.7220488181337714, 0.6107388609088957, 0.757340676151216, 0.6300875479355454, 0.2970399362966418, 0.568762643262744, 0.25182976573705673, 0.367124205455184, 0.6137357978150249, 0.8622822002507746, 0.6976604564115405, 0.789408452808857, 0.30955303087830544, 0.5056976806372404, 0.518961263820529, 0.8267330450471491, 0.6425839103758335, -0.11053824424743652, 0.7423684829846025, 0.7341461130417883, 0.534946121275425, 0.7389424331486225, 0.5443878388032317, 0.6686923676170409, 0.6877045151777565, 0.8674454460851848, 0.5167968478053808, 0.8950338473077863, 0.6227743737399578, 0.6444175522774458, 0.2523706369102001, 0.2797013260424137, 0.7057401444762945, 0.8546078607905656, 0.6968575618229806, 0.8386459206230938, 0.38611244317144156, 0.6399671058170497, 0.9019154459238052, 0.49395363964140415, 0.43334397207945585, 0.6473066532053053, 0.6573127647861838, 0.8361986610107124, 0.7034951276145875, 0.5536258053034544, 0.5766551699489355, 0.4786111619323492]"
11,John F. Kennedy,"[0.8518259057309479, 0.6856588090304285, 0.684327156515792, 0.7802075013751164, 0.8173483023419976, 0.7418580297380686, 0.7293213773518801, 0.9180330319795758, 0.6533186789602041, 0.75197045924142, 0.8529667098773643, 0.6530250068753958, 0.8319455563323572, 0.6628232034854591, 0.876493206480518, 0.8441519370535389, 0.8620367537951097, 0.6669127116911113, 0.8544171774992719, 0.8936757142655551, 0.8409823997644708, 0.762094939709641, 0.4645865745842457, 0.8784479843452573, 0.78644610918127, 0.8194639827124774, 0.854503094451502, 0.8998507887590677, 0.8131469355430454, 0.9224494609516114, 0.7732717478647828, 0.8839868992799893, 0.5695498827844858, 0.7767374427057803, 0.8070082290796563, 0.4537423860747367, 0.7530374156776816, 0.8176676976727322, 0.7402661200612783, 0.8473163075977936, 0.7926334678195417, 0.7700980671215802, 0.8713502734899521, 0.9392545060254633, 0.8438525724923238, 0.6855906795244664, 0.7325027547776699, 0.9032748478930444, 0.8700349550927058, 0.7917595799081028, 0.9081588470144197, 0.7388088043080643, 0.6560836653225124, 0.898322356515564, 0.836821794277057, 0.8527315978426486, 0.8081456036306918, 0.8328796736896038, 0.8786671597044915, 0.8732199341175146, 0.8414100795052946, 0.8089797779684886, 0.8459251851309091, 0.7247716500423849, 0.886353027774021, 0.7955367914400995, 0.9125134911155328, 0.7784624157939106, 0.8074304526671767, 0.753908614628017, 0.7633224164601415, 0.9177217870019376, 0.6233363100327551, 0.697583113797009, 0.7473878706805408, 0.5387472077272832, 0.7129823402501643, 0.41418252885341644, 0.7984588243998587, 0.7402866752818227, 0.9288145176833495, 0.8884926827158779, 0.7667752029374242, 0.8284063348546624, 0.897670223901514, 0.8222114470554516, 0.6793914642184973, 0.8327608533436432, 0.755131852813065, 0.7537035613786429, 0.5279917418956757, 0.5820559659041464, 0.7946870580781251, 0.8675106070004404, 0.8617200353182852, 0.8148195198737085, 0.5013859998434782, 0.7950222553918138, 0.8936137014534324, 0.8080989316804335]"
12,Dwight D. Eisenhower,"[0.9174322031904012, 0.8937915056012571, 0.9384228135459125, 0.8929488156572916, 0.8922229158924893, 0.7920758840627968, 0.8966775110457093, 0.7650834331288934, 0.8721173524390906, 0.8744527162052691, 0.7975195199251175, 0.8015322047285736, 0.8248157862108201, 0.8579132003942505, 0.7989378273487091, 0.7900845846161246, 0.9319161955500022, 0.8858561017550528, 0.9076332274125889, 0.9165027166018263, 0.8007788816466928, 0.9182678774232045, 0.8730174195952713, 0.9241086388938129, 0.7863627620972693, 0.8364033508114517, 0.857531173969619, 0.9240672616288066, 0.8995626920368522, 0.8598457919433713, 0.7942938439082354, 0.8467715545557439, 0.8720378258731216, 0.8565754215233028, 0.9343358047772199, 0.9087714829947799, 0.8725786758586764, 0.8516895519569516, 0.8205220904201269, 0.9167132860748097, 0.9076284656184725, 0.85959054203704, 0.8791976863285527, 0.8818740991409868, 0.939801039872691, 0.7722859289497137, 0.8539572816807777, 0.8440964127657935, 0.8900738900993019, 0.8852164858253673, 0.9073412425350398, 0.9062726246193051, 0.9185650766594335, 0.8915975035633892, 0.8762406416935846, 0.9169176972936839, 0.8363571396330371, 0.8869821052066982, 0.8735726575832814, 0.8034348767250776, 0.853845986770466, 0.8772827914217487, 0.7904023174196482, 0.8992705007549375, 0.8550713215954602, 0.9057893285062164, 0.9168549806345254, 0.7976206556195393, 0.8200844923267141, 0.9124808791093528, 0.7418555445037782, 0.915280306013301, 0.8534079508390278, 0.872321815113537, 0.9177149109309539, 0.8558630933985114, 0.8956279247067869, 0.9050798763055354, 0.8777211811393499, 0.841849006479606, 0.7408635122701526, 0.8767142040887848, 0.898498154594563, 0.8637907553929836, 0.9226652566576377, 0.9260537764057517, 0.8923474528128281, 0.937986841541715, 0.9029136137105525, 0.8501149031799287, 0.9215029963525012, 0.787387732299976, 0.7872361254412681, 0.8441989079583436, 0.9534854302182794, 0.9308529392583296, 0.8876625670818612, 0.8789850007742643, 0.6297933175228536, 0.7865434223785996]"
13,Harry S. Truman,"[0.8470523660071194, 0.7622182387858629, 0.7129012108780444, 0.7652669646777213, 0.6317651234567165, 0.8291596812196076, 0.8090059817768633, 0.8612607007380575, 0.8160368665121496, 0.6931544071994722, 0.7916965773329139, 0.9254631993826479, 0.8101696162484586, 0.4710268508642912, 0.7042598081752658, 0.8147690267069265, 0.5548719577491283, 0.7629269906319678, 0.8638448151759803, 0.8766983310924843, 0.6268174899742007, 0.7157905027270317, 0.8249877141788602, 0.7323288298211992, 0.8315679032821208, 0.6280339953955263, 0.7598435636609793, 0.8313601133413613, 0.7815342447720468, 0.740255038253963, 0.7613516636192799, 0.8576292055658996, 0.904099078499712, 0.7546328452881426, 0.8571637813001871, 0.6727329026907682, 0.7734307674691081, 0.8575524622574449, 0.7966603033710271, 0.8960672956891358, 0.8126822616904974, 0.8639564840123057, 0.8289325390942395, 0.8611836298368871, 0.8159312806092203, 0.9040224900236353, 0.7414986896328628, 0.7478630670811981, 0.8745256365509704, 0.8052624349948019, 0.9102201021742076, 0.8881053295917809, 0.6172091867774725, 0.842934780404903, 0.8063565872143954, 0.7431221688166261, 0.8826139979064465, 0.7361643835902214, 0.7121935416944325, 0.9340676004067063, 0.6791307851672173, 0.8456069692038, 0.8602461782284081, 0.7810892522102222, 0.8469746178016067, 0.9087901480961591, 0.7766285624820739, 0.7926258747465909, 0.8495722513180226, 0.7535354038700461, 0.8453254103660583, 0.702637146692723, 0.8290743143297732, 0.9030061741359532, 0.7452526735141873, 0.76345049822703, 0.7950952658429742, 0.7920933682471514, 0.6437358567491174, 0.6378262592479587, 0.8813501168042421, 0.7439765930175781, 0.9231507786316797, 0.8241823245771229, 0.5179501185193658, 0.8198462489526719, 0.7739469648804516, 0.8731861599953845, 0.8052051151171327, 0.9298165022628382, 0.8571752703282982, 0.7777294740080833, 0.7656039395369589, 0.4802608285099268, 0.7729031955823302, 0.7829198515973985, 0.5817793775349855, 0.7945088278502226, 0.7101068464107811, 0.7175169177353382]"
14,Franklin D. Roosevelt,"[0.8148567089810967, 0.8371603356208652, 0.9031274672597647, 0.8924791007302701, 0.7293228055350482, 0.7289582137018442, 0.6378125781193376, 0.908534072805196, 0.9096090451348573, 0.5294976178556681, 0.8514178270706907, 0.7067838571965694, 0.7971004550345242, 0.6332539115101099, 0.8573407866060734, 0.8251634398475289, 0.9027110071619973, 0.8586459427606314, 0.7194425999186933, 0.831894647795707, 0.8162274891510606, 0.8824565361719579, 0.8544918308034539, 0.8623801106587052, 0.8964800066314638, 0.8115249751135707, 0.8582140363287181, 0.7624163720756769, 0.8747866558842361, 0.7734893979504704, 0.8230221846606582, 0.7880899906158447, 0.7858069962821901, 0.9266024567186832, 0.8484457638114691, 0.8532875601667911, 0.8687032363377512, 0.8003280553966761, 0.9186053117737174, 0.8815574320033193, 0.7170232478529215, 0.737880801782012, 0.8729485147632658, 0.7569146966561675, 0.8771023438312113, 0.6928631467744708, 0.7202488905750215, 0.9258067639311776, 0.6511807646602392, 0.935596042079851, 0.5747154057025909, 0.9303486819844693, 0.8845183769008145, 0.9133502942277119, 0.7777026970870793, 0.8158623748458922, 0.6972016133368015, 0.7663315087556839, 0.8869126045610756, 0.7664238789584488, 0.7793867262080312, 0.904048188822344, 0.7867847154848278, 0.8281100559979677, 0.7046578289009631, 0.841807367047295, 0.7393926363438368, 0.9098848830908537, 0.7412590384483337, 0.8635536769870669, 0.8043299845885485, 0.9121713552158326, 0.5883523095399141, 0.788882652297616, 0.8233664201106876, 0.8139856178313494, 0.7563943341374397, 0.8989944066852331, 0.80351552949287, 0.8435565866529942, 0.9389089638134465, 0.8792183501645923, 0.8723473800346255, 0.8929805911611766, 0.808306916616857, 0.8295202932786196, 0.8957768455147743, 0.8539966664975509, 0.8491679420694709, 0.7612832235172391, 0.7232487257570028, 0.8674921961501241, 0.8080019094049931, 0.9172689346596599, 0.8910574727924541, 0.7942570131272078, 0.8709912670310587, 0.8830517055466771, 0.8856388409622014, 0.7913587363436818]"
15,Herbert Hoover,"[0.2889401577413082, 0.011514130979776382, 0.30716423504054546, 0.22255534678697586, 0.34334651473909616, 0.0764121375977993, 0.6947096090298146, 0.521756075322628, 0.22030676365830004, 0.426772597245872, 0.24051541276276112, 0.01274900883436203, 0.6585357682779431, 0.46726303547620773, 0.29614605382084846, 0.35138938296586275, 0.13039695098996162, 0.021512512117624283, 0.33615767769515514, 0.47470546048134565, -0.22907167673110962, -0.05154021084308624, 0.5933483485132456, 0.5265615042299032, 0.4087251992896199, 0.42349024023860693, 0.32012320309877396, 0.6591013516299427, 0.30874365009367466, 0.2111505176872015, 0.6441198117099702, 0.6213304176926613, 0.07873232662677765, 0.14725501090288162, 0.28302900306880474, 0.4233848927542567, 0.30420562252402306, 0.507281712256372, 0.11121625825762749, 0.19046258553862572, 0.2124070357531309, 0.31898645125329494, 0.5514494250528514, 0.4463566578924656, 0.1093752346932888, 0.48057657293975353, 0.5477215964347124, -0.19444476626813412, 0.43562297243624926, -0.07374142110347748, 0.31090664863586426, 0.604899221798405, 0.5993960918858647, 0.4301547333598137, 0.4299630345776677, 0.6460347413085401, 0.3903259732760489, 0.49133063666522503, 0.46151582710444927, 0.5941773904487491, 0.6021073991432786, 0.5321158501319587, 0.5424960758537054, 0.03676462173461914, 0.3535183724015951, 0.6089614601805806, 0.2881066417321563, 0.7321352851577103, 0.3788999025709927, 0.3034875988960266, 0.40499691292643547, 0.019290663301944733, 0.38419710472226143, 0.5527115762233734, 0.35721520334482193, 0.5629854425787926, 0.3831759160384536, 0.4260526392608881, 0.5497938329353929, 0.43867853470146656, 0.22103938087821007, 0.5789548503234982, 0.3731474205851555, 0.2877673488110304, 0.24422513879835606, 0.025159358978271484, 0.3968868609517813, 0.30162158980965614, 0.472595090046525, 0.6166727738454938, -0.17438748478889465, 0.46748281829059124, 0.18958568572998047, 0.10359852761030197, 0.5059226881712675, 0.12373679503798485, 0.20699312910437584, 0.327341650146991, 0.38393016438931227, 0.3144720681011677]"
16,Calvin Coolidge,"[0.8050742689520121, 0.7120169727131724, 0.7495780370663851, 0.8387747784145176, 0.5394230457022786, 0.6719261817634106, 0.6510295830667019, 0.7856442136690021, 0.5327483955770731, 0.4890194423496723, 0.8507723957300186, 0.639376332052052, 0.8226794297806919, 0.5273931697010994, 0.7229396481998265, 0.5363111505284905, 0.4654557351022959, 0.7615880477242172, 0.7587388623505831, 0.5433999672532082, 0.6517032142728567, 0.7825279142707586, 0.5930883595719934, 0.6344650662504137, 0.4505812991410494, 0.5871913116425276, 0.7399182771332562, 0.7867830840405077, 0.7351483162492514, 0.6288272459059954, 0.8615314012859017, 0.7828875062987208, 0.7448566202074289, 0.7148999911732972, 0.7774769878014922, 0.7995567240286618, 0.7654812480323017, 0.6022074394859374, 0.4611025797203183, 0.62101043574512, 0.6717508416622877, 0.8376646612305194, 0.8088615401647985, 0.7126278877258301, 0.6877209655940533, 0.827996329870075, 0.668186190770939, 0.6620501568540931, 0.5624440107494593, 0.8274310026317835, 0.5898979902267456, 0.7959709013812244, 0.7357301446609199, 0.6873595346696675, 0.533103646710515, 0.45208541117608547, 0.8783701998181641, 0.5889017255976796, 0.7236024835146964, 0.4777418691664934, 0.7199046146124601, 0.8124536108225584, 0.6211117370985448, 0.41315095871686935, 0.764303145930171, 0.8254063900094479, 0.7429214885924011, 0.5131147662177682, 0.5332139208912849, 0.6732617551460862, 0.6339964722283185, 0.6719777463003993, 0.5476885568350554, 0.5820586159825325, 0.7561840526759624, 0.6787830330431461, 0.4085420332849026, 0.4018869362771511, 0.7337014880031347, 0.7524343747645617, 0.7675143585074693, 0.6088167047128081, 0.6061922274529934, 0.5273728240281343, 0.712976879440248, 0.7883259002119303, 0.8239894099533558, 0.7534083668142557, 0.5535921640694141, 0.24475252907723188, 0.7227182078640908, 0.6099162739701569, 0.5682366453111172, 0.7782983798533678, 0.6953034619800746, 0.8380890474654734, 0.6971441749483347, 0.4641274241730571, 0.39084992557764053, 0.4226626083254814]"
17,Warren G. Harding,"[0.4536302238702774, 0.17834924906492233, 0.5972357394639403, 0.5725199896842241, 0.21640292555093765, 0.029118210077285767, 0.4385024691000581, 0.22024505585432053, 0.8388528928626329, 0.20328383333981037, 0.42854721657931805, -0.11228283494710922, 0.5533257909119129, -0.08164053410291672, 0.5846293508075178, 0.0948207750916481, 0.666146601550281, 0.02610735595226288, 0.28275300189852715, 0.43566157296299934, 0.4449641853570938, 0.5935802767053246, 0.7826729556545615, 0.31283702701330185, 0.47283701505512, 0.6878629901912063, 0.13413411378860474, 0.46374572068452835, 0.3982524271123111, 0.12299264222383499, 0.041472047567367554, 0.6386775909923017, 0.09856599941849709, 0.3569920286536217, 0.4487037695944309, 0.4424636922776699, 0.1822008341550827, 0.4001569654792547, -0.2948343902826309, 0.300575889647007, 0.11791547015309334, 0.21470731683075428, 0.20563220977783203, 0.791045333375223, 0.4517070800065994, 0.034036628901958466, 0.028564726933836937, -0.07909518480300903, 0.04134950414299965, 0.15327967703342438, 0.296927185729146, 0.39115918800234795, 0.20726903527975082, 0.837357358308509, 0.35304515436291695, 0.456938860937953, 0.23040053248405457, 0.04697136580944061, 0.2387978918850422, 0.31405693106353283, 0.647466829745099, 0.05350995063781738, 0.46435933373868465, -0.35262954607605934, 0.06479119881987572, 0.04754777252674103, 0.6705647762864828, 0.6701120557263494, 0.0034612566232681274, 0.3710772357881069, 0.583556885831058, -0.11377377808094025, 0.12235874682664871, 0.30712205171585083, 0.04261432960629463, 0.282888051122427, 0.12489619106054306, 0.5736505286768079, 0.10606134869158268, 0.7177852946333587, 0.36577788554131985, 0.5769875384867191, -0.07124138623476028, 0.10490088909864426, 0.5660924995318055, 0.23793898336589336, 0.5574734769761562, 0.4726513819769025, 0.6965613930951804, 0.3094196282327175, -0.006800100207328796, 0.04025138169527054, 0.2761189751327038, 0.7215198618359864, 0.14445827715098858, 0.5110254995524883, 0.13096215575933456, 0.4957226417027414, 0.6588131748139858, 0.7077970593236387]"
18,Woodrow Wilson,"[0.6455690944567323, 0.8739196041133255, 0.8403143412433565, 0.6997634153813124, 0.8018825277686119, 0.870531068649143, 0.8496146171819419, 0.8226825874298811, 0.8235759381204844, 0.8020532233640552, 0.24702087882906199, 0.7851903615519404, 0.4042724296450615, 0.7691720891743898, 0.3663770854473114, 0.7000754559412599, 0.9172819124069065, 0.8462988783139735, 0.6100270338356495, 0.6953170578926802, 0.8399379085749388, 0.8076415329705924, 0.6769343987107277, 0.8878376996144652, 0.7525928406976163, 0.8129564709961414, 0.9273819567169994, 0.43222203850746155, 0.8694748990237713, 0.7094220807775855, 0.9061357956379652, 0.8066265555098653, 0.895344503223896, 0.7299774633720517, 0.852839442435652, 0.7377007864415646, 0.9012806355021894, 0.7732422910630703, 0.7661951496265829, 0.8721992722712457, 0.7754060071893036, 0.8212610798655078, 0.6992254317738116, 0.8958432544022799, 0.8537487522698939, 0.8612165146041662, 0.7494122316129506, 0.578370759729296, 0.8305898909457028, 0.8196224067360163, 0.5304103270173073, 0.7141808997839689, 0.8027517045848072, 0.7230408694595098, 0.6350635997951031, 0.6551993249449879, 0.855667382478714, 0.7982817343436182, 0.8572105062194169, 0.44018362928181887, 0.38693752977997065, 0.8640396054834127, 0.8411608478054404, 0.8839523195056245, 0.7994251004420221, 0.7943802524823695, 0.3552485862746835, 0.872977938503027, 0.7883048076182604, 0.6995233464986086, 0.7785538579337299, 0.6165642142295837, 0.5619246624410152, 0.5226699495688081, 0.8090532217174768, 0.6805130811408162, 0.712613329058513, 0.608813657425344, 0.8338924003764987, 0.6677617006935179, 0.8438821885501966, 0.8906612354330719, 0.8377245077863336, 0.7469457741826773, 0.7835278222337365, 0.878629201091826, 0.3664309782907367, 0.9136406411416829, 0.8282904755324125, 0.8819773371797055, 0.909105321392417, 0.9160099527798593, 0.8432364515028894, 0.764801574870944, 0.8813955546356738, 0.8439417090266943, 0.8650501116644591, 0.7116771750152111, 0.47648896276950836, 0.6719648353755474]"
19,William Howard Taft,"[0.5410437723621726, 0.4363194815814495, 0.8114528623409569, 0.7498169476166368, 0.2745842821896076, 0.6052863053046167, 0.6297351121902466, 0.8223576410673559, 0.8364681689999998, 0.5388072840869427, 0.5355209931731224, 0.8492756695486605, 0.6011990271508694, 0.6105316944885999, 0.8365942416712642, 0.02950920630246401, 0.6866390807554126, 0.7122890041209757, 0.7564330901950598, 0.1371072307229042, 0.06218458339571953, 0.851170711684972, 0.45615972159430385, 0.8643271097680554, 0.8661737022921443, 0.6890094131231308, 0.46666772849857807, 0.6015244647860527, 0.6137880682945251, 0.2664856147021055, 0.6575733264908195, 0.5347312213853002, 0.6176436953246593, 0.42692021280527115, 0.545893426053226, 0.8549149269238114, 0.8578465341124684, 0.814956215210259, 0.8590805531712249, 0.6744753001257777, 0.4278946276754141, 0.7585660371696576, 0.5285240709781647, 0.6416827328503132, 0.8279113210737705, 0.2230488359928131, 0.552281747572124, 0.7058437676168978, 0.4266063868999481, 0.613821464125067, 0.23211702704429626, 0.603509483858943, 0.5576367285102606, 0.5728637962602079, 0.8880280046723783, 0.6531037697568536, 0.8971558533376083, 0.3085259944200516, 0.4782197147142142, 0.3946538530290127, 0.6405592202208936, 0.8917435160838068, 0.878766565117985, 0.44785778038203716, 0.6457780841737986, 0.6245656022801995, 0.7630863431841135, 0.9250874782446772, 0.851436804048717, 0.6208071764558554, 0.9117662718053907, 0.8166384217329323, 0.6433492880314589, 0.6668687611818314, 0.6988734537735581, 0.8307630657218397, 0.5994151690974832, 0.775492467568256, 0.5184489134699106, 0.2723987437784672, 0.5161869470030069, 0.38804145995527506, 0.6214346373453736, 0.33744943980127573, 0.6587598090991378, 0.6066401088610291, 0.3081865916028619, 0.9290077756159008, 0.5739638763479888, 0.6171226445585489, 0.3134881891310215, 0.5563398161903024, 0.3377531641162932, 0.6096189427189529, 0.71012107655406, 0.7362199695780873, 0.9039708266500384, 0.886412120424211, 0.8338183830492198, 0.604073837865144]"
20,Theodore Roosevelt,"[0.6526256906799972, 0.8768927920609713, 0.8751726211048663, 0.6257658745162189, 0.9048794605769217, 0.5991363171488047, 0.8128397152759135, 0.8877098793163896, 0.6516514271497726, 0.8458820737432688, 0.849003603681922, 0.7064080736599863, 0.7566024446859956, 0.7811870435252786, 0.9472067612223327, 0.7635939549654722, 0.8334594811312854, 0.8175834193825722, 0.7949119885452092, 0.5133511163294315, 0.8838841049000621, 0.7254854352213442, 0.8621954589616507, 0.8432669211179018, 0.8745941463857889, 0.5938459038734436, 0.7743084924295545, 0.7042342154309154, 0.8340105896349996, 0.592746983282268, 0.8107043234631419, 0.8618305469863117, 0.9075422973837703, 0.8511461783200502, 0.7520929621532559, 0.8763190896715969, 0.9205785871017724, 0.8211538351606578, 0.7629596274346113, 0.7176808645017445, 0.8044377085752785, 0.8694337857887149, 0.6581857213750482, 0.7095669843256474, 0.7270772454794496, 0.9049049781169742, 0.7160915303975344, 0.8183866846375167, 0.6742931096814573, 0.6840865854173899, 0.8720446033403277, 0.8903964152559638, 0.719625826459378, 0.8022878635674715, 0.7786288927309215, 0.7564782565459609, 0.6517185587435961, 0.8946059113368392, 0.5319731645286083, 0.8179212212562561, 0.8243294362910092, 0.6581485830247402, 0.8553605541819707, 0.7798433345742524, 0.8160999794490635, 0.672994629945606, 0.7968650106340647, 0.831555362790823, 0.8989537260495126, 0.6492877192795277, 0.8087917559314519, 0.7054826263338327, 0.8207311215810478, 0.7526331867557019, 0.8317573419772089, 0.8531575747765601, 0.7312063919380307, 0.8705860020127147, 0.6820053672417998, 0.7840664545074105, 0.7135340073145926, 0.8757315343245864, 0.819037239998579, 0.7172009944915771, 0.6422409969381988, 0.8943243212997913, 0.8521621813997626, 0.7729842953849584, 0.844701896654442, 0.9183529769070446, 0.857748054433614, 0.7818792462348938, 0.7022540578618646, 0.8903684220276773, 0.7906413362361491, 0.9219818168785423, 0.7884244089946151, 0.848466121358797, 0.7929035471752286, 0.7408101614564657]"
21,William McKinley,"[0.8474634364247322, 0.5998619589954615, 0.7487068949267268, 0.7913690395653248, 0.6501961040776223, 0.5827816538512707, 0.8530922655481845, 0.8423202931880951, 0.764046972617507, 0.5138611383736134, 0.7618019219953567, 0.9529672687640414, 0.786443404853344, 0.8786645401269197, 0.8668776215054095, 0.8960109762847424, 0.854978708550334, 0.45574455708265305, 0.6591902910731733, 0.7774227256886661, 0.519298754632473, 0.4888916560448706, 0.8551785193849355, 0.35674038901925087, 0.6367082577198744, 0.6458487845957279, 0.9068412999622524, 0.7475671593565494, 0.5858695730566978, 0.7722191286738962, 0.6382615948095918, 0.7770660575479269, 0.9419450799468905, 0.811105199623853, 0.7509032480884343, 0.6555877223145217, 0.4970364160835743, 0.7054268815554678, 0.7385089797899127, 0.6766890704166144, 0.857367325341329, 0.8675141744315624, 0.702825590968132, 0.8221624484285712, 0.7403208261821419, 0.6787860933691263, 0.8306598248891532, 0.43120118975639343, 0.7329281619749963, 0.7355720405466855, 0.5024700928479433, 0.495301254093647, 0.6094737313687801, 0.6615766622126102, 0.7790956455282867, 0.7937378250062466, 0.4883564608171582, 0.8463675791863352, 0.7978824805468321, 0.939982209354639, 0.5964631335809827, 0.922167842858471, 0.5967125417664647, 0.8923216310795397, 0.7233465505996719, 0.6503767676185817, 0.9275580656249076, 0.7853159108199179, 0.7454355906229466, 0.8958476926200092, 0.5177690759301186, 0.6981040855171159, 0.3772299806587398, 0.8092070207931101, 0.5088955843821168, 0.9095162265002728, 0.71506930119358, 0.7786347011569887, 0.5091218608431518, 0.4804835505783558, 0.6281238524243236, 0.5248731356114149, 0.7422967618331313, 0.28812761045992374, 0.23066788911819458, 0.9453384989174083, -0.04905658960342407, 0.5553018320351839, 0.07271906733512878, 0.5793748735450208, 0.7188069047406316, 0.2662642374634743, 0.7874481412582099, 0.3915007971227169, 0.8893719827756286, 0.5904522598721087, 0.37450002832338214, 0.5401409738697112, 0.8708910106215626, 0.40451532788574696]"
22,Grover Cleveland,"[0.8133701565675437, 0.7057075928896666, 0.80432079709135, 0.8260657964274287, 0.9129903657594696, 0.7682152295019478, 0.7682434380985796, 0.6526739280670881, 0.7376005239784718, 0.5756843201816082, 0.780333025380969, 0.8745162230916321, 0.4809048529714346, 0.89697095612064, 0.7987898327410221, 0.8362586067523807, 0.8281594756990671, 0.8709788820706308, 0.8688253443688154, 0.7961505460552871, 0.832295551430434, 0.8542595820035785, 0.6920940056443214, 0.6322463657706976, 0.7153503820300102, 0.898212525062263, 0.8387730941176414, 0.8427661345340312, 0.8601605384610593, 0.7398790773004293, 0.8792860975954682, 0.899794650496915, 0.7487505930475891, 0.8036483116447926, 0.7219083583913743, 0.861030308296904, 0.9118077432503924, 0.9248953107744455, 0.6298823007382452, 0.8484822139143944, 0.6467965319752693, 0.8338887733407319, 0.9374664220958948, 0.8332240427844226, 0.9160259433556348, 0.9063776221591979, 0.8947396109579131, 0.9155724633019418, 0.7009056741371751, 0.7191611509770155, 0.8046939922496676, 0.8921262726653367, 0.8840786986984313, 0.7792560001835227, 0.8990269822534174, 0.9115655836649239, 0.8917160860728472, 0.8196076392196119, 0.9162719442974776, 0.7842119503766298, 0.8140643299557269, 0.8218001984059811, 0.7650119909085333, 0.7763135740533471, 0.8187576401978731, 0.8515196260996163, 0.6473362799733877, 0.7836301322095096, 0.7970841976348311, 0.7680495614185929, 0.7935332087799907, 0.6854784097522497, 0.7691985568962991, 0.7277177413925529, 0.6212895959615707, 0.7975249206647277, 0.8790563447400928, 0.483999976888299, 0.5401073358952999, 0.762511634035036, 0.9212666410021484, 0.8674200566019863, 0.8810766434762627, 0.8879740929696709, 0.886393825057894, 0.9492594226030633, 0.9176253736950457, 0.875924734165892, 0.5730369724333286, 0.6995259365066886, 0.7141106352210045, 0.7748800329864025, 0.6140851136296988, 0.845004896633327, 0.8513436163775623, 0.912122845184058, 0.719202408567071, 0.5639158748090267, 0.9023538758046925, 0.7516620913520455]"
