,name,ratings
10,Lyndon B. Johnson,"[0.7757084965705872, 0.7878340482711792, 0.7610402703285217, 0.7951057553291321, 0.6311266422271729, 0.7584978938102722, 0.7583568096160889, 0.8479210138320923, 0.8610048890113831, 0.7357413172721863, 0.8058225512504578, 0.9057018756866455, 0.6895139813423157, 0.6874205470085144, 0.44232651591300964, 0.7737348675727844, 0.7386751770973206, 0.7183625102043152, 0.8403702974319458, 0.7276843786239624, 0.7580578327178955, 0.5985961556434631, 0.7727755308151245, 0.7576130628585815, 0.7489938735961914, 0.7506845593452454, 0.8645696640014648, 0.875424861907959, 0.7100962400436401, 0.6012482047080994, 0.8396261930465698, 0.782127857208252, 0.8437221646308899, 0.664250373840332, 0.8449263572692871, 0.7718194127082825, 0.7952926158905029, 0.8957024216651917, 0.8214110136032104, 0.8459451794624329, 0.8349000215530396, 0.7918468117713928, 0.770837664604187, 0.6762475967407227, 0.6573483943939209, 0.3016272187232971, 0.8929139971733093, 0.7055246829986572, 0.8344292044639587, 0.8423281311988831, 0.8595983386039734, 0.8637911081314087, 0.7534797787666321, 0.5614973902702332, 0.8185049295425415, 0.828169047832489, 0.8425765633583069, 0.8169565796852112, 0.38822418451309204, 0.4327499568462372, 0.8041970133781433, 0.8404028415679932, 0.884818434715271, 0.8878803253173828, 0.8250559568405151, 0.7489461898803711, 0.7706096768379211, 0.8819090723991394, 0.6444271802902222, 0.7042534947395325, 0.7317978143692017, 0.8545622825622559, 0.8781799674034119, 0.9182050228118896, 0.7953768372535706, 0.7645795345306396, 0.7739251255989075, 0.8650669455528259, 0.4023999869823456, 0.8608129024505615, 0.9008457660675049, 0.8142897486686707, 0.6356891989707947, 0.3498406410217285, 0.8624468445777893, 0.9176217317581177, 0.8066526651382446, 0.8707445859909058, 0.6218571662902832, 0.7957161068916321, 0.9019104838371277, 0.5058988928794861, 0.7597246766090393, 0.6299856901168823, 0.7681789398193359, 0.8331248760223389, 0.662528932094574, 0.6910692453384399, 0.8392186164855957, 0.7772597074508667]"
11,John F. Kennedy,"[0.914735734462738, 0.9266818761825562, 0.9055630564689636, 0.9506758451461792, 0.9323564767837524, 0.9135042428970337, 0.9210941791534424, 0.940997302532196, 0.7921741008758545, 0.927954375743866, 0.8778863549232483, 0.8279688954353333, 0.9025291800498962, 0.8513100743293762, 0.8687602281570435, 0.9573690295219421, 0.9262606501579285, 0.8873589634895325, 0.9471076130867004, 0.920137882232666, 0.9332630634307861, 0.9286035299301147, 0.863265335559845, 0.948448657989502, 0.9626901149749756, 0.9491344690322876, 0.9389302730560303, 0.9039345979690552, 0.9071375131607056, 0.9447833895683289, 0.9230182766914368, 0.9152436256408691, 0.8650586009025574, 0.9513079524040222, 0.9703965783119202, 0.9417133927345276, 0.9432458281517029, 0.9666666984558105, 0.9513092637062073, 0.9610967636108398, 0.9494799375534058, 0.9233261942863464, 0.8822764754295349, 0.9455487728118896, 0.951410174369812, 0.9404377937316895, 0.8970717191696167, 0.9587496519088745, 0.9597306251525879, 0.9626713991165161, 0.9588289856910706, 0.931191086769104, 0.9558587670326233, 0.9388517141342163, 0.941852867603302, 0.9345118999481201, 0.920234739780426, 0.9558858871459961, 0.9208369255065918, 0.9271941184997559, 0.9492465853691101, 0.9222087264060974, 0.9358361959457397, 0.9373367428779602, 0.9426355361938477, 0.9048267602920532, 0.9019064903259277, 0.942601203918457, 0.9288468360900879, 0.936322808265686, 0.9320619702339172, 0.9125674962997437, 0.9456904530525208, 0.8677530884742737, 0.9484336376190186, 0.9264698028564453, 0.9329606294631958, 0.8397733569145203, 0.9329259395599365, 0.9054672122001648, 0.9572574496269226, 0.934404194355011, 0.8486164212226868, 0.9072352051734924, 0.9567539095878601, 0.9370570778846741, 0.8691815137863159, 0.9526553750038147, 0.9564284086227417, 0.9482192993164062, 0.9103662371635437, 0.9119256734848022, 0.9424570798873901, 0.9443014860153198, 0.9316912293434143, 0.8931795358657837, 0.8739790916442871, 0.8540194034576416, 0.9292826056480408, 0.9371097087860107]"
12,Dwight D. Eisenhower,"[0.8460242748260498, 0.7242085933685303, 0.868362545967102, 0.8766129016876221, 0.8914588093757629, 0.8662896156311035, 0.903495192527771, 0.7664601802825928, 0.8188853859901428, 0.8658181428909302, 0.8643108606338501, 0.8390498161315918, 0.7070753574371338, 0.8428254723548889, 0.8394951224327087, 0.7660565972328186, 0.8295873999595642, 0.8615401387214661, 0.8672707080841064, 0.8844483494758606, 0.8423036932945251, 0.8371993899345398, 0.724168598651886, 0.8847614526748657, 0.823855996131897, 0.8688583970069885, 0.9072224497795105, 0.9212009906768799, 0.8580881357192993, 0.867680013179779, 0.7910048365592957, 0.8708484768867493, 0.7900112271308899, 0.7590146064758301, 0.8693395853042603, 0.8999308347702026, 0.7105008363723755, 0.8679818511009216, 0.8423486351966858, 0.922226071357727, 0.8187892436981201, 0.8291285037994385, 0.791374683380127, 0.8755778074264526, 0.927208662033081, 0.8488423228263855, 0.9051978588104248, 0.9171804785728455, 0.850083589553833, 0.9196036458015442, 0.8800695538520813, 0.8454949855804443, 0.7617385983467102, 0.8338693380355835, 0.9076092839241028, 0.8823649883270264, 0.8346685171127319, 0.8175959587097168, 0.7535573244094849, 0.8094244003295898, 0.8667322397232056, 0.8382789492607117, 0.796236515045166, 0.8785227537155151, 0.7852016687393188, 0.8626064658164978, 0.8961101174354553, 0.8339210152626038, 0.8480323553085327, 0.8042365908622742, 0.8298811316490173, 0.7527235150337219, 0.79269939661026, 0.8679172992706299, 0.9039613008499146, 0.8442826867103577, 0.8400782346725464, 0.8595201373100281, 0.8210001587867737, 0.8756129145622253, 0.7805536985397339, 0.9117015600204468, 0.7801368832588196, 0.8677982091903687, 0.8604626059532166, 0.8494452238082886, 0.8123713731765747, 0.9158726930618286, 0.8576690554618835, 0.8025184869766235, 0.8915481567382812, 0.8324136137962341, 0.8993547558784485, 0.8696819543838501, 0.8840761780738831, 0.9317048192024231, 0.7892439365386963, 0.8365504145622253, 0.8677300810813904, 0.8012152314186096]"
13,Harry S. Truman,"[0.4819420278072357, 0.890987753868103, 0.8561773300170898, 0.8862665891647339, 0.8654457330703735, 0.7929232716560364, 0.8283642530441284, 0.7962653040885925, 0.8263797163963318, 0.7730984091758728, 0.8459661602973938, 0.9192318916320801, 0.808435320854187, 0.8202256560325623, 0.7253311276435852, 0.7831505537033081, 0.7320983409881592, 0.8341878652572632, 0.8464943170547485, 0.8233287334442139, 0.8148667216300964, 0.7571297883987427, 0.847317099571228, 0.6896714568138123, 0.9059886932373047, 0.8533761501312256, 0.7909590005874634, 0.8468922972679138, 0.7742580771446228, 0.8569349050521851, 0.7207193970680237, 0.8438921570777893, 0.8583341836929321, 0.8720288276672363, 0.8620994687080383, 0.8098452091217041, 0.5755888819694519, 0.8531937003135681, 0.7754567861557007, 0.78996741771698, 0.8392153978347778, 0.8723011612892151, 0.7790477871894836, 0.8596639633178711, 0.8799738883972168, 0.7356961369514465, 0.48745548725128174, 0.7627538442611694, 0.8788843750953674, 0.8589291572570801, 0.8484248518943787, 0.8361828327178955, 0.7156922221183777, 0.8264194130897522, 0.8580430150032043, 0.8167892098426819, 0.5854085087776184, 0.7878451347351074, 0.679404079914093, 0.8390656113624573, 0.7176156640052795, 0.8892859816551208, 0.877133309841156, 0.7840917110443115, 0.8250735998153687, 0.885551393032074, 0.700430154800415, 0.7732110023498535, 0.8555721640586853, 0.8161695003509521, 0.7365225553512573, 0.8082130551338196, 0.8947317600250244, 0.8203220963478088, 0.8455420136451721, 0.8085929155349731, 0.8031972646713257, 0.8255577087402344, 0.7186123728752136, 0.8633836507797241, 0.8750110268592834, 0.8257704377174377, 0.8377164602279663, 0.8582223653793335, 0.7110145688056946, 0.7256836295127869, 0.7494173049926758, 0.825564444065094, 0.6781926155090332, 0.885678768157959, 0.7336411476135254, 0.847680389881134, 0.7586913704872131, 0.7424802184104919, 0.4602513015270233, 0.7855050563812256, 0.6887206435203552, 0.9037160873413086, 0.6826569437980652, 0.8915648460388184]"
14,Franklin D. Roosevelt,"[0.9031314253807068, 0.8896401524543762, 0.9130560159683228, 0.8520379662513733, 0.9278571605682373, 0.8618097305297852, 0.9116637110710144, 0.9210335612297058, 0.9208264946937561, 0.8575817346572876, 0.8516581654548645, 0.910262405872345, 0.8698564171791077, 0.7796814441680908, 0.8852248191833496, 0.8056952953338623, 0.8986178040504456, 0.8687635660171509, 0.8419801592826843, 0.8521834015846252, 0.9298005700111389, 0.8703910708427429, 0.9043571352958679, 0.9127041101455688, 0.875053346157074, 0.8355083465576172, 0.8924850225448608, 0.9036313891410828, 0.8985088467597961, 0.8485789895057678, 0.9019958972930908, 0.90889972448349, 0.8103441596031189, 0.8580167293548584, 0.9008793234825134, 0.8412656188011169, 0.8862016797065735, 0.89415442943573, 0.9123966693878174, 0.9117097854614258, 0.9270936846733093, 0.6016427278518677, 0.8916647434234619, 0.9239892363548279, 0.8505525588989258, 0.8901168704032898, 0.6986734867095947, 0.8900718092918396, 0.8381325602531433, 0.9293259382247925, 0.676554799079895, 0.9162996411323547, 0.8888681530952454, 0.8713403344154358, 0.6497330069541931, 0.9035359025001526, 0.7114556431770325, 0.891112208366394, 0.9001352787017822, 0.9120092391967773, 0.8884345889091492, 0.8566627502441406, 0.6967647075653076, 0.6410315632820129, 0.8945150971412659, 0.8418692350387573, 0.860925018787384, 0.861314594745636, 0.8087812662124634, 0.8859922289848328, 0.9134712219238281, 0.9170708060264587, 0.9350510835647583, 0.85015469789505, 0.8715521097183228, 0.9147723317146301, 0.651032567024231, 0.8930878639221191, 0.8572851419448853, 0.8756804466247559, 0.9109504222869873, 0.7562122344970703, 0.8035593032836914, 0.8464235067367554, 0.6434974074363708, 0.8806279301643372, 0.9045268297195435, 0.9033414721488953, 0.9028751254081726, 0.9086032509803772, 0.8798232674598694, 0.9022651314735413, 0.9058846831321716, 0.9078757166862488, 0.9064533114433289, 0.9130223989486694, 0.8275669813156128, 0.8900047540664673, 0.8265253901481628, 0.8980879187583923]"
15,Herbert Hoover,"[0.6383519768714905, 0.4203824996948242, 0.7547104358673096, 0.07922505587339401, 0.18168051540851593, 0.6811530590057373, 0.7799690961837769, 0.7040911912918091, 0.7899883985519409, 0.4946776032447815, 0.17336510121822357, 0.3856407701969147, 0.18403424322605133, 0.8059090971946716, 0.5441626310348511, 0.8182860016822815, 0.6297438740730286, 0.0613686740398407, 0.5516183376312256, 0.26886412501335144, 0.012000326067209244, 0.2204214632511139, 0.7360736131668091, 0.7885807156562805, 0.034393563866615295, 0.5652335286140442, 0.3459908366203308, 0.44170811772346497, 0.7388753890991211, 0.33143147826194763, 0.5713242888450623, 0.7477975487709045, 0.1650908887386322, 0.14993107318878174, 0.09291020780801773, 0.7317095398902893, 0.5454666018486023, 0.8554067611694336, 0.08916589617729187, 0.16693273186683655, 0.5407617092132568, 0.4826454818248749, 0.7218953371047974, 0.6936883926391602, 0.20583198964595795, 0.49150532484054565, 0.5508652329444885, 0.08009940385818481, 0.2892492115497589, 0.10140718519687653, 0.6600863933563232, 0.5894801020622253, 0.8379358649253845, 0.5076361298561096, 0.4522641599178314, 0.7571574449539185, 0.5656461715698242, 0.6236733198165894, 0.7341087460517883, 0.6800138354301453, 0.7796311974525452, 0.8833194971084595, 0.7005236148834229, 0.24908311665058136, 0.22918762266635895, 0.1065959483385086, 0.20800668001174927, 0.7974150776863098, 0.6476645469665527, 0.7105653882026672, 0.6458650827407837, 0.09679578244686127, 0.4727860987186432, 0.28518539667129517, 0.6413707137107849, 0.4355883002281189, 0.7429664134979248, 0.6690782904624939, 0.7835190296173096, 0.7931593060493469, 0.5685969591140747, 0.7511958479881287, 0.2663213908672333, 0.617163896560669, 0.07421746850013733, 0.40421468019485474, 0.025243928655982018, 0.4638807773590088, 0.30338889360427856, 0.7894427180290222, 0.04502497613430023, 0.6981737017631531, 0.35249075293540955, 0.5249491930007935, 0.7731776833534241, 0.1377350389957428, 0.46599939465522766, 0.7873374223709106, 0.5685343742370605, 0.8054628372192383]"
16,Calvin Coolidge,"[0.8178698420524597, 0.5175459384918213, 0.7256717681884766, 0.6243423819541931, 0.6035639643669128, 0.6102278828620911, 0.6069260835647583, 0.6787692904472351, 0.3313588500022888, 0.3378021717071533, 0.7543306350708008, 0.5969707369804382, 0.5736404657363892, 0.4241388738155365, 0.5888851881027222, 0.584930956363678, 0.8334486484527588, 0.8761596083641052, 0.6108292937278748, 0.5351095795631409, 0.5698519349098206, 0.7380598783493042, 0.8141759037971497, 0.7890490293502808, 0.8345409035682678, 0.5302081108093262, 0.6231712698936462, 0.8439123034477234, 0.5786886215209961, 0.3473890423774719, 0.8445997834205627, 0.6388514637947083, 0.6965484023094177, 0.6159229278564453, 0.456710547208786, 0.5741166472434998, 0.8373969197273254, 0.5469396710395813, 0.5310118794441223, 0.47534656524658203, 0.680980384349823, 0.709065854549408, 0.6579769849777222, 0.3971867263317108, 0.548627495765686, 0.837586522102356, 0.5138475894927979, 0.4790486991405487, 0.7430477738380432, 0.5087129473686218, 0.5804001688957214, 0.5623133778572083, 0.695383608341217, 0.6413225531578064, 0.7809884548187256, 0.71528160572052, 0.8811143040657043, 0.612821102142334, 0.8375129103660583, 0.37930065393447876, 0.7533885836601257, 0.8571383357048035, 0.7161843180656433, 0.8506959080696106, 0.7242425084114075, 0.5673110485076904, 0.8741647005081177, 0.24366265535354614, 0.7285798192024231, 0.7500459551811218, 0.7581414580345154, 0.8534367084503174, 0.2657761871814728, 0.5231263637542725, 0.6409895420074463, 0.4215719401836395, 0.665824830532074, 0.6820927858352661, 0.8306711912155151, 0.47878536581993103, 0.7027271389961243, 0.7791661024093628, 0.6179966926574707, 0.7252486348152161, 0.7516963481903076, 0.6660125851631165, 0.6740879416465759, 0.41947802901268005, 0.6899719834327698, 0.5732674598693848, 0.7102159857749939, 0.7312539219856262, 0.7730932235717773, 0.7619039416313171, 0.7656781673431396, 0.463524729013443, 0.5799327492713928, 0.5090585350990295, 0.19915294647216797, 0.4486818313598633]"
17,Warren G. Harding,"[0.6488363146781921, 0.04399864003062248, 0.7759467363357544, 0.7228260636329651, 0.712348997592926, 0.11655018478631973, 0.8281736373901367, 0.14072859287261963, 0.9262822270393372, 0.5304948687553406, 0.851028561592102, 0.05288904532790184, 0.05754910036921501, 0.058795105665922165, 0.9365411996841431, 0.7919104099273682, 0.7841364145278931, 0.38620081543922424, 0.7218197584152222, 0.40298157930374146, 0.6140892505645752, 0.5106365084648132, 0.8679966926574707, 0.886946439743042, 0.6733090281486511, 0.804470956325531, 0.14493708312511444, 0.6685943007469177, 0.9215478897094727, 0.5985336899757385, 0.07556910067796707, 0.9314878582954407, 0.5096192955970764, 0.2561877965927124, 0.46323537826538086, 0.8301354050636292, 0.08283397555351257, 0.8276851177215576, 0.5227495431900024, 0.49860167503356934, 0.569963812828064, 0.6908978223800659, 0.39015427231788635, 0.8507561683654785, 0.9331124424934387, 0.09548043459653854, 0.10911229997873306, 0.5410106778144836, 0.04464579001069069, 0.08882103860378265, 0.6525908708572388, 0.6875262260437012, 0.345223069190979, 0.8489693999290466, 0.3539152443408966, 0.4649523198604584, 0.7858864665031433, 0.830895185470581, 0.30762380361557007, 0.4062016010284424, 0.8907120823860168, 0.26020658016204834, 0.8167278170585632, 0.26076605916023254, 0.14617933332920074, 0.5297965407371521, 0.7106285095214844, 0.9049091935157776, 0.4845462143421173, 0.5488325357437134, 0.7585701942443848, 0.268266886472702, 0.053385306149721146, 0.7040503025054932, 0.0878029316663742, 0.23443524539470673, 0.6303640007972717, 0.8031182885169983, 0.11342670768499374, 0.8850370049476624, 0.37481966614723206, 0.9026039838790894, 0.37612995505332947, 0.5850636959075928, 0.37114372849464417, 0.6188822388648987, 0.864766538143158, 0.7612907290458679, 0.7540273666381836, 0.3162245452404022, 0.07824677973985672, 0.021136777475476265, 0.2699540853500366, 0.8295803070068359, 0.5709619522094727, 0.7417407035827637, 0.24325694143772125, 0.7829869389533997, 0.7686560153961182, 0.8819009065628052]"
18,Woodrow Wilson,"[0.8026925325393677, 0.887157678604126, 0.7131044268608093, 0.7602026462554932, 0.8233582973480225, 0.8957343101501465, 0.7756809592247009, 0.8445159196853638, 0.7084999680519104, 0.7726059556007385, 0.7104214429855347, 0.8795626759529114, 0.8805478811264038, 0.8501307964324951, 0.7429539561271667, 0.7445980906486511, 0.9047994017601013, 0.8715535402297974, 0.7001331448554993, 0.8982236981391907, 0.8195315599441528, 0.7575345039367676, 0.827610194683075, 0.9048946499824524, 0.7758194208145142, 0.820270836353302, 0.9262105822563171, 0.841995120048523, 0.8654066920280457, 0.6395989060401917, 0.8562453985214233, 0.8220443725585938, 0.8581343293190002, 0.7342404723167419, 0.8167309761047363, 0.786680281162262, 0.8389003872871399, 0.7912276983261108, 0.7468731999397278, 0.7655661702156067, 0.8665003180503845, 0.7969807982444763, 0.8284063935279846, 0.9112398624420166, 0.8833057284355164, 0.835663378238678, 0.7038449645042419, 0.7191030979156494, 0.7560514211654663, 0.824073851108551, 0.7438005805015564, 0.8460703492164612, 0.8683225512504578, 0.7163958549499512, 0.8510266542434692, 0.8144761919975281, 0.7725708484649658, 0.8846844434738159, 0.8296130895614624, 0.5529987812042236, 0.7378246784210205, 0.8222572803497314, 0.8198546171188354, 0.9065502882003784, 0.7976498007774353, 0.8121135234832764, 0.5892564654350281, 0.8919911980628967, 0.721369743347168, 0.7982384562492371, 0.8462724685668945, 0.7607802748680115, 0.6694579720497131, 0.6173526048660278, 0.790786862373352, 0.4938203990459442, 0.8606130480766296, 0.8571895956993103, 0.8691794276237488, 0.8349494934082031, 0.8814173936843872, 0.8074686527252197, 0.8053668737411499, 0.8475754261016846, 0.7409716844558716, 0.8628849983215332, 0.48951584100723267, 0.8784721493721008, 0.8982788920402527, 0.7714738249778748, 0.8675121068954468, 0.8583594560623169, 0.7103154063224792, 0.7606098055839539, 0.8501577973365784, 0.8069667816162109, 0.7767855525016785, 0.8173586130142212, 0.7140548825263977, 0.6225492358207703]"
19,William Howard Taft,"[0.803534984588623, 0.8049896359443665, 0.6969544887542725, 0.9287369251251221, 0.5614100694656372, 0.8970609307289124, 0.8911582231521606, 0.9065531492233276, 0.9374310970306396, 0.7571761012077332, 0.8972620368003845, 0.8974679708480835, 0.7897816896438599, 0.7158470749855042, 0.6065019965171814, 0.6620151996612549, 0.7032898664474487, 0.8441139459609985, 0.8601511716842651, 0.2629118859767914, 0.6073964238166809, 0.8776379227638245, 0.7655428647994995, 0.8332856297492981, 0.7686382532119751, 0.804979681968689, 0.4666080176830292, 0.7887865304946899, 0.5001992583274841, 0.6318783164024353, 0.5683320164680481, 0.8622990250587463, 0.858090341091156, 0.7253540754318237, 0.8855651617050171, 0.9075737595558167, 0.9376874566078186, 0.8468886017799377, 0.8597400188446045, 0.6657945513725281, 0.3925444483757019, 0.8085324168205261, 0.7984605431556702, 0.8705777525901794, 0.919267475605011, 0.8345481753349304, 0.9239501357078552, 0.8915596604347229, 0.7671295404434204, 0.5230496525764465, 0.5509963631629944, 0.574758768081665, 0.7283027172088623, 0.8183587193489075, 0.8159215450286865, 0.7708727717399597, 0.9202735424041748, 0.7857043147087097, 0.8562644720077515, 0.8079245090484619, 0.6789633631706238, 0.848556637763977, 0.8869010210037231, 0.7500719428062439, 0.5426170825958252, 0.8420517444610596, 0.7984896898269653, 0.9425444602966309, 0.8478519320487976, 0.800132155418396, 0.8351553678512573, 0.8160085678100586, 0.7108169794082642, 0.794474184513092, 0.8365284204483032, 0.7493211627006531, 0.7488937973976135, 0.9289448261260986, 0.7839131355285645, 0.46132028102874756, 0.8800219893455505, 0.8042614459991455, 0.5568207502365112, 0.7248826622962952, 0.8491759896278381, 0.5330874919891357, 0.6560273170471191, 0.9196555018424988, 0.8673244118690491, 0.7826024889945984, 0.30872827768325806, 0.6764093041419983, 0.8347116708755493, 0.7868847250938416, 0.8437578678131104, 0.8481116890907288, 0.8257540464401245, 0.8789876699447632, 0.8460618257522583, 0.8631729483604431]"
20,Theodore Roosevelt,"[0.710673987865448, 0.6735401749610901, 0.7437244057655334, 0.8849483728408813, 0.8415122628211975, 0.7642480134963989, 0.7833257913589478, 0.9025324583053589, 0.5263272523880005, 0.8422464728355408, 0.8667782545089722, 0.7032743692398071, 0.8680801391601562, 0.6452316045761108, 0.9056296944618225, 0.8341859579086304, 0.7990199327468872, 0.769716203212738, 0.8197125792503357, 0.7999341487884521, 0.8013246655464172, 0.7551398873329163, 0.8665833473205566, 0.7834190130233765, 0.8469947576522827, 0.8631483912467957, 0.8076086044311523, 0.9520177245140076, 0.8382999897003174, 0.7375505566596985, 0.7260127067565918, 0.8791334629058838, 0.8822341561317444, 0.8845139145851135, 0.8666761517524719, 0.8374900817871094, 0.8705253005027771, 0.8187863826751709, 0.8661078810691833, 0.8499988317489624, 0.7728372812271118, 0.8171326518058777, 0.8017219305038452, 0.684207558631897, 0.8585144877433777, 0.8662719130516052, 0.7887083292007446, 0.6993311047554016, 0.8073097467422485, 0.7075250744819641, 0.8971360921859741, 0.805414617061615, 0.801008939743042, 0.7887890338897705, 0.7143850326538086, 0.8874847292900085, 0.8320971131324768, 0.8215509057044983, 0.7084143757820129, 0.8385316133499146, 0.7324720025062561, 0.8209589123725891, 0.9048457741737366, 0.8610749840736389, 0.9063277244567871, 0.7783849835395813, 0.8438459038734436, 0.8048904538154602, 0.7948891520500183, 0.6938422322273254, 0.8384988903999329, 0.8890457153320312, 0.8997597694396973, 0.7966300249099731, 0.8559480905532837, 0.7455941438674927, 0.8792415261268616, 0.7943078875541687, 0.7683418393135071, 0.8086355924606323, 0.79209965467453, 0.8748646974563599, 0.8006606698036194, 0.8580449819564819, 0.8554613590240479, 0.838307797908783, 0.8278316855430603, 0.9126666188240051, 0.8417931795120239, 0.885212779045105, 0.90730881690979, 0.7698755860328674, 0.8107356429100037, 0.8684921860694885, 0.806376039981842, 0.7688215970993042, 0.8999414443969727, 0.8591901063919067, 0.8470539450645447, 0.7617760896682739]"
21,William McKinley,"[0.7295219302177429, 0.8076856136322021, 0.7703495621681213, 0.881975531578064, 0.8210160136222839, 0.7370663285255432, 0.8752102851867676, 0.7482965588569641, 0.8776535987854004, 0.8868409395217896, 0.7657309174537659, 0.9070068597793579, 0.931057870388031, 0.7826082706451416, 0.9437100291252136, 0.8797220587730408, 0.8355613350868225, 0.8074127435684204, 0.865082859992981, 0.723402202129364, 0.870417594909668, 0.6857731938362122, 0.9283918738365173, 0.8421056866645813, 0.7961296439170837, 0.9184823632240295, 0.8688271045684814, 0.886303186416626, 0.8700222373008728, 0.8052728176116943, 0.9242258071899414, 0.8605062365531921, 0.9240760207176208, 0.8897882103919983, 0.9188498258590698, 0.9263821244239807, 0.5229546427726746, 0.9408799409866333, 0.8685764670372009, 0.8522745966911316, 0.8707356452941895, 0.8867195248603821, 0.7008335590362549, 0.7988759279251099, 0.9142522215843201, 0.9111822247505188, 0.9303544759750366, 0.8507096767425537, 0.861748218536377, 0.9201486706733704, 0.6287209987640381, 0.7021751403808594, 0.8311448097229004, 0.8663769364356995, 0.9025149941444397, 0.9286430478096008, 0.669691264629364, 0.8352102041244507, 0.8907625079154968, 0.9096980690956116, 0.8497955203056335, 0.8835815191268921, 0.8571685552597046, 0.9307858347892761, 0.8972994685173035, 0.8976306319236755, 0.8569904565811157, 0.864611804485321, 0.8651909828186035, 0.9151600003242493, 0.8753967881202698, 0.8048971891403198, 0.7804228663444519, 0.7273896336555481, 0.6571229100227356, 0.9084358215332031, 0.8310889005661011, 0.9295511841773987, 0.8642654418945312, 0.7560571432113647, 0.7448348999023438, 0.768403172492981, 0.9173533916473389, 0.5922470688819885, 0.44616028666496277, 0.9024034738540649, 0.7454473972320557, 0.8160129189491272, 0.740081250667572, 0.6284875273704529, 0.8348703980445862, 0.8456984162330627, 0.9127508997917175, 0.827947199344635, 0.9217081665992737, 0.8670450448989868, 0.8582135438919067, 0.8675955533981323, 0.8505840301513672, 0.7237836718559265]"
22,Grover Cleveland,"[0.7836421132087708, 0.7446379065513611, 0.7056466341018677, 0.7969182729721069, 0.8517923951148987, 0.8898196816444397, 0.7643510699272156, 0.8877724409103394, 0.7536855936050415, 0.9161605834960938, 0.8608359694480896, 0.8337578773498535, 0.48304131627082825, 0.9236169457435608, 0.8384259939193726, 0.860869288444519, 0.9036756753921509, 0.7791134119033813, 0.7467044591903687, 0.8765461444854736, 0.9172649383544922, 0.8669809103012085, 0.6849901080131531, 0.7922297120094299, 0.7369522452354431, 0.7111281156539917, 0.8526750802993774, 0.8467891216278076, 0.7909682989120483, 0.7547300457954407, 0.8637099862098694, 0.825003445148468, 0.7915120124816895, 0.7869911789894104, 0.7286801934242249, 0.7583463788032532, 0.9260574579238892, 0.8754780888557434, 0.669540286064148, 0.8110992908477783, 0.7622393369674683, 0.7970561385154724, 0.8418366312980652, 0.83975750207901, 0.8819752931594849, 0.8548164367675781, 0.8861327767372131, 0.8816236257553101, 0.7941623330116272, 0.7149261832237244, 0.8050490617752075, 0.8180345296859741, 0.8774296045303345, 0.8167638778686523, 0.9114220142364502, 0.8648888468742371, 0.8513580560684204, 0.8466539978981018, 0.8271420001983643, 0.8677634000778198, 0.868870735168457, 0.8108800053596497, 0.745377779006958, 0.7643465399742126, 0.5444954633712769, 0.7561467289924622, 0.561372697353363, 0.7252967357635498, 0.8118290305137634, 0.8158546686172485, 0.8895860910415649, 0.8541905879974365, 0.7899856567382812, 0.6571157574653625, 0.7811044454574585, 0.8494257926940918, 0.9030104875564575, 0.6815959215164185, 0.5024409890174866, 0.901195228099823, 0.8727200627326965, 0.8315415978431702, 0.9039872288703918, 0.8825843930244446, 0.8552037477493286, 0.8405924439430237, 0.8795502781867981, 0.738425076007843, 0.9160389304161072, 0.8755359649658203, 0.8592535257339478, 0.8009350895881653, 0.8050644397735596, 0.8901563286781311, 0.920208752155304, 0.8690637946128845, 0.7875686287879944, 0.4561876952648163, 0.917456328868866, 0.751575767993927]"
