,name,ratings
10,Lyndon B. Johnson,"[0.39243796467781067, 0.7101666927337646, 0.6861920952796936, 0.8279791474342346, 0.6188215017318726, 0.7945720553398132, 0.5441429018974304, 0.8322633504867554, 0.8079065680503845, 0.7566173076629639, 0.49294373393058777, 0.7885951399803162, 0.6846082806587219, 0.6412732005119324, 0.39878323674201965, 0.5797969102859497, 0.3525572717189789, 0.4370729327201843, 0.47827306389808655, 0.7881306409835815, 0.6646223664283752, 0.19785407185554504, 0.7544243335723877, 0.5282592177391052, 0.4468498229980469, 0.31545472145080566, 0.8583539128303528, 0.7507622241973877, 0.6079177260398865, 0.6448962092399597, 0.8059248328208923, 0.4936920404434204, 0.8100250959396362, 0.6805892586708069, 0.8294102549552917, 0.690570592880249, 0.5256547927856445, 0.8704058527946472, 0.5060805082321167, 0.8593287467956543, 0.8293636441230774, 0.7083818316459656, 0.6096746325492859, 0.6352545619010925, 0.8033819794654846, 0.2965376079082489, 0.8792634606361389, 0.5051853656768799, 0.5341070890426636, 0.7842069268226624, 0.7357383370399475, 0.6967666745185852, 0.7295382022857666, 0.6174259781837463, 0.7660195231437683, 0.6379260420799255, 0.31012189388275146, 0.5864394903182983, 0.34401369094848633, 0.37834933400154114, 0.6278966069221497, 0.8675186038017273, 0.7115362286567688, 0.7985822558403015, 0.3290065824985504, 0.5197152495384216, 0.5269375443458557, 0.8293439149856567, 0.6478172540664673, 0.11402253806591034, 0.7562752366065979, 0.7413944005966187, 0.539908766746521, 0.7449776530265808, 0.5549592971801758, 0.6737529635429382, 0.6939904689788818, 0.8701382875442505, 0.5392107367515564, 0.8972346186637878, 0.6322710514068604, 0.658763587474823, 0.2966465950012207, 0.3103928565979004, 0.7158030867576599, 0.8581257462501526, 0.702343761920929, 0.8458204865455627, 0.40031909942626953, 0.6466069221496582, 0.9039517641067505, 0.513817548751831, 0.44430792331695557, 0.6541439294815063, 0.6684303283691406, 0.8401505351066589, 0.7074106335639954, 0.5786471962928772, 0.5855493545532227, 0.4925840497016907]"
11,John F. Kennedy,"[0.8556520342826843, 0.688332200050354, 0.6873447895050049, 0.7818118333816528, 0.8282347917556763, 0.7473821640014648, 0.7364660501480103, 0.9203329086303711, 0.6580119729042053, 0.7561206221580505, 0.8547492027282715, 0.6637786030769348, 0.8335089087486267, 0.6676979660987854, 0.8802230358123779, 0.8456516265869141, 0.8633126616477966, 0.6735038757324219, 0.8555697202682495, 0.900622546672821, 0.8424882888793945, 0.7638423442840576, 0.5123265385627747, 0.8865247964859009, 0.7877944707870483, 0.821523904800415, 0.8555215001106262, 0.9018396735191345, 0.8163677453994751, 0.9244168996810913, 0.7814843654632568, 0.8858112096786499, 0.5898049473762512, 0.7823278903961182, 0.8080437779426575, 0.45707258582115173, 0.754859983921051, 0.8192458152770996, 0.7435711026191711, 0.8490534424781799, 0.799543559551239, 0.7717055678367615, 0.8738914132118225, 0.9418688416481018, 0.8454100489616394, 0.6882227659225464, 0.7389355897903442, 0.9046667814254761, 0.8714083433151245, 0.794044017791748, 0.9090478420257568, 0.7403466105461121, 0.6626012921333313, 0.8997329473495483, 0.8381662368774414, 0.8550244569778442, 0.8100268244743347, 0.8340944647789001, 0.8798051476478577, 0.8741053342819214, 0.8435109257698059, 0.8102250695228577, 0.8477373123168945, 0.7298797965049744, 0.8884549736976624, 0.7996982932090759, 0.9138826131820679, 0.7796098589897156, 0.8140245676040649, 0.7557594776153564, 0.7669501900672913, 0.9208674430847168, 0.6276578307151794, 0.7087677717208862, 0.7500086426734924, 0.543228805065155, 0.7143732309341431, 0.42080050706863403, 0.8027828335762024, 0.7452893257141113, 0.9303415417671204, 0.8896308541297913, 0.7712786197662354, 0.8385749459266663, 0.8985962271690369, 0.8238784074783325, 0.6829840540885925, 0.8343769311904907, 0.7590423822402954, 0.7558701634407043, 0.5761820077896118, 0.5856977701187134, 0.7963337302207947, 0.8706488609313965, 0.8664270639419556, 0.8185129761695862, 0.503984272480011, 0.79691481590271, 0.8953030109405518, 0.809368908405304]"
12,Dwight D. Eisenhower,"[0.9196780323982239, 0.8997542858123779, 0.9396755695343018, 0.8939246535301208, 0.8941436409950256, 0.795002281665802, 0.898353636264801, 0.7751196026802063, 0.874301552772522, 0.8757120966911316, 0.8017390966415405, 0.8040671348571777, 0.8276641368865967, 0.8591607213020325, 0.8004392385482788, 0.7943155169487, 0.9332637786865234, 0.8914721012115479, 0.9090419411659241, 0.9183740019798279, 0.8028173446655273, 0.919365406036377, 0.8755195736885071, 0.9252962470054626, 0.7892626523971558, 0.8414246439933777, 0.8590467572212219, 0.925990879535675, 0.9016285538673401, 0.8625679612159729, 0.7968907356262207, 0.8489223122596741, 0.8739635348320007, 0.8586798906326294, 0.9359725117683411, 0.9113327860832214, 0.8760961890220642, 0.8532379269599915, 0.8257757425308228, 0.9180980920791626, 0.9085947275161743, 0.8624847531318665, 0.8808795213699341, 0.8834948539733887, 0.9414691925048828, 0.7742874622344971, 0.8555151224136353, 0.8451436758041382, 0.8921111822128296, 0.8866055607795715, 0.9105679392814636, 0.9085223078727722, 0.9200199246406555, 0.8929849863052368, 0.8776785731315613, 0.9190592169761658, 0.8381356596946716, 0.8890464901924133, 0.8774334788322449, 0.8063684105873108, 0.8564566969871521, 0.8788224458694458, 0.7934628129005432, 0.9016022086143494, 0.8570852875709534, 0.9080702066421509, 0.9193664789199829, 0.7986968755722046, 0.8217394351959229, 0.9166132807731628, 0.7464427947998047, 0.9181381464004517, 0.8567996025085449, 0.8740012645721436, 0.9190601110458374, 0.8661053776741028, 0.8968385457992554, 0.9075288772583008, 0.8796996474266052, 0.8446502089500427, 0.7450262308120728, 0.8786500096321106, 0.9001529216766357, 0.86769700050354, 0.9235855340957642, 0.9274622797966003, 0.8937780261039734, 0.9394429326057434, 0.9058865308761597, 0.8521507978439331, 0.9232608675956726, 0.7891731858253479, 0.7911245226860046, 0.8474361896514893, 0.9551898241043091, 0.9325881600379944, 0.8894485235214233, 0.881221354007721, 0.6362201571464539, 0.7929258346557617]"
13,Harry S. Truman,"[0.8512048721313477, 0.7644884586334229, 0.7180792689323425, 0.7702932953834534, 0.6479597091674805, 0.8326447010040283, 0.8126113414764404, 0.8634538054466248, 0.8209980726242065, 0.697145402431488, 0.7965673208236694, 0.9279801249504089, 0.8152607679367065, 0.49864351749420166, 0.7191479802131653, 0.8166137933731079, 0.579596996307373, 0.7666067481040955, 0.8660596609115601, 0.87833172082901, 0.6346320509910583, 0.7378857135772705, 0.8302120566368103, 0.7395163178443909, 0.834601104259491, 0.6316744685173035, 0.7650931477546692, 0.8345629572868347, 0.7854966521263123, 0.7553703188896179, 0.7646915316581726, 0.8600258827209473, 0.9057472348213196, 0.758362352848053, 0.8669845461845398, 0.6827735900878906, 0.7767418026924133, 0.8606642484664917, 0.7991082072257996, 0.8982110023498535, 0.8180713057518005, 0.8677390813827515, 0.8356685638427734, 0.8634880185127258, 0.8183683753013611, 0.9053804874420166, 0.7477272152900696, 0.750492513179779, 0.8757707476615906, 0.8087906241416931, 0.9121604561805725, 0.8904315829277039, 0.6314268708229065, 0.8442916870117188, 0.8099012970924377, 0.7531816959381104, 0.8847498297691345, 0.7419193983078003, 0.7160750031471252, 0.9354687929153442, 0.6847084760665894, 0.8516727089881897, 0.862166166305542, 0.7826400399208069, 0.8514614701271057, 0.9111760258674622, 0.7798441648483276, 0.7975708842277527, 0.8516806364059448, 0.7578867673873901, 0.8487342000007629, 0.7070944309234619, 0.8330819606781006, 0.9046303033828735, 0.7575336694717407, 0.7694394588470459, 0.8008102774620056, 0.7943987250328064, 0.6588565707206726, 0.6504018902778625, 0.8839495778083801, 0.776965856552124, 0.9249179363250732, 0.8284704685211182, 0.5288549065589905, 0.822430431842804, 0.7774962782859802, 0.8743355870246887, 0.814050555229187, 0.9310469031333923, 0.8596932291984558, 0.7887740135192871, 0.770806074142456, 0.49839073419570923, 0.7777242064476013, 0.7862081527709961, 0.6047284603118896, 0.7969028949737549, 0.7171209454536438, 0.7254610657691956]"
14,Franklin D. Roosevelt,"[0.8213892579078674, 0.8398792147636414, 0.9050657153129578, 0.8969288468360901, 0.7323911786079407, 0.7370298504829407, 0.6493555307388306, 0.9128875732421875, 0.9118260145187378, 0.5556336641311646, 0.853298544883728, 0.7120384573936462, 0.8017818927764893, 0.6420432925224304, 0.8599891662597656, 0.8269238471984863, 0.9039708375930786, 0.8607613444328308, 0.7252988815307617, 0.8362288475036621, 0.8213921189308167, 0.8844497799873352, 0.8564919233322144, 0.8737414479255676, 0.8993297815322876, 0.815291702747345, 0.86175537109375, 0.7702884674072266, 0.8769914507865906, 0.7807245254516602, 0.8255429863929749, 0.7944458723068237, 0.7892287969589233, 0.9286284446716309, 0.8518617153167725, 0.8553822636604309, 0.8712390661239624, 0.8072062134742737, 0.920881986618042, 0.8861923217773438, 0.7299156785011292, 0.7428082227706909, 0.8769620656967163, 0.7675517797470093, 0.8803003430366516, 0.7010958790779114, 0.7270339727401733, 0.9276906847953796, 0.6669474244117737, 0.9369071125984192, 0.5925526022911072, 0.9331551790237427, 0.8861671686172485, 0.9146751165390015, 0.7845086455345154, 0.8220594525337219, 0.7073611617088318, 0.7713927030563354, 0.8895872235298157, 0.769634485244751, 0.7906918525695801, 0.906375527381897, 0.7934982776641846, 0.8316213488578796, 0.7083989977836609, 0.8454573154449463, 0.7437509298324585, 0.9126317501068115, 0.7522135376930237, 0.8667041063308716, 0.8063555359840393, 0.9146518707275391, 0.6017740964889526, 0.8002904057502747, 0.8272389769554138, 0.8184497356414795, 0.770348072052002, 0.9018343687057495, 0.8068998456001282, 0.8467556238174438, 0.9406930804252625, 0.8838023543357849, 0.8752431869506836, 0.8949962258338928, 0.8147044777870178, 0.8324565291404724, 0.8986874222755432, 0.8558440804481506, 0.8540025353431702, 0.7678520083427429, 0.7375086545944214, 0.871548593044281, 0.8133348822593689, 0.9187247157096863, 0.892695426940918, 0.799667477607727, 0.8736541867256165, 0.8853328824043274, 0.8879249691963196, 0.7962989211082458]"
15,Herbert Hoover,"[0.32073378562927246, 0.04789545387029648, 0.3334982097148895, 0.261125385761261, 0.35624104738235474, 0.1367911547422409, 0.6985679864883423, 0.531528890132904, 0.2226947546005249, 0.4358861744403839, 0.2639766335487366, 0.11571779102087021, 0.6702395081520081, 0.4838828146457672, 0.31565961241722107, 0.3607660233974457, 0.17587609589099884, 0.07228811085224152, 0.3464203476905823, 0.4877026081085205, 0.10933282971382141, 0.1252630203962326, 0.6112299561500549, 0.5495833158493042, 0.4221701920032501, 0.43069157004356384, 0.3452334702014923, 0.6666891574859619, 0.31671661138534546, 0.23944084346294403, 0.6507691144943237, 0.6369413733482361, 0.14749263226985931, 0.16206249594688416, 0.3044701814651489, 0.43391135334968567, 0.31679466366767883, 0.5159814357757568, 0.1253858208656311, 0.24230392277240753, 0.24143245816230774, 0.3386450409889221, 0.5554253458976746, 0.4644007980823517, 0.14282585680484772, 0.4986131489276886, 0.5512335896492004, 0.021304482594132423, 0.44743162393569946, 0.2165209800004959, 0.3368660509586334, 0.6086962223052979, 0.6082971096038818, 0.4523049294948578, 0.4375675618648529, 0.6508448719978333, 0.3977096676826477, 0.5017341375350952, 0.47092846035957336, 0.6046901345252991, 0.609062910079956, 0.5388137102127075, 0.551062285900116, 0.1146361231803894, 0.3620176315307617, 0.6149148344993591, 0.29687055945396423, 0.7394284009933472, 0.38289138674736023, 0.3301261365413666, 0.415115088224411, 0.12612195312976837, 0.43220558762550354, 0.5847305059432983, 0.3679165840148926, 0.5901858806610107, 0.3986871838569641, 0.4434395432472229, 0.5563632249832153, 0.46854114532470703, 0.24324673414230347, 0.5889220833778381, 0.3970325291156769, 0.30532106757164, 0.2725457549095154, 0.17462024092674255, 0.41500094532966614, 0.32254758477211, 0.48035189509391785, 0.6283732056617737, 0.06093330681324005, 0.474770188331604, 0.24799977242946625, 0.19587169587612152, 0.513560950756073, 0.16073687374591827, 0.2315904051065445, 0.33359718322753906, 0.39741989970207214, 0.3283802568912506]"
16,Calvin Coolidge,"[0.8076559901237488, 0.7204939126968384, 0.752440869808197, 0.8425602912902832, 0.5502115488052368, 0.6933313012123108, 0.6578052043914795, 0.7904648780822754, 0.5534322261810303, 0.5245574712753296, 0.8533465266227722, 0.6522443890571594, 0.8277004957199097, 0.5466426610946655, 0.7296345829963684, 0.5504127144813538, 0.4825517237186432, 0.7667540311813354, 0.7631542682647705, 0.5753520131111145, 0.6761295199394226, 0.789212703704834, 0.5964868068695068, 0.6368324756622314, 0.47760170698165894, 0.5943842530250549, 0.7442758679389954, 0.7888263463973999, 0.7435420155525208, 0.6473920345306396, 0.8635395765304565, 0.7910367250442505, 0.7576395869255066, 0.7220838069915771, 0.7804654240608215, 0.8023119568824768, 0.7677904367446899, 0.6048364043235779, 0.47474750876426697, 0.6332603693008423, 0.6883730888366699, 0.8399157524108887, 0.8132617473602295, 0.7182193398475647, 0.6930805444717407, 0.8307609558105469, 0.6711190938949585, 0.6729601621627808, 0.5743273496627808, 0.8318272829055786, 0.6027200222015381, 0.8007441759109497, 0.7415680289268494, 0.6914305686950684, 0.5434065461158752, 0.4746745526790619, 0.8816721439361572, 0.5963142514228821, 0.7276366949081421, 0.5024572014808655, 0.7310768961906433, 0.8242528438568115, 0.6267918944358826, 0.4299929141998291, 0.7785229086875916, 0.8279527425765991, 0.7465518712997437, 0.5274310111999512, 0.5747847557067871, 0.6864795088768005, 0.6392443776130676, 0.67974454164505, 0.5691453218460083, 0.5905839800834656, 0.7640451192855835, 0.6869176030158997, 0.43975260853767395, 0.42262130975723267, 0.742382824420929, 0.7674053311347961, 0.770540177822113, 0.6236903667449951, 0.6352565288543701, 0.5394437313079834, 0.7221361398696899, 0.7901517152786255, 0.8368114233016968, 0.7637286186218262, 0.5782561302185059, 0.2567676901817322, 0.7254838943481445, 0.6171782612800598, 0.5863762497901917, 0.7909220457077026, 0.7025789022445679, 0.8416982293128967, 0.717470645904541, 0.47877439856529236, 0.4268507659435272, 0.4463447332382202]"
17,Warren G. Harding,"[0.4731268882751465, 0.25355958938598633, 0.599434494972229, 0.5776034593582153, 0.25099045038223267, 0.07926329225301743, 0.4519144296646118, 0.29690879583358765, 0.842014729976654, 0.22410447895526886, 0.4373409152030945, 0.05209561437368393, 0.5890897512435913, 0.0791575089097023, 0.5902209281921387, 0.16933685541152954, 0.674122154712677, 0.12973716855049133, 0.3164598345756531, 0.4715764820575714, 0.5309257507324219, 0.6022599339485168, 0.7864795327186584, 0.3527302145957947, 0.48429515957832336, 0.6902235746383667, 0.2475065290927887, 0.47927847504615784, 0.4012933373451233, 0.14436522126197815, 0.10276449471712112, 0.6427710652351379, 0.14866650104522705, 0.3842262625694275, 0.4584299623966217, 0.4497634768486023, 0.3258264660835266, 0.4187038540840149, 0.03141959011554718, 0.32677093148231506, 0.15248025953769684, 0.23770497739315033, 0.2277214378118515, 0.7924509644508362, 0.45873504877090454, 0.13479089736938477, 0.05778183415532112, 0.04078325629234314, 0.0921570360660553, 0.3275653123855591, 0.31397515535354614, 0.41054481267929077, 0.27019160985946655, 0.8408923149108887, 0.3887622058391571, 0.4717748463153839, 0.2815384864807129, 0.16797904670238495, 0.27507302165031433, 0.34010037779808044, 0.6513722538948059, 0.3295639753341675, 0.4789241850376129, 0.01305016502737999, 0.0995158702135086, 0.0893566831946373, 0.6882175207138062, 0.6753804683685303, 0.07180289179086685, 0.42231106758117676, 0.5887179374694824, 0.12573926150798798, 0.15748290717601776, 0.3278425931930542, 0.07567259669303894, 0.2995576560497284, 0.22822317481040955, 0.5820909142494202, 0.13476216793060303, 0.7243108749389648, 0.39153704047203064, 0.600019633769989, 0.11072240024805069, 0.1414201706647873, 0.5756675004959106, 0.2598670721054077, 0.5608753561973572, 0.48087260127067566, 0.6992028951644897, 0.35266000032424927, 0.09891478717327118, 0.11712285131216049, 0.290974885225296, 0.724703848361969, 0.16978222131729126, 0.5209709405899048, 0.22353430092334747, 0.5007513165473938, 0.663113534450531, 0.713905930519104]"
18,Woodrow Wilson,"[0.6545045971870422, 0.8775217533111572, 0.8432225584983826, 0.7092348337173462, 0.8082441687583923, 0.8733301162719727, 0.8526714444160461, 0.827523410320282, 0.8275054097175598, 0.806171178817749, 0.25638094544410706, 0.7895774841308594, 0.46098244190216064, 0.778143048286438, 0.3846980929374695, 0.7111217975616455, 0.9194506406784058, 0.8494599461555481, 0.625158429145813, 0.7000851035118103, 0.8444345593452454, 0.8109830021858215, 0.679813802242279, 0.8917943239212036, 0.7598283290863037, 0.82403963804245, 0.9294286966323853, 0.4348182678222656, 0.8734316825866699, 0.720382571220398, 0.9083520174026489, 0.8160935640335083, 0.8985956907272339, 0.734146237373352, 0.858258843421936, 0.7468070387840271, 0.903539776802063, 0.7782837152481079, 0.770174503326416, 0.8784048557281494, 0.7823350429534912, 0.8228068351745605, 0.7041411995887756, 0.9000451564788818, 0.8551784753799438, 0.8647847175598145, 0.7539104223251343, 0.5830621719360352, 0.835123598575592, 0.8276001214981079, 0.5393785834312439, 0.7258750200271606, 0.806620717048645, 0.7294983863830566, 0.6721540689468384, 0.6590923070907593, 0.8585276007652283, 0.8017844557762146, 0.8606069684028625, 0.4491457939147949, 0.39710283279418945, 0.8670404553413391, 0.8467600345611572, 0.8854666948318481, 0.8072175979614258, 0.7974637150764465, 0.36712563037872314, 0.8750369548797607, 0.7924753427505493, 0.7087802290916443, 0.7815852165222168, 0.650570809841156, 0.5767300724983215, 0.5360959768295288, 0.8145050406455994, 0.6856235265731812, 0.7158204913139343, 0.6239671111106873, 0.8364303112030029, 0.6736908555030823, 0.8456773161888123, 0.8938578367233276, 0.8436886668205261, 0.7584108710289001, 0.7934743165969849, 0.8806340098381042, 0.37270981073379517, 0.916569709777832, 0.8337011337280273, 0.8846874237060547, 0.9130338430404663, 0.9186001420021057, 0.847758948802948, 0.7926982045173645, 0.8838221430778503, 0.8461445569992065, 0.8684780597686768, 0.725669264793396, 0.49622011184692383, 0.7047019004821777]"
19,William Howard Taft,"[0.5500172972679138, 0.4510643184185028, 0.8177652955055237, 0.7538570165634155, 0.3069770038127899, 0.6094902157783508, 0.6328543424606323, 0.8243377804756165, 0.8431199789047241, 0.5489450693130493, 0.5723363757133484, 0.8515579700469971, 0.6292259097099304, 0.6144378781318665, 0.8434758186340332, 0.039762385189533234, 0.6962864995002747, 0.7167614698410034, 0.7660201191902161, 0.15931467711925507, 0.09649048745632172, 0.8536145091056824, 0.4604209065437317, 0.8656679391860962, 0.869393527507782, 0.6966289281845093, 0.4947647750377655, 0.6190018653869629, 0.6343061327934265, 0.2886045575141907, 0.6664581894874573, 0.5466663837432861, 0.635155200958252, 0.46005722880363464, 0.5590595602989197, 0.8689876198768616, 0.859873354434967, 0.8200935125350952, 0.860826313495636, 0.6775053143501282, 0.4481191337108612, 0.7604637145996094, 0.5402747988700867, 0.6619982123374939, 0.8315248489379883, 0.33412542939186096, 0.5639750957489014, 0.7105768322944641, 0.43597787618637085, 0.6163434386253357, 0.3199594020843506, 0.6174611449241638, 0.5707693696022034, 0.5784212350845337, 0.8956807255744934, 0.6594429612159729, 0.8988984823226929, 0.35927391052246094, 0.4818645715713501, 0.4374929964542389, 0.6471571922302246, 0.8931617140769958, 0.8831343650817871, 0.468117892742157, 0.6642619371414185, 0.6288283467292786, 0.7702096104621887, 0.9274134039878845, 0.8536015748977661, 0.6470084190368652, 0.9150098562240601, 0.8208945393562317, 0.6552936434745789, 0.6714215874671936, 0.7080249786376953, 0.832859456539154, 0.6136879920959473, 0.777418315410614, 0.5396048426628113, 0.28935757279396057, 0.5345255136489868, 0.3975353538990021, 0.6277826428413391, 0.3416907489299774, 0.6629073023796082, 0.6144822239875793, 0.31296229362487793, 0.9321610927581787, 0.5817083716392517, 0.6222052574157715, 0.3560554087162018, 0.5627092123031616, 0.3425924777984619, 0.6144625544548035, 0.7260242700576782, 0.7492006421089172, 0.9061931371688843, 0.8908949494361877, 0.8370019197463989, 0.6108301281929016]"
20,Theodore Roosevelt,"[0.6599659323692322, 0.8812999725341797, 0.8776585459709167, 0.6312456727027893, 0.9066015481948853, 0.6301001906394958, 0.8172625303268433, 0.8923400044441223, 0.6797187328338623, 0.8487341403961182, 0.8524869680404663, 0.711478590965271, 0.7681431770324707, 0.7896440029144287, 0.9494391083717346, 0.7754545211791992, 0.8398683667182922, 0.8223888278007507, 0.8009358644485474, 0.564460277557373, 0.8920709490776062, 0.730575442314148, 0.8651270270347595, 0.8445148468017578, 0.8850528597831726, 0.6317422389984131, 0.7847445011138916, 0.7146085500717163, 0.8366167545318604, 0.6026109457015991, 0.8151711821556091, 0.8641907572746277, 0.9104333519935608, 0.8585726618766785, 0.7618838548660278, 0.8783950805664062, 0.9236062169075012, 0.8241186141967773, 0.7831559181213379, 0.7238314747810364, 0.8116397857666016, 0.8803828954696655, 0.6732170581817627, 0.7199769020080566, 0.7302409410476685, 0.908271849155426, 0.7274205088615417, 0.8245195150375366, 0.6813604831695557, 0.7053579688072205, 0.8771461248397827, 0.8952406644821167, 0.7265025973320007, 0.8119415044784546, 0.7808815836906433, 0.7661275863647461, 0.6766999363899231, 0.898699164390564, 0.5885397791862488, 0.8222602009773254, 0.8312156200408936, 0.7096807956695557, 0.8566173911094666, 0.7852275371551514, 0.8201772570610046, 0.6781290173530579, 0.8100400567054749, 0.8360841870307922, 0.9014285206794739, 0.6940498948097229, 0.8120608329772949, 0.7135648131370544, 0.8249638676643372, 0.7558391094207764, 0.8374493718147278, 0.8553470969200134, 0.7397034168243408, 0.8740172982215881, 0.6958654522895813, 0.7961700558662415, 0.7205302715301514, 0.8787994980812073, 0.830457866191864, 0.7329519987106323, 0.6483469009399414, 0.9028913974761963, 0.8553745746612549, 0.7761486768722534, 0.8470858335494995, 0.9207805395126343, 0.8620012998580933, 0.7865328192710876, 0.7090332508087158, 0.8924484848976135, 0.7959193587303162, 0.9231776595115662, 0.7931029796600342, 0.8504725694656372, 0.8018413186073303, 0.7608115077018738]"
21,William McKinley,"[0.8515363335609436, 0.606299102306366, 0.7591286301612854, 0.7941270470619202, 0.6528608798980713, 0.603370726108551, 0.8565593957901001, 0.8509932160377502, 0.7782904505729675, 0.530379056930542, 0.7646832466125488, 0.9542439579963684, 0.802519679069519, 0.8837936520576477, 0.8684893250465393, 0.8981887698173523, 0.8580930829048157, 0.5107466578483582, 0.6632160544395447, 0.7821304798126221, 0.5743321180343628, 0.49654996395111084, 0.8569002747535706, 0.3978075683116913, 0.6468982100486755, 0.6535729169845581, 0.909031867980957, 0.7508258819580078, 0.5917623043060303, 0.7751742005348206, 0.6515583395957947, 0.7829235792160034, 0.9435217976570129, 0.8148757219314575, 0.7530004978179932, 0.6577186584472656, 0.5495617389678955, 0.7098904252052307, 0.747593343257904, 0.6790446043014526, 0.8592146635055542, 0.8688482046127319, 0.713441014289856, 0.8310842514038086, 0.742927610874176, 0.7068429589271545, 0.8329061269760132, 0.46411260962486267, 0.7362794280052185, 0.7384155988693237, 0.516627848148346, 0.558499813079834, 0.654958963394165, 0.6643000245094299, 0.7815970182418823, 0.7961140871047974, 0.5024239420890808, 0.8502219915390015, 0.8057872653007507, 0.9419151544570923, 0.6006636619567871, 0.9239581823348999, 0.6073497533798218, 0.8940913081169128, 0.724940836429596, 0.6535916328430176, 0.9291649460792542, 0.7889713048934937, 0.747506320476532, 0.8994370698928833, 0.532852053642273, 0.6999304890632629, 0.38412246108055115, 0.8126267194747925, 0.5172460079193115, 0.9115217328071594, 0.7185050249099731, 0.7812203168869019, 0.5119345188140869, 0.5228428244590759, 0.6396828889846802, 0.5417721271514893, 0.7471752166748047, 0.3074333667755127, 0.3952125906944275, 0.946966290473938, 0.2969236373901367, 0.5808525681495667, 0.208321213722229, 0.5848395228385925, 0.7253398895263672, 0.32927393913269043, 0.7910445332527161, 0.42824432253837585, 0.8910486102104187, 0.5955908894538879, 0.382101833820343, 0.5448187589645386, 0.8732486367225647, 0.4146611988544464]"
22,Grover Cleveland,"[0.8202998042106628, 0.7150583267211914, 0.8064571619033813, 0.8305043578147888, 0.914466917514801, 0.771111011505127, 0.7728680968284607, 0.6777633428573608, 0.7728763222694397, 0.583409309387207, 0.7885187864303589, 0.8802834153175354, 0.4873836636543274, 0.8990913033485413, 0.8102179765701294, 0.8394085764884949, 0.8342123031616211, 0.8757948279380798, 0.8727531433105469, 0.8019039630889893, 0.8351162075996399, 0.8572760224342346, 0.7123743295669556, 0.646918773651123, 0.7365521192550659, 0.9063388109207153, 0.842841625213623, 0.844778835773468, 0.8655686974525452, 0.7626815438270569, 0.8821911811828613, 0.9025490880012512, 0.7564800977706909, 0.8191693425178528, 0.7289273142814636, 0.8629173636436462, 0.913192093372345, 0.9271450042724609, 0.6356322169303894, 0.852856457233429, 0.6781978607177734, 0.8363405466079712, 0.9390026926994324, 0.8384037017822266, 0.9178470373153687, 0.9085347056388855, 0.8963642716407776, 0.9170130491256714, 0.7123655676841736, 0.730030357837677, 0.807883083820343, 0.8953243494033813, 0.8880005478858948, 0.7912179231643677, 0.9016507863998413, 0.9139286875724792, 0.8954029083251953, 0.8247842192649841, 0.9184691309928894, 0.7923820614814758, 0.8175693154335022, 0.8267955183982849, 0.7673146724700928, 0.7839685678482056, 0.8288127779960632, 0.8538005948066711, 0.6523246169090271, 0.7887119650840759, 0.7997336983680725, 0.7758508920669556, 0.7998592853546143, 0.7078287601470947, 0.7754809856414795, 0.7345274686813354, 0.6806358695030212, 0.804076611995697, 0.8815354704856873, 0.4874800741672516, 0.5699880719184875, 0.7647725343704224, 0.9227660894393921, 0.8704631328582764, 0.8835242986679077, 0.8914610147476196, 0.889815092086792, 0.9505016803741455, 0.9207690954208374, 0.8780354261398315, 0.5803194642066956, 0.7038315534591675, 0.722453773021698, 0.7892050743103027, 0.6226877570152283, 0.8575868010520935, 0.853630542755127, 0.913709282875061, 0.7387667894363403, 0.6032841205596924, 0.9060174226760864, 0.7565650343894958]"
