,name,ratings
10,Lyndon B. Johnson,"[0.3394284248352051, 0.32952776551246643, 0.37029558420181274, 0.3134389817714691, 0.32710981369018555, 0.3245823085308075, 0.42506343126296997, 0.32844293117523193, 0.347019761800766, 0.21130745112895966, 0.05828367546200752, 0.21669773757457733, 0.2662709057331085, 0.23020699620246887, 0.3225685656070709, 0.14637108147144318, 0.2665124535560608, 0.30849745869636536, 0.4838772416114807, 0.19268949329853058, 0.29175370931625366, 0.18536201119422913, 0.39858776330947876, 0.5038712024688721, 0.3265065550804138, 0.3349721133708954, 0.14361567795276642, 0.4085387587547302, 0.40799325704574585, 0.24269016087055206, 0.2120462954044342, 0.22826799750328064, 0.2919766306877136, 0.17045630514621735, 0.26901668310165405, 0.328999787569046, 0.352469265460968, 0.26319676637649536, 0.16934213042259216, 0.17908863723278046, 0.21026824414730072, 0.3783344328403473, 0.17926380038261414, 0.22376781702041626, 0.32645800709724426, 0.357134610414505, 0.311272531747818, 0.33007171750068665, 0.26699328422546387, 0.27468541264533997, 0.30107206106185913, 0.21458061039447784, 0.251563161611557, 0.3637644052505493, 0.09999701380729675, 0.3178626000881195, 0.19534465670585632, 0.3593572974205017, 0.19305047392845154, 0.1119820848107338, 0.12469970434904099, 0.2395106703042984, 0.34122544527053833, 0.30372345447540283, 0.19030769169330597, 0.2240942418575287, 0.17725254595279694, 0.33485615253448486, 0.18352612853050232, 0.40531858801841736, 0.2596674859523773, 0.2503736615180969, 0.21663717925548553, 0.1060289740562439, 0.2909683287143707, 0.36421939730644226, 0.14241056144237518, 0.20488907396793365, 0.26294299960136414, 0.16932207345962524, 0.27558058500289917, 0.3459714949131012, 0.3205161988735199, 0.2939614951610565, 0.35469523072242737, 0.35046064853668213, 0.40879884362220764, 0.1051267609000206, 0.24665457010269165, 0.29430797696113586, 0.30588001012802124, 0.25649338960647583, 0.3856000602245331, 0.3194873631000519, 0.21513354778289795, 0.222385436296463, 0.23572669923305511, 0.20954680442810059, 0.28273677825927734, 0.39905846118927]"
11,John F. Kennedy,"[0.5925919413566589, 0.45838555693626404, 0.2005932480096817, 0.2762056589126587, 0.153305321931839, 0.5291796922683716, 0.2776365280151367, 0.4362393617630005, 0.2292197048664093, 0.42134442925453186, 0.506549596786499, 0.3944706618785858, 0.4541420042514801, 0.2877734899520874, 0.47372010350227356, 0.47868531942367554, 0.4702552556991577, 0.4812460243701935, 0.32224607467651367, 0.21520636975765228, 0.4642750024795532, 0.3696846663951874, 0.3769353926181793, 0.5616664290428162, 0.499930739402771, 0.5332817435264587, 0.45429205894470215, 0.45279401540756226, 0.26744818687438965, 0.34572023153305054, 0.30699101090431213, 0.21274146437644958, 0.6122735142707825, 0.5781989097595215, 0.5476996898651123, 0.24403558671474457, 0.4826948940753937, 0.4266088604927063, 0.3279179334640503, 0.09904462099075317, 0.4392993748188019, 0.22517800331115723, 0.489149808883667, 0.5085651874542236, 0.537563681602478, 0.24493831396102905, 0.3757987916469574, 0.5633649826049805, 0.34057945013046265, 0.4878108501434326, 0.5184183120727539, 0.5316982865333557, 0.15979649126529694, 0.35462912917137146, 0.5074390172958374, 0.42172491550445557, 0.43469297885894775, 0.41571226716041565, 0.43005868792533875, 0.5339692831039429, 0.270143985748291, 0.4049408733844757, 0.5266860723495483, 0.2344367355108261, 0.384103387594223, 0.452049195766449, 0.21252800524234772, 0.5873684883117676, 0.42686957120895386, 0.397330105304718, 0.4861063063144684, 0.5295909643173218, 0.3054998219013214, 0.43635067343711853, 0.39576655626296997, 0.4787585437297821, 0.40618205070495605, 0.4782238006591797, 0.4227243661880493, 0.6655519008636475, 0.3669988811016083, 0.15095239877700806, 0.3247010409832001, 0.431508332490921, 0.4148850440979004, 0.40238088369369507, 0.6048983931541443, 0.5290011167526245, 0.5774773955345154, 0.48992982506752014, 0.4232032597064972, 0.22012025117874146, 0.4696916341781616, 0.5594310164451599, 0.4559449255466461, 0.5223518013954163, 0.38686391711235046, 0.4559697210788727, 0.46310654282569885, 0.3946259617805481]"
12,Dwight D. Eisenhower,"[0.4171242117881775, 0.35382845997810364, 0.3926290273666382, 0.3138672709465027, 0.38241836428642273, 0.3729165196418762, 0.20608152449131012, 0.5441524386405945, 0.38354411721229553, 0.5573345422744751, 0.4599746763706207, 0.3959347903728485, 0.4474390149116516, 0.2951200604438782, 0.3754816949367523, 0.4319473206996918, 0.1973765641450882, 0.3669975697994232, 0.192295104265213, 0.38285279273986816, 0.35270956158638, 0.5238953828811646, 0.46076351404190063, 0.3341065049171448, 0.42502593994140625, 0.4597746729850769, 0.31609398126602173, 0.24261540174484253, 0.32748135924339294, 0.32370856404304504, 0.3953689634799957, 0.31571099162101746, 0.5482158660888672, 0.28495365381240845, 0.3886168897151947, 0.29450100660324097, 0.38639259338378906, 0.4252781569957733, 0.4249294102191925, 0.4311648905277252, 0.19797201454639435, 0.3540653884410858, 0.31856995820999146, 0.4580724835395813, 0.5751518607139587, 0.5655047297477722, 0.39684706926345825, 0.3835747539997101, 0.40404003858566284, 0.5540642142295837, 0.3978613018989563, 0.5124332308769226, 0.40949031710624695, 0.48299482464790344, 0.42680060863494873, 0.41347944736480713, 0.1651715189218521, 0.3146691918373108, 0.39509841799736023, 0.15266695618629456, 0.24660427868366241, 0.37525907158851624, 0.34085196256637573, 0.3299594819545746, 0.4057374596595764, 0.3842844069004059, 0.2204866111278534, 0.25750163197517395, 0.237422913312912, 0.3816126585006714, 0.4326140582561493, 0.2859768271446228, 0.548263430595398, 0.1512969583272934, 0.5199771523475647, 0.41214296221733093, 0.3858673572540283, 0.49873605370521545, 0.48579078912734985, 0.4502221643924713, 0.3212975859642029, 0.423371821641922, 0.23459020256996155, 0.43742743134498596, 0.27982884645462036, 0.41728538274765015, 0.393152117729187, 0.3590777814388275, 0.4239617884159088, 0.17712338268756866, 0.4946266710758209, 0.40892189741134644, 0.47210824489593506, 0.20467527210712433, 0.36926573514938354, 0.4396788477897644, 0.4590502083301544, 0.34214431047439575, 0.49609270691871643, 0.3661928176879883]"
13,Harry S. Truman,"[0.38824939727783203, 0.36136046051979065, 0.3655164837837219, 0.435726523399353, 0.1665092259645462, 0.4625427722930908, 0.37977713346481323, 0.1488882154226303, 0.31826239824295044, 0.3708246350288391, 0.21222728490829468, 0.28399863839149475, 0.41322311758995056, 0.42839738726615906, 0.2106989175081253, 0.185069739818573, 0.46631744503974915, 0.23867706954479218, 0.32955098152160645, 0.3061312735080719, 0.33780133724212646, 0.39130285382270813, 0.277971088886261, 0.299153208732605, 0.39733871817588806, 0.15315034985542297, 0.3674857020378113, 0.3898550570011139, 0.37968647480010986, 0.29458627104759216, 0.3570134937763214, 0.145803764462471, 0.22449970245361328, 0.426777720451355, 0.409601628780365, 0.2608086168766022, 0.23175838589668274, 0.3352953791618347, 0.258335143327713, 0.3675706684589386, 0.26178720593452454, 0.23055993020534515, 0.23621881008148193, 0.32678037881851196, 0.1776873916387558, 0.30227819085121155, 0.3832862675189972, 0.4379745423793793, 0.1788598746061325, 0.3719007968902588, 0.15289467573165894, 0.4228750467300415, 0.22825591266155243, 0.417543888092041, 0.15522895753383636, 0.3726179599761963, 0.30235379934310913, 0.16345925629138947, 0.17079848051071167, 0.45417261123657227, 0.3987186849117279, 0.3384231925010681, 0.42407044768333435, 0.3503325283527374, 0.4403361976146698, 0.3997226059436798, 0.2518689036369324, 0.33708593249320984, 0.441915363073349, 0.16943733394145966, 0.43264514207839966, 0.2945202887058258, 0.2968641519546509, 0.18402065336704254, 0.16769583523273468, 0.48755738139152527, 0.2580139935016632, 0.1869933158159256, 0.378571093082428, 0.4133678376674652, 0.20481951534748077, 0.18674395978450775, 0.3429297208786011, 0.3047299087047577, 0.45071661472320557, 0.19363391399383545, 0.396435409784317, 0.30841144919395447, 0.3844487965106964, 0.3523498773574829, 0.3322998881340027, 0.4044490158557892, 0.396640807390213, 0.374774694442749, 0.42795997858047485, 0.26316505670547485, 0.305013507604599, 0.4051196575164795, 0.24573840200901031, 0.2745746374130249]"
14,Franklin D. Roosevelt,"[0.38281068205833435, 0.4465845227241516, 0.4239312708377838, 0.5908398032188416, 0.3570893108844757, 0.3362465798854828, 0.4588301479816437, 0.22849129140377045, 0.4442249536514282, 0.39313820004463196, 0.5418017506599426, 0.315324991941452, 0.42275673151016235, 0.352740615606308, 0.32955536246299744, 0.4157564342021942, 0.32729998230934143, 0.6281126737594604, 0.5103641748428345, 0.526331901550293, 0.5190756916999817, 0.5573120713233948, 0.4962224066257477, 0.41771334409713745, 0.6082753539085388, 0.5091454982757568, 0.2829951047897339, 0.46461227536201477, 0.34605440497398376, 0.4093746542930603, 0.5394331812858582, 0.5482237339019775, 0.5173177719116211, 0.37791356444358826, 0.6092978715896606, 0.21685463190078735, 0.705431342124939, 0.46802860498428345, 0.4612357020378113, 0.3086838722229004, 0.3582015335559845, 0.6619576215744019, 0.5540382862091064, 0.48061603307724, 0.2012219876050949, 0.4541894793510437, 0.24006159603595734, 0.20427636802196503, 0.46239718794822693, 0.39418020844459534, 0.3502121567726135, 0.621479332447052, 0.4593498706817627, 0.5107410550117493, 0.3441837728023529, 0.3267742097377777, 0.5198675394058228, 0.37402966618537903, 0.5154582858085632, 0.3643292784690857, 0.29482269287109375, 0.5283001661300659, 0.43753379583358765, 0.6429598331451416, 0.3614024519920349, 0.5884864330291748, 0.6910894513130188, 0.49693620204925537, 0.4097531735897064, 0.265198290348053, 0.48551905155181885, 0.3732989728450775, 0.6471326351165771, 0.48935604095458984, 0.5186666250228882, 0.41723373532295227, 0.44477686285972595, 0.3729223310947418, 0.09761831909418106, 0.6920969486236572, 0.33582380414009094, 0.3439491391181946, 0.40305638313293457, 0.36401495337486267, 0.46135780215263367, 0.41531530022621155, 0.4572754204273224, 0.35336005687713623, 0.3643955588340759, 0.5313959121704102, 0.39821192622184753, 0.1857723742723465, 0.535560667514801, 0.5345261096954346, 0.28377917408943176, 0.5004444122314453, 0.5307535529136658, 0.1019657775759697, 0.3860461413860321, 0.18393823504447937]"
15,Herbert Hoover,"[0.1517886221408844, 0.13097622990608215, 0.27968984842300415, 0.30537480115890503, 0.07824335992336273, 0.23989708721637726, 0.10777044296264648, 0.24651235342025757, 0.35330280661582947, 0.19524839520454407, 0.1145954355597496, 0.22424571216106415, 0.18391436338424683, 0.2256999909877777, 0.1121709868311882, 0.1264655739068985, 0.1385257989168167, 0.18104100227355957, 0.042812734842300415, 0.13320530951023102, 0.13656778633594513, 0.10231995582580566, 0.19207170605659485, 0.18358522653579712, 0.3104130029678345, 0.13873246312141418, 0.1284680813550949, 0.08054514229297638, 0.1351495087146759, 0.25425922870635986, 0.18707425892353058, 0.19867223501205444, 0.1930125653743744, 0.1557288020849228, 0.22833769023418427, 0.05203206092119217, 0.25775158405303955, 0.2072031944990158, 0.24508504569530487, 0.09138849377632141, 0.05888461694121361, 0.16676877439022064, 0.14760556817054749, 0.1373804360628128, 0.07512503117322922, 0.2598840296268463, 0.1897038370370865, 0.25300633907318115, 0.20060378313064575, 0.1785338968038559, 0.1571885645389557, 0.22975894808769226, 0.1493663489818573, 0.06278278678655624, 0.25761422514915466, 0.38028550148010254, 0.13908043503761292, 0.15142357349395752, 0.33757758140563965, 0.05706625059247017, 0.18990008533000946, 0.11646268516778946, 0.30247145891189575, 0.2839416265487671, 0.12302300333976746, 0.11789097636938095, 0.21952319145202637, 0.2145000696182251, 0.08774859458208084, 0.26733461022377014, 0.11923443526029587, 0.15010438859462738, 0.23199687898159027, 0.055590905249118805, 0.07041934877634048, 0.2244761735200882, 0.2599502205848694, 0.12990538775920868, 0.261869341135025, 0.05175892263650894, 0.10140502452850342, 0.2556375563144684, 0.21968527138233185, 0.22048527002334595, 0.21110695600509644, 0.1728726327419281, 0.12568914890289307, 0.09746412187814713, 0.1491553783416748, 0.19622822105884552, 0.1505659818649292, 0.32004424929618835, 0.22598789632320404, 0.1292245239019394, 0.08527262508869171, 0.15671437978744507, 0.21098661422729492, 0.17732864618301392, 0.09331762790679932, 0.23202358186244965]"
16,Calvin Coolidge,"[0.0758984163403511, 0.12302502244710922, 0.09141276776790619, 0.15906570851802826, 0.14749597012996674, 0.16547319293022156, 0.2967209815979004, 0.14377902448177338, 0.22902964055538177, 0.29499804973602295, 0.3669654130935669, 0.16592837870121002, 0.12911315262317657, 0.10002021491527557, 0.1633133888244629, 0.16436634957790375, 0.2448289543390274, 0.15985767543315887, 0.32237961888313293, 0.21631483733654022, 0.11441173404455185, 0.35695698857307434, 0.24424941837787628, 0.10963845252990723, 0.1310776323080063, 0.3026868402957916, 0.37618789076805115, 0.29560917615890503, 0.22620578110218048, 0.13655927777290344, 0.17414160072803497, 0.14546482264995575, 0.1654546707868576, 0.12821762263774872, 0.30896976590156555, 0.19891522824764252, 0.3638167679309845, 0.2889851927757263, 0.32461920380592346, 0.37163349986076355, 0.34973034262657166, 0.17439481616020203, 0.1211736649274826, 0.26822566986083984, 0.16059444844722748, 0.17334811389446259, 0.26473531126976013, 0.18198758363723755, 0.07599513232707977, 0.2509607970714569, 0.1558101326227188, 0.2526673972606659, 0.09503360837697983, 0.12410452216863632, 0.15306420624256134, 0.09930354356765747, 0.1783905327320099, 0.21540170907974243, 0.2554134130477905, 0.09460509568452835, 0.1838555485010147, 0.06604275852441788, 0.2664110064506531, 0.14339517056941986, 0.46940383315086365, 0.21249622106552124, 0.2921324074268341, 0.14464989304542542, 0.08871770650148392, 0.14257466793060303, 0.10034598410129547, 0.24251288175582886, 0.13568931818008423, 0.1498856544494629, 0.3885268270969391, 0.41563230752944946, 0.1353941708803177, 0.27120834589004517, 0.39914771914482117, 0.1180022731423378, 0.0987841784954071, 0.20785176753997803, 0.30430346727371216, 0.2910754680633545, 0.12864449620246887, 0.11289606243371964, 0.19308152794837952, 0.33630913496017456, 0.1748383641242981, 0.19451837241649628, 0.23202982544898987, 0.1327735036611557, 0.2631175220012665, 0.24597278237342834, 0.1295807808637619, 0.366261750459671, 0.0954672247171402, 0.3210426867008209, 0.1297665685415268, 0.1351538598537445]"
17,Warren G. Harding,"[0.2882411479949951, 0.3026195466518402, 0.18234600126743317, 0.36961692571640015, 0.31016695499420166, 0.11265547573566437, 0.28666749596595764, 0.23996026813983917, 0.23927344381809235, 0.2922317087650299, 0.28834694623947144, 0.3776099681854248, 0.21631543338298798, 0.22647908329963684, 0.32395029067993164, 0.2520807683467865, 0.2237183153629303, 0.18066458404064178, 0.2491856962442398, 0.3006904721260071, 0.0976438820362091, 0.3271031975746155, 0.15474864840507507, 0.2226717472076416, 0.2918451428413391, 0.1431301236152649, 0.2858968675136566, 0.07397255301475525, 0.3574177324771881, 0.18282544612884521, 0.18978212773799896, 0.13921838998794556, 0.13620984554290771, 0.2025458663702011, 0.2387145459651947, 0.15638713538646698, 0.25782862305641174, 0.31236180663108826, 0.421455055475235, 0.25789833068847656, 0.16884209215641022, 0.21084141731262207, 0.13964179158210754, 0.09936199337244034, 0.2548694908618927, 0.3072945475578308, 0.16576828062534332, 0.17873762547969818, 0.3092275559902191, 0.31050804257392883, 0.1879861056804657, 0.16555380821228027, 0.388824462890625, 0.20137456059455872, 0.17865127325057983, 0.27294114232063293, 0.2024475634098053, 0.08899614959955215, 0.19820137321949005, 0.14323054254055023, 0.17132747173309326, 0.23568661510944366, 0.17625786364078522, 0.2666037082672119, 0.3292083442211151, 0.1903521865606308, 0.2021203637123108, 0.21247409284114838, 0.2911021113395691, 0.17003792524337769, 0.2921251356601715, 0.22207631170749664, 0.23071324825286865, 0.3101035952568054, 0.23754046857357025, 0.1839265525341034, 0.12917402386665344, 0.16390922665596008, 0.15626023709774017, 0.31278157234191895, 0.290791779756546, 0.2785656154155731, 0.18915307521820068, 0.18061964213848114, 0.2412974089384079, 0.3161484897136688, 0.15771888196468353, 0.14757896959781647, 0.1044526919722557, 0.36686936020851135, 0.23309801518917084, 0.2857268154621124, 0.0673949122428894, 0.1939747929573059, 0.3442709743976593, 0.24156266450881958, 0.1371753066778183, 0.2494429349899292, 0.2720445394515991, 0.21223631501197815]"
18,Woodrow Wilson,"[0.04535948112607002, 0.1537746638059616, 0.38779398798942566, 0.046452175825834274, 0.26107221841812134, 0.2599416971206665, 0.11333160847425461, 0.12586846947669983, 0.13539069890975952, 0.08751442283391953, 0.12333066016435623, 0.06347159296274185, 0.15220503509044647, 0.06942879408597946, 0.1152028739452362, 0.13439159095287323, 0.18662895262241364, 0.23420414328575134, 0.4700998365879059, 0.16757291555404663, 0.03812688589096069, 0.07768560200929642, 0.1744975447654724, 0.07266958802938461, 0.05149238184094429, 0.4238450527191162, 0.17706800997257233, 0.26626864075660706, 0.07172206044197083, 0.1257450133562088, 0.17298318445682526, 0.2504856288433075, 0.28186747431755066, 0.2779277563095093, 0.16241401433944702, 0.24644720554351807, 0.140724316239357, 0.31034696102142334, 0.07446827739477158, 0.2059604376554489, 0.2678591012954712, 0.4088154137134552, 0.11507279425859451, 0.17470736801624298, 0.12898893654346466, 0.31523939967155457, 0.23596277832984924, 0.28477028012275696, 0.28588125109672546, 0.1254262775182724, 0.29679590463638306, 0.23254159092903137, 0.13731971383094788, 0.5089260339736938, 0.12967242300510406, 0.07744050770998001, 0.06737973541021347, 0.03246646746993065, 0.10664980858564377, 0.26090162992477417, 0.033726248890161514, 0.1752564162015915, 0.1992150992155075, 0.4185962677001953, 0.21177078783512115, 0.17458991706371307, 0.08355051279067993, 0.15865783393383026, 0.14380303025245667, 0.33492928743362427, 0.24117735028266907, 0.11658189445734024, 0.2982497811317444, 0.2925992012023926, 0.23363372683525085, 0.1279948651790619, 0.10276789963245392, 0.04649731516838074, 0.14520148932933807, 0.05821980535984039, 0.05366656556725502, 0.20832480490207672, 0.31301143765449524, 0.3096981346607208, 0.18769559264183044, 0.21916578710079193, 0.29296383261680603, 0.18678902089595795, 0.16259492933750153, 0.29241544008255005, 0.24020074307918549, 0.29778462648391724, 0.17854222655296326, 0.24050451815128326, 0.37994134426116943, 0.10237608104944229, 0.0646081417798996, 0.2237965613603592, 0.3256635069847107, 0.26090317964553833]"
19,William Howard Taft,"[0.17093025147914886, 0.31605592370033264, 0.09714768081903458, 0.21660523116588593, 0.3371013104915619, 0.2688441872596741, 0.2514336109161377, 0.12596559524536133, 0.3531937003135681, 0.2807154357433319, 0.26281848549842834, 0.2699423134326935, 0.2890678942203522, 0.23474577069282532, 0.30265745520591736, 0.2724054753780365, 0.10837879031896591, 0.33649975061416626, 0.39646878838539124, 0.3647017478942871, 0.37328699231147766, 0.22412721812725067, 0.48017141222953796, 0.20378424227237701, 0.39721864461898804, 0.3444037437438965, 0.48287874460220337, 0.2777825891971588, 0.23195214569568634, 0.2211381047964096, 0.28851112723350525, 0.30903688073158264, 0.40374311804771423, 0.35103365778923035, 0.3229748010635376, 0.36049291491508484, 0.18546883761882782, 0.3785349726676941, 0.1734025478363037, 0.12123798578977585, 0.28698307275772095, 0.3213210999965668, 0.46347662806510925, 0.12940216064453125, 0.24989138543605804, 0.33827587962150574, 0.313162237405777, 0.3462115228176117, 0.2837914228439331, 0.32754263281822205, 0.4474855959415436, 0.3633952736854553, 0.3988736569881439, 0.17392806708812714, 0.26128366589546204, 0.24924670159816742, 0.24441160261631012, 0.2613300085067749, 0.3020442724227905, 0.19296912848949432, 0.25060564279556274, 0.3663497567176819, 0.14411957561969757, 0.2701554596424103, 0.37870827317237854, 0.30206960439682007, 0.4571080803871155, 0.3590275049209595, 0.2854638397693634, 0.3069262206554413, 0.10209695994853973, 0.279325008392334, 0.18402601778507233, 0.32900428771972656, 0.14114360511302948, 0.2417776733636856, 0.1134127750992775, 0.295349657535553, 0.25316980481147766, 0.28901970386505127, 0.36208489537239075, 0.33188244700431824, 0.38798788189888, 0.46941548585891724, 0.1837102621793747, 0.27964290976524353, 0.32930219173431396, 0.3767355680465698, 0.26239320635795593, 0.3535386025905609, 0.3364790678024292, 0.11663690209388733, 0.1604204773902893, 0.31234484910964966, 0.31771281361579895, 0.2909940183162689, 0.374003529548645, 0.20224423706531525, 0.19025248289108276, 0.3649917542934418]"
20,Theodore Roosevelt,"[0.2719919979572296, 0.2795860171318054, 0.5273357033729553, 0.20339669287204742, 0.46479782462120056, 0.1614581048488617, 0.23411543667316437, 0.24715940654277802, 0.4874032735824585, 0.20439811050891876, 0.38788822293281555, 0.5299052596092224, 0.2758326232433319, 0.3760811984539032, 0.404870867729187, 0.37370607256889343, 0.37754663825035095, 0.1623992770910263, 0.1333220899105072, 0.24204519391059875, 0.1700718104839325, 0.4655776023864746, 0.22843830287456512, 0.28525510430336, 0.46075838804244995, 0.4461764991283417, 0.4745190739631653, 0.5525044202804565, 0.3822329640388489, 0.38478773832321167, 0.5876046419143677, 0.3794114887714386, 0.5262068510055542, 0.2518478333950043, 0.41259998083114624, 0.19279149174690247, 0.2030511498451233, 0.25247901678085327, 0.26181280612945557, 0.22037851810455322, 0.49771949648857117, 0.49469101428985596, 0.3749171495437622, 0.12683968245983124, 0.5250340104103088, 0.5297777652740479, 0.41495510935783386, 0.23802021145820618, 0.24206417798995972, 0.4496453106403351, 0.4374855160713196, 0.23073512315750122, 0.547330379486084, 0.5385586619377136, 0.18244139850139618, 0.37255212664604187, 0.11764607578516006, 0.5208035111427307, 0.46497735381126404, 0.28618189692497253, 0.25489169359207153, 0.2789352536201477, 0.336675226688385, 0.2237256020307541, 0.20152992010116577, 0.40135037899017334, 0.3467143774032593, 0.21324880421161652, 0.41012024879455566, 0.16802413761615753, 0.47787928581237793, 0.38285231590270996, 0.37757137417793274, 0.2431032806634903, 0.38689425587654114, 0.3130699694156647, 0.21440045535564423, 0.26171261072158813, 0.2088865339756012, 0.13632529973983765, 0.5025298595428467, 0.21416234970092773, 0.3937986195087433, 0.3798498213291168, 0.4838310182094574, 0.48827552795410156, 0.1823776215314865, 0.532418429851532, 0.4508708417415619, 0.43031734228134155, 0.21260958909988403, 0.300612211227417, 0.26557040214538574, 0.09239417314529419, 0.2668144106864929, 0.41886165738105774, 0.2777264714241028, 0.4414966106414795, 0.5172100067138672, 0.4765283167362213]"
21,William McKinley,"[0.06860239058732986, 0.27436667680740356, 0.2866517901420593, 0.0739634707570076, 0.30007606744766235, 0.3396148383617401, 0.3132668733596802, 0.11756250262260437, 0.08997192233800888, 0.25704601407051086, 0.36872121691703796, 0.25772300362586975, 0.273387610912323, 0.11613613367080688, 0.17586837708950043, 0.19948436319828033, 0.18006913363933563, 0.2763509750366211, 0.17702274024486542, 0.27685338258743286, 0.2637871205806732, 0.3575621247291565, 0.37146225571632385, 0.1810087263584137, 0.301360160112381, 0.2731848955154419, 0.21532607078552246, 0.12341863662004471, 0.32033807039260864, 0.33831530809402466, 0.52543044090271, 0.3067033588886261, 0.22702784836292267, 0.23168982565402985, 0.34934720396995544, 0.32269972562789917, 0.39480724930763245, 0.19690991938114166, 0.10953695327043533, 0.23615746200084686, 0.2679310739040375, 0.3727942705154419, 0.07983844727277756, 0.2923184633255005, 0.1851903349161148, 0.2696535289287567, 0.11638534069061279, 0.1634613424539566, 0.18869781494140625, 0.11408086121082306, 0.09124242514371872, 0.21958912909030914, 0.15711958706378937, 0.19553717970848083, 0.1999148279428482, 0.272975355386734, 0.09986668080091476, 0.2843496799468994, 0.34583523869514465, 0.2578127086162567, 0.13412383198738098, 0.18552088737487793, 0.12543314695358276, 0.2364272177219391, 0.34561577439308167, 0.12899842858314514, 0.2267259657382965, 0.2779116928577423, 0.3075123429298401, 0.33962905406951904, 0.11795923113822937, 0.21941576898097992, 0.3273361027240753, 0.2012805938720703, 0.29557251930236816, 0.34722012281417847, 0.36562371253967285, 0.17528313398361206, 0.33346590399742126, 0.077372707426548, 0.36037948727607727, 0.32844626903533936, 0.13978740572929382, 0.11105109751224518, 0.1980256289243698, 0.08349590748548508, 0.14881384372711182, 0.21269279718399048, 0.3544553518295288, 0.27144378423690796, 0.053055357187986374, 0.17868149280548096, 0.30663976073265076, 0.1676933318376541, 0.08149488270282745, 0.2732573449611664, 0.1612277776002884, 0.24914371967315674, 0.4085331857204437, 0.21501515805721283]"
22,Grover Cleveland,"[0.2836850881576538, 0.25132253766059875, 0.16170984506607056, 0.19653372466564178, 0.15600590407848358, 0.2505860924720764, 0.2759242057800293, 0.2678956389427185, 0.12141329795122147, 0.1435224860906601, 0.19806955754756927, 0.2659659683704376, 0.2297230064868927, 0.19780677556991577, 0.223090261220932, 0.2695595324039459, 0.31043514609336853, 0.18509331345558167, 0.18147394061088562, 0.1770290732383728, 0.38269510865211487, 0.17650005221366882, 0.1945280283689499, 0.24855566024780273, 0.18314029276371002, 0.21011900901794434, 0.19753442704677582, 0.36976394057273865, 0.35878944396972656, 0.28538721799850464, 0.17730945348739624, 0.17292264103889465, 0.14200246334075928, 0.3318328559398651, 0.38687190413475037, 0.49923768639564514, 0.25866079330444336, 0.19288943707942963, 0.21260330080986023, 0.17809689044952393, 0.35957491397857666, 0.22708357870578766, 0.4385274052619934, 0.30264854431152344, 0.24323701858520508, 0.2785510718822479, 0.20980209112167358, 0.1519932597875595, 0.1376010924577713, 0.17363187670707703, 0.3808417320251465, 0.16257861256599426, 0.4328945577144623, 0.13662132620811462, 0.1889800876379013, 0.17767174541950226, 0.40014153718948364, 0.16856993734836578, 0.18986107409000397, 0.1394411027431488, 0.1852865368127823, 0.33363020420074463, 0.3393472731113434, 0.2272348552942276, 0.2374131828546524, 0.3171326816082001, 0.2307714819908142, 0.3988870680332184, 0.1588883399963379, 0.3318377733230591, 0.1403495818376541, 0.24608922004699707, 0.389585942029953, 0.279533326625824, 0.29139819741249084, 0.3008005917072296, 0.18220382928848267, 0.41932398080825806, 0.24919946491718292, 0.33668240904808044, 0.24181614816188812, 0.3260863125324249, 0.3716292977333069, 0.13658398389816284, 0.4526248276233673, 0.20544253289699554, 0.30928489565849304, 0.31463953852653503, 0.24605049192905426, 0.258257120847702, 0.3917384743690491, 0.21052926778793335, 0.1558351367712021, 0.12351932376623154, 0.31437087059020996, 0.3171685039997101, 0.21901921927928925, 0.3863949477672577, 0.20994791388511658, 0.35109731554985046]"
