,name,ratings
10,Lyndon B. Johnson,"[0.2773531638085842, 0.2776070199906826, 0.3198225162923336, 0.24543193727731705, 0.2785467468202114, 0.26024510711431503, 0.3748966306447983, 0.29008014872670174, 0.2926526665687561, 0.17462940886616707, -0.09565996751189232, 0.10807062685489655, 0.15966250747442245, 0.16784422099590302, 0.24221611768007278, 0.07497784495353699, 0.2165820077061653, 0.24809132888913155, 0.45191582664847374, 0.10781457275152206, 0.23387130349874496, 0.04578743875026703, 0.33648670837283134, 0.47289098612964153, 0.2592812106013298, 0.2633080258965492, 0.07348522543907166, 0.35848357155919075, 0.35022300854325294, 0.14441832154989243, 0.1263660117983818, 0.17860348522663116, 0.22738070785999298, 0.08801090717315674, 0.2045442909002304, 0.24892506003379822, 0.3137269392609596, 0.19393397122621536, 0.07976938039064407, 0.06969092786312103, 0.11085149645805359, 0.3169448599219322, 0.09420263767242432, 0.147720567882061, 0.24220018088817596, 0.28483831882476807, 0.2596648894250393, 0.24002628028392792, 0.18981561809778214, 0.20565617084503174, 0.23072554171085358, 0.13593537360429764, 0.16948534548282623, 0.3096184581518173, -0.0877545028924942, 0.26055987924337387, 0.14433200284838676, 0.3170615844428539, 0.09261788427829742, -0.029955007135868073, 0.03139601647853851, 0.13795224577188492, 0.2671828269958496, 0.25267865881323814, 0.15411842614412308, 0.13291090726852417, 0.058430954813957214, 0.26463840156793594, 0.08033126592636108, 0.3655959442257881, 0.20435795187950134, 0.19070974364876747, 0.11459541320800781, -0.08524800837039948, 0.22931953519582748, 0.3169751949608326, -0.0096559077501297, 0.100654236972332, 0.21122989431023598, 0.03345714509487152, 0.2079794779419899, 0.292487308382988, 0.25397950410842896, 0.22741962224245071, 0.3071925938129425, 0.28947020694613457, 0.3710136413574219, 0.03081977367401123, 0.17105533182621002, 0.22869570553302765, 0.2189394235610962, 0.1806623563170433, 0.34170355275273323, 0.2738145664334297, 0.13010449707508087, 0.14644291996955872, 0.15900473296642303, 0.13586495071649551, 0.21746131777763367, 0.3519468568265438]"
11,John F. Kennedy,"[0.5654024053364992, 0.42039937898516655, 0.09570340812206268, 0.21033665537834167, 0.04895569384098053, 0.49436261132359505, 0.1783119961619377, 0.41541846469044685, 0.12855582684278488, 0.35028789937496185, 0.44776395708322525, 0.3456491194665432, 0.42410541512072086, 0.16522233188152313, 0.4304469972848892, 0.4411140978336334, 0.43261758238077164, 0.43394317105412483, 0.24822364747524261, 0.1282983422279358, 0.4144425019621849, 0.3307189866900444, 0.3336513675749302, 0.5269296877086163, 0.45393020287156105, 0.5062200017273426, 0.3998587317764759, 0.4221135266125202, 0.20090147852897644, 0.2771987095475197, 0.2513396814465523, 0.07038010656833649, 0.5885812230408192, 0.5438480004668236, 0.5163538940250874, 0.1621582880616188, 0.45186833292245865, 0.37099043652415276, 0.26149531453847885, -0.02337764948606491, 0.3730921894311905, 0.12169214338064194, 0.45537975057959557, 0.45357613265514374, 0.5069845300167799, 0.15910492092370987, 0.321702491492033, 0.5404846929013729, 0.2940727099776268, 0.43698201328516006, 0.49096082150936127, 0.5092334188520908, 0.02683684229850769, 0.2961437404155731, 0.45271097123622894, 0.39227961003780365, 0.4089219216257334, 0.3780296519398689, 0.37735484912991524, 0.5018225237727165, 0.17307056486606598, 0.3675864599645138, 0.5051994044333696, 0.10708501935005188, 0.3532672692090273, 0.39964134618639946, 0.06113056838512421, 0.5683392342180014, 0.37443719804286957, 0.3331923112273216, 0.4450842998921871, 0.49102751538157463, 0.21896786987781525, 0.3670850321650505, 0.34955544397234917, 0.4163314253091812, 0.37082722410559654, 0.4418325908482075, 0.35884609818458557, 0.6473532151430845, 0.28802913427352905, -0.0021063238382339478, 0.27580446749925613, 0.3654056787490845, 0.36076315119862556, 0.32869430631399155, 0.5807965844869614, 0.4976663701236248, 0.5507360193878412, 0.4642214700579643, 0.365945041179657, 0.10214438289403915, 0.4356773607432842, 0.5207515209913254, 0.41527683660387993, 0.4960679206997156, 0.3406958281993866, 0.4024234637618065, 0.4265776313841343, 0.3214462846517563]"
12,Dwight D. Eisenhower,"[0.3716491051018238, 0.3248752634972334, 0.3422964811325073, 0.24379421025514603, 0.3459396995604038, 0.30715300142765045, 0.09693814069032669, 0.5051513016223907, 0.3338603787124157, 0.5353802070021629, 0.43718988820910454, 0.34162044897675514, 0.42732000909745693, 0.2243495211005211, 0.3227474130690098, 0.3827221393585205, 0.12702731043100357, 0.3279677554965019, 0.0978754386305809, 0.3314226344227791, 0.2896578088402748, 0.49902524054050446, 0.4153581038117409, 0.2784672677516937, 0.36432818695902824, 0.43276225961744785, 0.24882248044013977, 0.15638940036296844, 0.2831054776906967, 0.25895949453115463, 0.3502696827054024, 0.24122074991464615, 0.5214320383965969, 0.17264965176582336, 0.3380938023328781, 0.250985961407423, 0.34728386253118515, 0.3898627236485481, 0.3674268126487732, 0.3838999345898628, 0.10358723253011703, 0.29306112602353096, 0.25347957760095596, 0.42629020288586617, 0.5495841763913631, 0.543427936732769, 0.344539288431406, 0.33261674270033836, 0.3467858098447323, 0.5147092118859291, 0.3648408614099026, 0.48903953470289707, 0.3543814644217491, 0.44514938443899155, 0.4017676040530205, 0.38672076538205147, 0.007365763187408447, 0.2674846239387989, 0.3435388654470444, -0.026386350393295288, 0.18538733944296837, 0.3182697035372257, 0.2673405557870865, 0.29592517763376236, 0.38610330037772655, 0.32117483019828796, 0.10971616208553314, 0.14638356864452362, 0.13547475636005402, 0.322854969650507, 0.38990864157676697, 0.22476305440068245, 0.5222678910940886, 0.01881822943687439, 0.47356468066573143, 0.3561226688325405, 0.3235550783574581, 0.468574495986104, 0.4418911710381508, 0.41255127266049385, 0.25618696957826614, 0.3753749132156372, 0.14777065813541412, 0.39329734817147255, 0.18244585394859314, 0.37339023128151894, 0.332021027803421, 0.28610342741012573, 0.37281423807144165, 0.07693177461624146, 0.4521475024521351, 0.3566451780498028, 0.4151456169784069, 0.10102526843547821, 0.29179153591394424, 0.39102304354310036, 0.42631562799215317, 0.27674567699432373, 0.46189044043421745, 0.31225326657295227]"
13,Harry S. Truman,"[0.3338323049247265, 0.28825415670871735, 0.3065834790468216, 0.38966987654566765, 0.05194902420043945, 0.41662735119462013, 0.34072117134928703, 0.036633409559726715, 0.25747542828321457, 0.3157537765800953, 0.11269262433052063, 0.21087998151779175, 0.35656822845339775, 0.3728789649903774, 0.08103975653648376, 0.038969069719314575, 0.42013006284832954, 0.12280435860157013, 0.2544986307621002, 0.2472388595342636, 0.2695099338889122, 0.33683280274271965, 0.1914823204278946, 0.23138532042503357, 0.3426656909286976, 0.04812898486852646, 0.3152572624385357, 0.31901028752326965, 0.30971815437078476, 0.19545205682516098, 0.2811909168958664, 0.004322424530982971, 0.09104867279529572, 0.3650324009358883, 0.35379215329885483, 0.16731252521276474, 0.10584397614002228, 0.28437548503279686, 0.20875872671604156, 0.2774098664522171, 0.14480052888393402, 0.09041456878185272, 0.1737886145710945, 0.24929537624120712, 0.062163345515728, 0.18284670263528824, 0.3195329084992409, 0.41155166923999786, 0.1457124426960945, 0.32146724686026573, -0.026468709111213684, 0.3603904917836189, 0.1012863963842392, 0.35856033116579056, 0.007776588201522827, 0.30506835132837296, 0.22041121870279312, 0.007653415203094482, 0.016331493854522705, 0.406653244048357, 0.350312314927578, 0.27858201041817665, 0.36594580858945847, 0.3012861795723438, 0.40202823281288147, 0.3410256654024124, 0.17446036636829376, 0.28687064722180367, 0.39484719932079315, 0.04168534278869629, 0.38770919665694237, 0.25911666825413704, 0.21741335839033127, 0.06400866061449051, 0.02326786518096924, 0.44085394218564034, 0.1537802666425705, 0.03445962071418762, 0.31803928315639496, 0.3613169454038143, 0.06746217608451843, 0.03234638273715973, 0.29084208607673645, 0.2111317664384842, 0.4028913043439388, 0.08770166337490082, 0.34704606980085373, 0.22380904853343964, 0.31957459449768066, 0.2822548598051071, 0.26480472832918167, 0.3458704762160778, 0.3492201380431652, 0.3295319676399231, 0.39316095039248466, 0.17650599032640457, 0.25758813694119453, 0.34947071596980095, 0.14669674634933472, 0.18947163224220276]"
14,Franklin D. Roosevelt,"[0.297668881714344, 0.4116554893553257, 0.37644683942198753, 0.5670238379389048, 0.3029922731220722, 0.24327418953180313, 0.4146764911711216, 0.04160700738430023, 0.4008800648152828, 0.35608313232660294, 0.5112784206867218, 0.24431207031011581, 0.3685901127755642, 0.2937692403793335, 0.23934949934482574, 0.3623771369457245, 0.2676042728126049, 0.6084087938070297, 0.49027395993471146, 0.4824688285589218, 0.48173345625400543, 0.5227255783975124, 0.46094657108187675, 0.38102374225854874, 0.5840926934033632, 0.47067003697156906, 0.18076272308826447, 0.4143003784120083, 0.29002445936203003, 0.3451322838664055, 0.5078397206962109, 0.5202137585729361, 0.476626705378294, 0.30578865855932236, 0.5769738629460335, 0.16016199439764023, 0.689739678055048, 0.43347280099987984, 0.42198772355914116, 0.1946042999625206, 0.2865964397788048, 0.6336131133139133, 0.5283137131482363, 0.449102733284235, 0.09019091725349426, 0.4096350371837616, 0.0982866883277893, 0.1093139722943306, 0.40575290843844414, 0.34106892719864845, 0.2795661464333534, 0.5952963978052139, 0.3922905772924423, 0.4810557905584574, 0.29370494931936264, 0.2649533599615097, 0.4731255955994129, 0.30253443121910095, 0.4735589623451233, 0.27731967717409134, 0.21693183481693268, 0.47794101759791374, 0.38647904619574547, 0.6177628133445978, 0.3043253645300865, 0.5520788170397282, 0.6709496434777975, 0.4481722265481949, 0.34091027826070786, 0.13002189993858337, 0.4571045208722353, 0.31809472665190697, 0.6320034144446254, 0.46812074072659016, 0.4762870892882347, 0.3699682801961899, 0.3862846679985523, 0.30322496592998505, -0.056297726929187775, 0.6698085255920887, 0.2685890942811966, 0.28889353945851326, 0.3585246801376343, 0.3019240237772465, 0.4243847541511059, 0.3889794945716858, 0.41909290477633476, 0.29233307391405106, 0.313111525028944, 0.49745769798755646, 0.3539053350687027, 0.04069909453392029, 0.510003974661231, 0.5020617432892323, 0.1759207397699356, 0.4269386902451515, 0.48727864399552345, -0.09402792900800705, 0.3379031978547573, 0.06475560367107391]"
15,Herbert Hoover,"[0.012406453490257263, 0.030839815735816956, 0.2404598705470562, 0.26725028827786446, -0.028574153780937195, 0.1568990871310234, -0.007529936730861664, 0.1627032458782196, 0.29506345838308334, 0.11271093785762787, -0.0009557679295539856, 0.16125226765871048, 0.1120087280869484, 0.13480780273675919, 0.020882345736026764, 0.025938622653484344, -0.02410680055618286, 0.1465073861181736, -0.257673054933548, 0.035338394343853, 0.03232496976852417, -0.0073496997356414795, 0.08527378737926483, 0.07963236421346664, 0.25019384175539017, 0.046637631952762604, -0.001027822494506836, -0.07513891160488129, 0.033276572823524475, 0.2252618595957756, 0.11266287416219711, 0.14330953732132912, 0.13113967701792717, 0.10221749916672707, 0.17164065688848495, -0.061434291303157806, 0.2013314925134182, 0.1340911015868187, 0.16565020382404327, -0.1233176738023758, -0.07273349538445473, 0.04829462617635727, 0.045271724462509155, 0.033386506140232086, -0.07242973893880844, 0.2065674550831318, 0.12637244910001755, 0.1849110871553421, 0.08530586957931519, 0.05324681103229523, 0.06594027578830719, 0.15240546315908432, 0.060455091297626495, -0.09606260806322098, 0.17574182152748108, 0.34400080144405365, -0.010181233286857605, 0.07371243834495544, 0.27499494701623917, -0.10219584032893181, 0.14106617495417595, -0.01151847094297409, 0.2428082823753357, 0.19794712960720062, 0.027623705565929413, 0.03815559297800064, 0.1513371467590332, 0.09944187104701996, -0.0028699636459350586, 0.23206089809536934, -0.03250802308320999, 0.010206371545791626, 0.1526816487312317, -0.03340347856283188, -0.10389665514230728, 0.14776324480772018, 0.16216593980789185, 0.0033321380615234375, 0.19350221008062363, -0.07944685965776443, -0.060002923011779785, 0.17643088847398758, 0.1343609094619751, 0.1609007976949215, 0.12597455084323883, 0.1008271798491478, 0.006114400923252106, -0.057234592735767365, 0.06739314645528793, 0.12686794996261597, 0.03997725993394852, 0.2713349610567093, 0.15606460720300674, 0.06264452636241913, -0.055644795298576355, 0.05728080868721008, 0.07780684530735016, 0.12150350958108902, -0.06819029152393341, 0.15878906846046448]"
16,Calvin Coolidge,"[-0.18959229439496994, -0.00828704982995987, -0.055686190724372864, 0.013973772525787354, -0.08953176438808441, 0.02935875952243805, 0.1975754275918007, -0.013741269707679749, 0.17360267788171768, 0.20177435874938965, 0.30781496316194534, 0.029611527919769287, -0.06583547592163086, -0.05958758294582367, -0.060230404138565063, -0.0012017786502838135, 0.14778605103492737, 0.05096465349197388, 0.24652308225631714, 0.16128215193748474, 0.0016084089875221252, 0.2928801253437996, 0.15216868370771408, -0.10491004586219788, -0.03715196251869202, 0.22754491865634918, 0.28030407428741455, 0.2195836454629898, 0.12758886814117432, -0.03528869152069092, 0.06352487206459045, -0.03771120309829712, 0.022048935294151306, 0.008573845028877258, 0.22704286128282547, 0.14328134432435036, 0.3215821571648121, 0.19827014207839966, 0.22895347326993942, 0.30046960711479187, 0.26078346371650696, 0.06581613421440125, -0.13479270040988922, 0.18153554946184158, 0.056182749569416046, 0.11529864743351936, 0.1719508245587349, 0.10106445848941803, -0.16101881861686707, 0.17394787818193436, 0.0343046709895134, 0.1924460604786873, -0.05142857879400253, -0.057555027306079865, -0.03754512965679169, -0.14015844464302063, 0.05162808299064636, 0.12362350523471832, 0.16249405592679977, -0.09184122830629349, 0.04958198964595795, -0.19346746057271957, 0.1984417587518692, 0.03668803721666336, 0.44350819662213326, 0.09362377226352692, 0.2185322567820549, -0.030001893639564514, -0.1392030343413353, -0.02217923104763031, -0.05928301811218262, 0.12632553279399872, 0.01955641806125641, 0.04381026327610016, 0.3226429969072342, 0.35555852577090263, -0.02577349543571472, 0.1477571353316307, 0.3300779461860657, -0.0794968381524086, -0.12533505260944366, 0.13822545856237411, 0.25903647020459175, 0.2623607609421015, 0.011360228061676025, -0.10890481621026993, 0.04488325119018555, 0.26469989120960236, 0.0411161333322525, 0.09263714402914047, 0.17376568168401718, -0.035150572657585144, 0.20448104664683342, 0.1516270413994789, 0.004229262471199036, 0.31567560508847237, -0.1271732896566391, 0.26259690523147583, 0.056851767003536224, -0.011001676321029663]"
17,Warren G. Harding,"[0.15617142617702484, 0.23508035391569138, 0.054105326533317566, 0.3061796650290489, 0.23409605026245117, 0.02238965779542923, 0.25534606724977493, 0.1874220035970211, 0.17406504601240158, 0.21404368430376053, 0.22195496410131454, 0.32090145722031593, 0.1282728686928749, 0.12886177003383636, 0.25940172374248505, 0.20073529705405235, 0.16491486877202988, 0.11761961877346039, 0.178894504904747, 0.22783707827329636, -0.0331965833902359, 0.28042928874492645, 0.0529191717505455, 0.15280965715646744, 0.2418399341404438, 0.0938500389456749, 0.2100830078125, -0.0100107342004776, 0.28496021032333374, 0.03979445993900299, 0.13223212957382202, 0.04824243485927582, 0.06447483599185944, 0.12082765251398087, 0.16038738936185837, 0.00589008629322052, 0.16766942292451859, 0.22754250466823578, 0.37347520887851715, 0.13760961592197418, 0.04927987605333328, 0.12292927503585815, -0.03649565577507019, -0.04053666442632675, 0.14100518077611923, 0.20262780785560608, 0.07005123049020767, 0.12257757410407066, 0.22254624217748642, 0.24840793758630753, 0.0785897895693779, -0.04043683409690857, 0.3293457441031933, 0.13870449364185333, 0.06041321903467178, 0.1668516919016838, 0.12712401896715164, -0.11243879050016403, 0.11103051900863647, 0.04487515985965729, 0.056011393666267395, 0.15170301496982574, 0.020955324172973633, 0.187351256608963, 0.25725292414426804, -0.04603351652622223, 0.11274075508117676, 0.11379977315664291, 0.2222859114408493, 0.06419219076633453, 0.22232238948345184, 0.09984145313501358, 0.17425290867686272, 0.24650409072637558, 0.1364826038479805, 0.0821210965514183, -0.02149677276611328, 0.0912816971540451, 0.09420013427734375, 0.25182007253170013, 0.20043176412582397, 0.20808663964271545, 0.013925522565841675, 0.08382674306631088, 0.2035249061882496, 0.24937958270311356, 0.08188079297542572, 0.08881401643157005, -0.013185672461986542, 0.3174840807914734, 0.14450472593307495, 0.2291296049952507, -0.18806356191635132, 0.1336495503783226, 0.28976085782051086, 0.1690473034977913, 0.04742816090583801, 0.15730519592761993, 0.1928679123520851, 0.1559690199792385]"
18,Woodrow Wilson,"[-0.09012050554156303, 0.044244736433029175, 0.3099263086915016, -0.10100037232041359, 0.17651090770959854, 0.195954330265522, 0.05342333763837814, 0.029377266764640808, -0.020009949803352356, 0.018009401857852936, 0.0037113800644874573, -0.0349038690328598, 0.016368582844734192, -0.05916175991296768, -0.03909522294998169, 0.05624602735042572, 0.1120353639125824, 0.16481825709342957, 0.4362030178308487, 0.053220778703689575, -0.24007698893547058, -0.11095327883958817, 0.11299226805567741, -0.13461681455373764, -0.1119852177798748, 0.3983966466039419, 0.04578554630279541, 0.1686696708202362, -0.1529199331998825, 0.023392051458358765, 0.05669565498828888, 0.1584157794713974, 0.1652802899479866, 0.18346940726041794, 0.037549734115600586, 0.1418566033244133, -0.016159966588020325, 0.19763147830963135, -0.17015745490789413, 0.1455029547214508, 0.15921487659215927, 0.35481084510684013, 0.04023827612400055, 0.038290828466415405, 0.010226227343082428, 0.2539813742041588, 0.10806193947792053, 0.2041422426700592, 0.18962687253952026, 0.02209525555372238, 0.2249627485871315, 0.17766672372817993, -0.08798114955425262, 0.4692402295768261, 0.034747444093227386, -0.08582372218370438, -0.10502950102090836, -0.055549513548612595, 0.029609471559524536, 0.1882234886288643, -0.1573549024760723, 0.07788471132516861, 0.10525880008935928, 0.38593508303165436, 0.1564200595021248, 0.025057822465896606, -0.10650452971458435, 0.015891432762145996, -0.006567060947418213, 0.2666867971420288, 0.1725146695971489, 0.03881490230560303, 0.27094651386141777, 0.18759296834468842, 0.10730285942554474, -0.007395118474960327, -0.05424056947231293, -0.16972003877162933, 0.0789719745516777, -0.07329395413398743, -0.09788518771529198, 0.11493360251188278, 0.23571377992630005, 0.23401713371276855, 0.08271722495555878, 0.13780764490365982, 0.23259589076042175, 0.09855697304010391, 0.07096770405769348, 0.20106912404298782, 0.187197744846344, 0.21991118788719177, 0.04495525360107422, 0.15553899109363556, 0.33215025812387466, -0.024091072380542755, -0.03263620287179947, 0.13290556520223618, 0.2598518878221512, 0.17702962458133698]"
19,William Howard Taft,"[-0.0007780194282531738, 0.28727386705577374, 0.03344187140464783, 0.05880497395992279, 0.27178923785686493, 0.18010418862104416, 0.19657279178500175, -0.040792226791381836, 0.3169022463262081, 0.1859702318906784, 0.19588324427604675, 0.19453810155391693, 0.18677952885627747, 0.15625975281000137, 0.2110830396413803, 0.19865363836288452, -0.13592080026865005, 0.2823011465370655, 0.31581491231918335, 0.27849747240543365, 0.3132996931672096, 0.09216050803661346, 0.4324735030531883, 0.059317946434020996, 0.348226860165596, 0.28433579578995705, 0.4437706209719181, 0.17358709126710892, 0.12611376494169235, 0.1272747665643692, 0.19653452187776566, 0.22620021551847458, 0.36710643395781517, 0.2784212976694107, 0.26422642916440964, 0.2875254526734352, 0.037103310227394104, 0.3385530337691307, 0.0249117910861969, -0.04656786471605301, 0.24666834995150566, 0.2543889731168747, 0.4331644605845213, 0.0034283995628356934, 0.13747765123844147, 0.2520608827471733, 0.2574840448796749, 0.28793790563941, 0.1854715496301651, 0.24536757171154022, 0.4010878913104534, 0.2868494763970375, 0.3460739888250828, 0.04261349141597748, 0.16728978604078293, 0.15703844279050827, 0.14285573363304138, 0.15039271861314774, 0.22015496343374252, 0.08459111303091049, 0.13084198534488678, 0.3357979655265808, 0.09799476340413094, 0.16854138672351837, 0.32165322080254555, 0.24147385731339455, 0.4232645407319069, 0.29921770468354225, 0.21031256765127182, 0.21783577650785446, -0.05334535241127014, 0.22014213353395462, 0.10642784833908081, 0.25024373829364777, -0.015693143010139465, 0.1742859110236168, -0.05582425743341446, 0.19716057181358337, 0.15580469369888306, 0.19599124044179916, 0.29827839881181717, 0.29480965062975883, 0.36314547434449196, 0.4198458753526211, 0.1207217425107956, 0.19212782382965088, 0.23456007987260818, 0.3063771277666092, 0.16653134673833847, 0.28995585441589355, 0.2603002339601517, 0.017398186028003693, 0.038664065301418304, 0.2364809587597847, 0.26053421199321747, 0.23839500173926353, 0.30016348510980606, 0.09486179053783417, 0.036482542753219604, 0.3175400011241436]"
20,Theodore Roosevelt,"[0.20216066390275955, 0.20082347840070724, 0.4869965463876724, 0.10840002447366714, 0.42899077385663986, 0.06277081370353699, 0.1324235126376152, 0.14775784313678741, 0.45339101552963257, 0.1121421605348587, 0.33907703682780266, 0.5080171450972557, 0.19245608896017075, 0.32002751529216766, 0.3621230870485306, 0.2840178608894348, 0.3236907571554184, 0.03886590898036957, -0.04145544767379761, 0.17521609365940094, 0.0554041787981987, 0.424918245524168, 0.15720682591199875, 0.16837044805288315, 0.4415768217295408, 0.39187081903219223, 0.4524687398225069, 0.5378345223143697, 0.3523792643100023, 0.32582223787903786, 0.5630171541124582, 0.29903505742549896, 0.4972307737916708, 0.1834544762969017, 0.36629389226436615, 0.10842865705490112, 0.1347002536058426, 0.18356909602880478, 0.1928315982222557, 0.12280687689781189, 0.4681816976517439, 0.463830653578043, 0.30541103333234787, -0.011028692126274109, 0.4911107234656811, 0.5031898710876703, 0.3627818524837494, 0.14677607268095016, 0.16931816935539246, 0.4004036746919155, 0.3796822763979435, 0.16205834597349167, 0.520004466176033, 0.5090113487094641, 0.07641500979661942, 0.3258575461804867, -0.026901938021183014, 0.4848429411649704, 0.41123979166150093, 0.23212778568267822, 0.18416929244995117, 0.19944296777248383, 0.281732652336359, 0.14730168133974075, 0.09362094849348068, 0.3597138449549675, 0.2976995147764683, 0.12163577973842621, 0.3780224248766899, 0.04960865527391434, 0.44483770430088043, 0.33114244043827057, 0.3351074196398258, 0.15079901367425919, 0.3393350765109062, 0.26622359454631805, 0.1186700239777565, 0.14700166136026382, 0.09833405166864395, 0.0405019074678421, 0.44624169915914536, 0.1283000260591507, 0.3624815344810486, 0.3215988464653492, 0.4574994668364525, 0.4704826008528471, 0.06428567320108414, 0.5090910606086254, 0.43004521541297436, 0.38593295216560364, 0.12129588425159454, 0.2328820377588272, 0.1898646354675293, -0.037122711539268494, 0.18766222894191742, 0.37231021001935005, 0.19525597989559174, 0.4177465718239546, 0.4729711338877678, 0.4478472825139761]"
21,William McKinley,"[-0.17939532548189163, 0.15035275369882584, 0.213386632502079, -0.11830230802297592, 0.21110066771507263, 0.2533205822110176, 0.2239113226532936, -0.04811085760593414, -0.08641061931848526, 0.18592103570699692, 0.29357530176639557, 0.15244361758232117, 0.17995480448007584, -0.04811231791973114, 0.08592359721660614, -0.008672043681144714, 0.05250522494316101, 0.1945388913154602, 0.057020872831344604, 0.16768836975097656, 0.1504185050725937, 0.32266470044851303, 0.3093111850321293, 0.0745530053973198, 0.2385157123208046, 0.09518414735794067, 0.0553472638130188, -0.061807356774806976, 0.21216193586587906, 0.26983488351106644, 0.4801132418215275, 0.22149817645549774, 0.1304560974240303, 0.07014824450016022, 0.29969678074121475, 0.2611655294895172, 0.34079351276159286, 0.08980151265859604, -0.0705714002251625, 0.14261223375797272, 0.1778852716088295, 0.30246367305517197, -0.12658677250146866, 0.19641433656215668, 0.07643307745456696, 0.17447753250598907, -0.002477213740348816, 0.02345903217792511, -0.020409077405929565, -0.09671291708946228, -0.05695190280675888, 0.12379562854766846, -0.004874572157859802, 0.014205604791641235, 0.027220308780670166, 0.12882570922374725, -0.04409899562597275, 0.2003663405776024, 0.22383520752191544, 0.15385039895772934, -0.05587005615234375, 0.0453275591135025, -0.035604268312454224, 0.1613788977265358, 0.2868761084973812, -0.0630902498960495, 0.16390831768512726, 0.16447459161281586, 0.2659163475036621, 0.22288679331541061, -0.08769574761390686, 0.12360431998968124, 0.25677940994501114, 0.03161950409412384, 0.19794797897338867, 0.26748403161764145, 0.26534127444028854, 0.03039662539958954, 0.28533754497766495, -0.1512475237250328, 0.2854837700724602, 0.25125178694725037, -0.029373198747634888, -0.18833382427692413, 0.0439726859331131, -0.10583483427762985, -0.0443255752325058, 0.04924649000167847, 0.29675767570734024, 0.1994556039571762, -0.1712980456650257, 0.05981607735157013, 0.2426648661494255, -0.013401880860328674, -0.08915610611438751, 0.20446262508630753, -0.007009297609329224, 0.15159910917282104, 0.32020194828510284, 0.0691683292388916]"
22,Grover Cleveland,"[0.19825614243745804, 0.14163756370544434, 0.08752397447824478, 0.056125327944755554, -0.03972966969013214, 0.12136344611644745, 0.20316261053085327, 0.17602594941854477, -0.13428088277578354, -0.07081343233585358, 0.08272241055965424, 0.1282011717557907, 0.1134885847568512, 0.0214301198720932, 0.11561031639575958, 0.16791465878486633, 0.18877190351486206, 0.061424508690834045, -0.008568987250328064, 0.02767355740070343, 0.3125258758664131, 0.012621581554412842, 0.014237165451049805, 0.15795937925577164, 0.015682518482208252, 0.07647094130516052, 0.022119030356407166, 0.2923905476927757, 0.2601567283272743, 0.1616264209151268, 0.03231307864189148, 0.01789402961730957, 0.011791467666625977, 0.22633130103349686, 0.2685036137700081, 0.4523932710289955, 0.15203917026519775, 0.022549986839294434, 0.09927063435316086, 0.01655513048171997, 0.2562157139182091, 0.06603477895259857, 0.3864116184413433, 0.21968241780996323, 0.1214396059513092, 0.1953279972076416, 0.1148151382803917, 0.03697103261947632, -0.033900707960128784, 0.0037575513124465942, 0.32037753611803055, 0.03392598032951355, 0.3792823813855648, -0.06709980964660645, 0.04321575164794922, 0.05119927227497101, 0.322836734354496, 0.02710820734500885, 0.038257896900177, -0.023272529244422913, 0.024104848504066467, 0.2222050130367279, 0.23082447052001953, 0.11359305679798126, 0.12146420776844025, 0.24282590299844742, 0.08212748169898987, 0.32862162590026855, -0.03331838548183441, 0.23688751459121704, -0.02723655104637146, 0.12221632152795792, 0.3266519233584404, 0.1659095585346222, 0.1625525951385498, 0.21248501539230347, 0.049600571393966675, 0.3576482906937599, 0.11073344945907593, 0.18414287269115448, 0.09663958847522736, 0.22671762853860855, 0.294969342648983, -0.06344051659107208, 0.39291002601385117, 0.0767066478729248, 0.19632253050804138, 0.24758681654930115, 0.12745797634124756, 0.1319049745798111, 0.2782228961586952, 0.06613385677337646, 0.0026538968086242676, -0.053357966244220734, 0.2481239065527916, 0.25989938899874687, 0.07035456597805023, 0.29353608936071396, 0.030852004885673523, 0.28725846111774445]"
