,name,ratings
10,Lyndon B. Johnson,"[0.37887126207351685, 0.1509200483560562, 0.2943543791770935, 0.2164161205291748, 0.11189690232276917, 0.4734664857387543, 0.302062451839447, 0.13678045570850372, 0.32241109013557434, 0.26816028356552124, 0.35716429352760315, 0.3442819118499756, 0.540899932384491, 0.30966347455978394, 0.2393389642238617, 0.09099628776311874, 0.5287862420082092, 0.44460371136665344, 0.3205769956111908, 0.09981472790241241, 0.3143457770347595, 0.11750312149524689, 0.2977602779865265, 0.38802817463874817, 0.40394580364227295, 0.3436836898326874, 0.13364459574222565, 0.265240341424942, 0.14773927628993988, 0.29204103350639343, 0.18067677319049835, 0.13217227160930634, 0.42522090673446655, 0.1669919490814209, 0.19623465836048126, 0.18688204884529114, 0.255124568939209, 0.1607818305492401, 0.36682015657424927, 0.09517426788806915, 0.24995391070842743, 0.17234909534454346, 0.19031096994876862, 0.2698902487754822, 0.1279352903366089, 0.14284318685531616, 0.44394707679748535, 0.20768848061561584, 0.26128798723220825, 0.2717030942440033, 0.37675565481185913, 0.35762524604797363, 0.2346167266368866, 0.48153558373451233, 0.1432817280292511, 0.1919098049402237, 0.2568355202674866, 0.3353036344051361, 0.49315425753593445, 0.1765681654214859, 0.18294432759284973, 0.10262192040681839, 0.16133223474025726, 0.28681692481040955, 0.13549871742725372, 0.2531788945198059, 0.330028772354126, 0.2081325799226761, 0.09787104278802872, 0.3316614329814911, 0.40342041850090027, 0.39804139733314514, 0.3197389841079712, 0.14789532124996185, 0.16157639026641846, 0.24784235656261444, 0.41920480132102966, 0.3722924292087555, 0.2634842097759247, 0.2058643400669098, 0.1141902431845665, 0.3764056861400604, 0.1521090567111969, 0.2931964695453644, 0.20895794034004211, 0.23957335948944092, 0.5738060474395752, 0.1632159799337387, 0.2285969853401184, 0.35196226835250854, 0.44401314854621887, 0.3847410976886749, 0.2547893226146698, 0.3730486035346985, 0.42560967803001404, 0.1709824502468109, 0.2656564712524414, 0.1710658073425293, 0.15752600133419037, 0.16481620073318481]"
11,John F. Kennedy,"[0.2536159157752991, 0.6608866453170776, 0.1331893801689148, 0.26043957471847534, 0.4461500644683838, 0.30029845237731934, 0.14191283285617828, 0.8073168396949768, 0.11126960813999176, 0.22881275415420532, 0.16070735454559326, 0.17820455133914948, 0.16842515766620636, 0.11826318502426147, 0.479898065328598, 0.18475283682346344, 0.10518168658018112, 0.49855342507362366, 0.19193041324615479, 0.6160553097724915, 0.502812385559082, 0.25764212012290955, 0.19728201627731323, 0.20689794421195984, 0.21956537663936615, 0.5272669196128845, 0.43086811900138855, 0.2801789343357086, 0.5029044151306152, 0.27310270071029663, 0.23295986652374268, 0.1308567374944687, 0.7966017723083496, 0.29972025752067566, 0.4429680407047272, 0.184126079082489, 0.3192771077156067, 0.18972155451774597, 0.15234020352363586, 0.10225973278284073, 0.41078901290893555, 0.7004860043525696, 0.3446352779865265, 0.13238294422626495, 0.3047211170196533, 0.10642249137163162, 0.16381777822971344, 0.17233134806156158, 0.22486384212970734, 0.16639572381973267, 0.4382755756378174, 0.29925230145454407, 0.14755409955978394, 0.23441572487354279, 0.20616932213306427, 0.18869557976722717, 0.6833376884460449, 0.108687624335289, 0.290488064289093, 0.22114671766757965, 0.22045327723026276, 0.45397403836250305, 0.5635238885879517, 0.09748595207929611, 0.37608692049980164, 0.3842836618423462, 0.19561636447906494, 0.818909764289856, 0.3852669894695282, 0.25262996554374695, 0.2017950713634491, 0.4987069070339203, 0.09746987372636795, 0.20695801079273224, 0.2561406195163727, 0.19464780390262604, 0.5450567603111267, 0.28141823410987854, 0.32139959931373596, 0.1341111660003662, 0.08031752705574036, 0.1437050849199295, 0.3333789110183716, 0.14912831783294678, 0.2575541138648987, 0.14214155077934265, 0.35295823216438293, 0.2985743284225464, 0.31797459721565247, 0.2086402177810669, 0.5693007707595825, 0.1422387957572937, 0.1946812868118286, 0.2391417920589447, 0.3653908967971802, 0.21639040112495422, 0.46485635638237, 0.31304389238357544, 0.37479984760284424, 0.21285833418369293]"
12,Dwight D. Eisenhower,"[0.5984421968460083, 0.4126143157482147, 0.26769670844078064, 0.3472188711166382, 0.3488267660140991, 0.25401920080184937, 0.23778831958770752, 0.4826340973377228, 0.4006454050540924, 0.46272385120391846, 0.4480462372303009, 0.39879512786865234, 0.39682507514953613, 0.4035910367965698, 0.5386686325073242, 0.38636767864227295, 0.21223419904708862, 0.5765682458877563, 0.24663080275058746, 0.34778648614883423, 0.2869468331336975, 0.24470625817775726, 0.4294922649860382, 0.26077866554260254, 0.44879043102264404, 0.33809563517570496, 0.44455647468566895, 0.33035293221473694, 0.3283611536026001, 0.20994777977466583, 0.2901066839694977, 0.3773435056209564, 0.5334534645080566, 0.37821412086486816, 0.336464524269104, 0.1811196506023407, 0.2787616550922394, 0.47245195508003235, 0.17981497943401337, 0.32167208194732666, 0.339232474565506, 0.21199047565460205, 0.2933190166950226, 0.16298599541187286, 0.4056975245475769, 0.5349048376083374, 0.2682059407234192, 0.2894066572189331, 0.574891984462738, 0.28672605752944946, 0.39191392064094543, 0.34551379084587097, 0.30535072088241577, 0.23960526287555695, 0.5310736894607544, 0.367668092250824, 0.14338365197181702, 0.23672769963741302, 0.3068643808364868, 0.2781466543674469, 0.3487194776535034, 0.292662650346756, 0.3447928726673126, 0.32189276814460754, 0.6343271732330322, 0.16666334867477417, 0.3063686788082123, 0.18941158056259155, 0.2869900166988373, 0.4121674597263336, 0.29892605543136597, 0.1672009974718094, 0.22855284810066223, 0.3576623797416687, 0.38249698281288147, 0.26238247752189636, 0.3270503580570221, 0.22459407150745392, 0.5465824604034424, 0.5946203470230103, 0.33578816056251526, 0.406333863735199, 0.22558636963367462, 0.41152888536453247, 0.5399436950683594, 0.3856317400932312, 0.2911119759082794, 0.45575106143951416, 0.20973756909370422, 0.22934336960315704, 0.33570772409439087, 0.24195510149002075, 0.24791739881038666, 0.28037029504776, 0.15851354598999023, 0.2544058859348297, 0.4139641523361206, 0.3222629129886627, 0.4235316216945648, 0.375924676656723]"
13,Harry S. Truman,"[0.1320987194776535, 0.15770062804222107, 0.0955568179488182, 0.1023949459195137, 0.11101673543453217, 0.07134848833084106, 0.1621565967798233, 0.069253109395504, 0.10612525790929794, 0.30663028359413147, 0.08124347776174545, 0.18617962300777435, 0.125748872756958, 0.1399248242378235, 0.10693218559026718, 0.14736530184745789, 0.1217784732580185, 0.11843999475240707, 0.2988331615924835, 0.11296095699071884, 0.054084859788417816, 0.14995993673801422, 0.09690092504024506, 0.32455137372016907, 0.1775725930929184, 0.0713624432682991, 0.06570284813642502, 0.12106554210186005, 0.1357341855764389, 0.09175277501344681, 0.12180422991514206, 0.09657605737447739, 0.07565463334321976, 0.10588724911212921, 0.20841805636882782, 0.1111699715256691, 0.09910880774259567, 0.10147683322429657, 0.15695615112781525, 0.18958331644535065, 0.13475903868675232, 0.08513858169317245, 0.06634029746055603, 0.23675201833248138, 0.11784519255161285, 0.10353866219520569, 0.3868483006954193, 0.11387372761964798, 0.13247215747833252, 0.14708061516284943, 0.10651363432407379, 0.17891846597194672, 0.08884713053703308, 0.09281231462955475, 0.18008507788181305, 0.18338936567306519, 0.1953888237476349, 0.07123000174760818, 0.15155331790447235, 0.33957818150520325, 0.1416497528553009, 0.12574993073940277, 0.18931260704994202, 0.14946779608726501, 0.1948091834783554, 0.30025994777679443, 0.05778416991233826, 0.0997757762670517, 0.10427884012460709, 0.08322754502296448, 0.1424093246459961, 0.06844325363636017, 0.15274488925933838, 0.10027705878019333, 0.07185167074203491, 0.11131315678358078, 0.06940699368715286, 0.12079815566539764, 0.11352820694446564, 0.15201294422149658, 0.07776972651481628, 0.06840487569570541, 0.11071155965328217, 0.061490800231695175, 0.11390833556652069, 0.12763938307762146, 0.25188881158828735, 0.12307818233966827, 0.18686676025390625, 0.23239709436893463, 0.13757577538490295, 0.131259948015213, 0.09232847392559052, 0.15933078527450562, 0.19492851197719574, 0.0851564034819603, 0.12816020846366882, 0.16861595213413239, 0.20777755975723267, 0.08065904676914215]"
14,Franklin D. Roosevelt,"[0.4647647440433502, 0.42768940329551697, 0.5313884019851685, 0.6616319417953491, 0.2763587236404419, 0.4639431834220886, 0.5463112592697144, 0.4652291238307953, 0.40805506706237793, 0.49872082471847534, 0.5264462828636169, 0.29137933254241943, 0.46910637617111206, 0.5026060938835144, 0.5114715099334717, 0.5985097289085388, 0.642118513584137, 0.417404443025589, 0.6566247940063477, 0.8873844146728516, 0.39045223593711853, 0.7592936754226685, 0.5505772233009338, 0.5726320147514343, 0.5244824290275574, 0.49130722880363464, 0.444098562002182, 0.6391620635986328, 0.39277970790863037, 0.5047106146812439, 0.672656774520874, 0.5940083861351013, 0.5171747803688049, 0.4159266948699951, 0.5869694948196411, 0.4228014349937439, 0.8878816366195679, 0.4720134437084198, 0.5549871325492859, 0.3870868682861328, 0.7133909463882446, 0.874258816242218, 0.6567339301109314, 0.5071316361427307, 0.6486304402351379, 0.49988797307014465, 0.567102313041687, 0.39692673087120056, 0.4613698124885559, 0.5029200315475464, 0.4191288948059082, 0.5801605582237244, 0.41391465067863464, 0.49864429235458374, 0.6741119027137756, 0.3243498206138611, 0.4747674763202667, 0.3615027070045471, 0.5961108803749084, 0.5371806621551514, 0.46136102080345154, 0.38225600123405457, 0.4123165011405945, 0.5861786603927612, 0.4642709493637085, 0.689225971698761, 0.6846176981925964, 0.5148465037345886, 0.49450305104255676, 0.5027116537094116, 0.44271916151046753, 0.4326193630695343, 0.5100064873695374, 0.850586473941803, 0.6837643384933472, 0.5020684003829956, 0.550574541091919, 0.3948552906513214, 0.431232213973999, 0.7205626368522644, 0.4994390308856964, 0.4511127173900604, 0.37315574288368225, 0.33502212166786194, 0.40401139855384827, 0.4372725188732147, 0.4464947581291199, 0.34284505248069763, 0.6437633037567139, 0.4837503731250763, 0.5254765152931213, 0.46292412281036377, 0.5393722057342529, 0.6770927906036377, 0.4916677176952362, 0.5849890112876892, 0.48734426498413086, 0.609980583190918, 0.4694124162197113, 0.4703921675682068]"
15,Herbert Hoover,"[0.13767319917678833, 0.20542120933532715, 0.14183932542800903, 0.1779506802558899, 0.0934915766119957, 0.07469863444566727, 0.0569472499191761, 0.19219131767749786, 0.18655258417129517, 0.060088109225034714, 0.09354818612337112, 0.2024158239364624, 0.19279786944389343, 0.08830013126134872, 0.09656873345375061, 0.11476597934961319, 0.0343184731900692, 0.13901793956756592, 0.07253891974687576, 0.05188347399234772, 0.0462239570915699, 0.047948502004146576, 0.10446298122406006, 0.058080993592739105, 0.11943046003580093, 0.14752331376075745, 0.10842199623584747, 0.2816612720489502, 0.07095210999250412, 0.08274190872907639, 0.1129809245467186, 0.16222979128360748, 0.1279667466878891, 0.1913253217935562, 0.15959683060646057, 0.11616723984479904, 0.18759813904762268, 0.056600138545036316, 0.14723393321037292, 0.08886745572090149, 0.06420470029115677, 0.18851596117019653, 0.12809397280216217, 0.0616057850420475, 0.08914889395236969, 0.10064642131328583, 0.10701590031385422, 0.11887715756893158, 0.05773083493113518, 0.11083292216062546, 0.09220221638679504, 0.10220804065465927, 0.13050346076488495, 0.04842618480324745, 0.06728740781545639, 0.4075511693954468, 0.1303994059562683, 0.13276733458042145, 0.14752519130706787, 0.0523042269051075, 0.07106614857912064, 0.06725247204303741, 0.2381545901298523, 0.1396811157464981, 0.1647752970457077, 0.17898418009281158, 0.06573591381311417, 0.07025383412837982, 0.0828116163611412, 0.17619915306568146, 0.10863383114337921, 0.1109084039926529, 0.09725513309240341, 0.0691974088549614, 0.0819491446018219, 0.1752973198890686, 0.13010601699352264, 0.04428919777274132, 0.07697272300720215, 0.0532975047826767, 0.05833246186375618, 0.14319001138210297, 0.18684811890125275, 0.15070389211177826, 0.3352871835231781, 0.09498709440231323, 0.09337705373764038, 0.07523886114358902, 0.10881680995225906, 0.1485997885465622, 0.09670015424489975, 0.1264059841632843, 0.10878867655992508, 0.05587229132652283, 0.0513085201382637, 0.0843607634305954, 0.13807834684848785, 0.14854024350643158, 0.0849694162607193, 0.23124408721923828]"
16,Calvin Coolidge,"[0.2667446434497833, 0.12378767877817154, 0.16528506577014923, 0.24291782081127167, 0.09782885015010834, 0.24042430520057678, 0.35513490438461304, 0.25566166639328003, 0.23549889028072357, 0.2960219383239746, 0.38658079504966736, 0.25422629714012146, 0.25370728969573975, 0.17264002561569214, 0.2288632094860077, 0.1437431275844574, 0.34137269854545593, 0.19605813920497894, 0.27097654342651367, 0.27103888988494873, 0.28158554434776306, 0.39060473442077637, 0.14362576603889465, 0.12872643768787384, 0.19250501692295074, 0.1662875860929489, 0.282389760017395, 0.3052038252353668, 0.25353512167930603, 0.15282467007637024, 0.2986568808555603, 0.17066021263599396, 0.2937822937965393, 0.11222643405199051, 0.25340721011161804, 0.15449096262454987, 0.26584920287132263, 0.3331473469734192, 0.27408453822135925, 0.1559157371520996, 0.2299688756465912, 0.18491032719612122, 0.1373867392539978, 0.22370709478855133, 0.2874361574649811, 0.17583073675632477, 0.28338348865509033, 0.2387283891439438, 0.2054128497838974, 0.3362479507923126, 0.3182424008846283, 0.642234742641449, 0.3097638189792633, 0.19447943568229675, 0.29379937052726746, 0.14227080345153809, 0.34625473618507385, 0.34793272614479065, 0.3038637638092041, 0.21873798966407776, 0.34027883410453796, 0.13705769181251526, 0.38539138436317444, 0.32201382517814636, 0.38068678975105286, 0.25712352991104126, 0.35808899998664856, 0.12989559769630432, 0.26247742772102356, 0.32745176553726196, 0.36848559975624084, 0.16651850938796997, 0.34010928869247437, 0.48008719086647034, 0.29270216822624207, 0.32388734817504883, 0.42540425062179565, 0.2402079552412033, 0.43135109543800354, 0.36002442240715027, 0.12186940014362335, 0.20410026609897614, 0.1359194964170456, 0.35809028148651123, 0.2699395716190338, 0.12975119054317474, 0.16012758016586304, 0.33523082733154297, 0.32364803552627563, 0.23965276777744293, 0.1471332311630249, 0.3604687750339508, 0.23563796281814575, 0.2628612816333771, 0.14414407312870026, 0.2663002908229828, 0.1409292221069336, 0.26074767112731934, 0.30797019600868225, 0.19021865725517273]"
17,Warren G. Harding,"[0.15590187907218933, 0.12055104225873947, 0.07039516419172287, 0.09950107336044312, 0.18757617473602295, 0.14868992567062378, 0.12844330072402954, 0.1491946280002594, 0.3416924476623535, 0.4137813150882721, 0.5788946747779846, 0.1845865547657013, 0.24495068192481995, 0.12118299305438995, 0.30935320258140564, 0.2236400693655014, 0.09837917238473892, 0.41865822672843933, 0.214215487241745, 0.10161881148815155, 0.055187780410051346, 0.319957435131073, 0.09228315204381943, 0.18527844548225403, 0.11338410526514053, 0.3178737759590149, 0.07604781538248062, 0.10219402611255646, 0.16587822139263153, 0.09178570657968521, 0.30728718638420105, 0.14121776819229126, 0.056742940098047256, 0.3790836036205292, 0.2663748264312744, 0.1400250941514969, 0.13065338134765625, 0.13819554448127747, 0.24307267367839813, 0.09882041811943054, 0.09796632081270218, 0.08379529416561127, 0.08708743005990982, 0.08900351077318192, 0.13344797492027283, 0.0682215616106987, 0.0978056788444519, 0.30300259590148926, 0.1346302032470703, 0.11675973981618881, 0.14514438807964325, 0.1370261013507843, 0.16999022662639618, 0.10173349827528, 0.1204565092921257, 0.07869763672351837, 0.4013749957084656, 0.044876400381326675, 0.12666313350200653, 0.3621971309185028, 0.07382068037986755, 0.11799023300409317, 0.08773570507764816, 0.10135423392057419, 0.44464239478111267, 0.07400565594434738, 0.08657532185316086, 0.12548334896564484, 0.11861985176801682, 0.12290956825017929, 0.09204672276973724, 0.23503310978412628, 0.17674675583839417, 0.19804786145687103, 0.09121156483888626, 0.12972521781921387, 0.4140307307243347, 0.5356931090354919, 0.12947654724121094, 0.11115927994251251, 0.22548966109752655, 0.06230516731739044, 0.1208985224366188, 0.48201873898506165, 0.16958977282047272, 0.07108284533023834, 0.2674379348754883, 0.13180114328861237, 0.13474728167057037, 0.4373073875904083, 0.46779611706733704, 0.15651607513427734, 0.39303964376449585, 0.416216105222702, 0.12543922662734985, 0.09809469431638718, 0.19570864737033844, 0.14259572327136993, 0.14274050295352936, 0.23465639352798462]"
18,Woodrow Wilson,"[0.2212393879890442, 0.23232002556324005, 0.20243608951568604, 0.24870550632476807, 0.1713884174823761, 0.17246180772781372, 0.24516765773296356, 0.22738347947597504, 0.23203927278518677, 0.3928152024745941, 0.23780573904514313, 0.15486514568328857, 0.24400553107261658, 0.2242138832807541, 0.10728930681943893, 0.20504474639892578, 0.2943456172943115, 0.25413504242897034, 0.22851355373859406, 0.19817331433296204, 0.12620186805725098, 0.2233525514602661, 0.406070351600647, 0.19072861969470978, 0.24001966416835785, 0.4099542200565338, 0.24015182256698608, 0.2822169363498688, 0.1841951459646225, 0.3141409754753113, 0.18939144909381866, 0.21615783870220184, 0.14538078010082245, 0.1550302803516388, 0.30695804953575134, 0.17787326872348785, 0.33686497807502747, 0.2364509105682373, 0.1779516190290451, 0.46127957105636597, 0.30239784717559814, 0.26650452613830566, 0.24598076939582825, 0.32137346267700195, 0.18239086866378784, 0.16407987475395203, 0.162353515625, 0.2875705063343048, 0.17091554403305054, 0.3319966197013855, 0.2913669943809509, 0.26455628871917725, 0.19427800178527832, 0.3715806007385254, 0.15981097519397736, 0.14758633077144623, 0.20189590752124786, 0.21629488468170166, 0.21597841382026672, 0.2585733234882355, 0.1924266368150711, 0.23639510571956635, 0.20796027779579163, 0.21057626605033875, 0.3304904103279114, 0.3957267105579376, 0.219593346118927, 0.39189812541007996, 0.3253507912158966, 0.2275025099515915, 0.22737880051136017, 0.345244437456131, 0.422932505607605, 0.44121018052101135, 0.3688357472419739, 0.11212858557701111, 0.20270997285842896, 0.1526370495557785, 0.1730175018310547, 0.23039141297340393, 0.17429204285144806, 0.21160469949245453, 0.2536931037902832, 0.20832742750644684, 0.15006108582019806, 0.1924700289964676, 0.36716243624687195, 0.3297359347343445, 0.22217315435409546, 0.14610108733177185, 0.3336394727230072, 0.2538765072822571, 0.2345111072063446, 0.35031458735466003, 0.21748031675815582, 0.2447630763053894, 0.1698644608259201, 0.2523121237754822, 0.29949578642845154, 0.13435223698616028]"
19,William Howard Taft,"[0.1892489194869995, 0.2836373746395111, 0.15471728146076202, 0.17063255608081818, 0.19406621158123016, 0.23715509474277496, 0.25857219099998474, 0.16092006862163544, 0.22898271679878235, 0.22243280708789825, 0.22000128030776978, 0.24756939709186554, 0.21692277491092682, 0.14243797957897186, 0.23281297087669373, 0.15110431611537933, 0.2698381245136261, 0.14513640105724335, 0.21777796745300293, 0.20220355689525604, 0.25246599316596985, 0.21467207372188568, 0.24200794100761414, 0.21172088384628296, 0.3218395411968231, 0.20739363133907318, 0.2974209189414978, 0.23368985950946808, 0.1786174327135086, 0.2751864492893219, 0.29350921511650085, 0.30037248134613037, 0.20420536398887634, 0.2038349062204361, 0.20238862931728363, 0.22619901597499847, 0.24772757291793823, 0.19334585964679718, 0.13726724684238434, 0.08911467343568802, 0.2470225989818573, 0.4968653619289398, 0.26203545928001404, 0.15664911270141602, 0.20514003932476044, 0.20606830716133118, 0.1935703307390213, 0.20566195249557495, 0.18397179245948792, 0.15890023112297058, 0.2366514652967453, 0.3937872052192688, 0.28404366970062256, 0.22929972410202026, 0.35833099484443665, 0.20959603786468506, 0.18454205989837646, 0.187001571059227, 0.18049359321594238, 0.31267914175987244, 0.29007700085639954, 0.14007724821567535, 0.12599563598632812, 0.2527320683002472, 0.2212429940700531, 0.23306551575660706, 0.37692177295684814, 0.2830551266670227, 0.27633756399154663, 0.2964690327644348, 0.18980783224105835, 0.17396527528762817, 0.15939848124980927, 0.21011167764663696, 0.11208842694759369, 0.21059277653694153, 0.10488911718130112, 0.2950526177883148, 0.43555882573127747, 0.2355111539363861, 0.16645878553390503, 0.35736480355262756, 0.40192094445228577, 0.3213145136833191, 0.1699254810810089, 0.234785795211792, 0.2020428478717804, 0.27394452691078186, 0.28376880288124084, 0.26981064677238464, 0.19653400778770447, 0.1766623556613922, 0.11953216791152954, 0.18749293684959412, 0.20736616849899292, 0.18551842868328094, 0.2510220408439636, 0.20793947577476501, 0.43212682008743286, 0.20928891003131866]"
20,Theodore Roosevelt,"[0.6300926208496094, 0.38497939705848694, 0.45618727803230286, 0.511259138584137, 0.3496622145175934, 0.3994428515434265, 0.5827726721763611, 0.4834789037704468, 0.6764552593231201, 0.39930614829063416, 0.39776042103767395, 0.7663125395774841, 0.34324246644973755, 0.3907465636730194, 0.4423561692237854, 0.48187878727912903, 0.5266093015670776, 0.3449803292751312, 0.38932108879089355, 0.5484870672225952, 0.29947781562805176, 0.6196385622024536, 0.3965519964694977, 0.27911317348480225, 0.5643131732940674, 0.25578954815864563, 0.5976198315620422, 0.638080358505249, 0.7172693014144897, 0.6443639993667603, 0.740079939365387, 0.6563824415206909, 0.6872931122779846, 0.45015662908554077, 0.67221599817276, 0.49125370383262634, 0.6153244972229004, 0.4180290699005127, 0.7974410653114319, 0.43205180764198303, 0.6830804944038391, 0.7970653772354126, 0.29918214678764343, 0.2385641634464264, 0.7671263813972473, 0.6560120582580566, 0.6822126507759094, 0.30608099699020386, 0.14828526973724365, 0.5452721118927002, 0.6295432448387146, 0.3841104209423065, 0.7382465600967407, 0.5833321213722229, 0.43261998891830444, 0.39581581950187683, 0.6712952852249146, 0.4876857101917267, 0.5582086443901062, 0.724915623664856, 0.5582300424575806, 0.711806058883667, 0.5695671439170837, 0.29834166169166565, 0.5079803466796875, 0.721319854259491, 0.5809305310249329, 0.434069961309433, 0.4724017381668091, 0.5228157043457031, 0.49597930908203125, 0.5515372157096863, 0.5229527950286865, 0.5853312015533447, 0.34939146041870117, 0.6942816376686096, 0.2647099494934082, 0.5447311997413635, 0.389323890209198, 0.4446675777435303, 0.7586947679519653, 0.4551624357700348, 0.7320441007614136, 0.36314356327056885, 0.7094858288764954, 0.586155354976654, 0.3815631866455078, 0.513812243938446, 0.6710111498832703, 0.391455739736557, 0.4669777452945709, 0.42001163959503174, 0.6330400109291077, 0.49492087960243225, 0.5280841588973999, 0.5035953521728516, 0.38379526138305664, 0.5602739453315735, 0.5733593702316284, 0.3722248673439026]"
21,William McKinley,"[0.0992647334933281, 0.14689426124095917, 0.1145157516002655, 0.08160138875246048, 0.35744398832321167, 0.13404496014118195, 0.2064606249332428, 0.16285039484500885, 0.10170035064220428, 0.45195677876472473, 0.4177406430244446, 0.07123983651399612, 0.10222064703702927, 0.1628253012895584, 0.09644938260316849, 0.09252629429101944, 0.12830525636672974, 0.17433199286460876, 0.20569920539855957, 0.11885242164134979, 0.13152512907981873, 0.12921498715877533, 0.11730793118476868, 0.08427694439888, 0.3231840133666992, 0.10806694626808167, 0.13338005542755127, 0.29028451442718506, 0.1563226580619812, 0.16515250504016876, 0.323078453540802, 0.5090732574462891, 0.1278381049633026, 0.10010696202516556, 0.5044066905975342, 0.19485561549663544, 0.16101019084453583, 0.18613488972187042, 0.12746845185756683, 0.13272026181221008, 0.1394561231136322, 0.15856067836284637, 0.08081892132759094, 0.27611246705055237, 0.1289510279893875, 0.06387054175138474, 0.11535961180925369, 0.12511375546455383, 0.08445363491773605, 0.09869031608104706, 0.15181754529476166, 0.16534028947353363, 0.13217398524284363, 0.10506900399923325, 0.09423305094242096, 0.05847921967506409, 0.24667656421661377, 0.155901238322258, 0.13664200901985168, 0.13033798336982727, 0.13832446932792664, 0.2128111869096756, 0.19129396975040436, 0.18133674561977386, 0.12803907692432404, 0.13561980426311493, 0.14871227741241455, 0.14751479029655457, 0.17089810967445374, 0.16303476691246033, 0.1193467304110527, 0.08664312213659286, 0.20081602036952972, 0.11426886916160583, 0.16327136754989624, 0.11236348748207092, 0.21969358623027802, 0.18425092101097107, 0.1798481047153473, 0.07509033381938934, 0.18425153195858002, 0.4832502007484436, 0.13779494166374207, 0.18082381784915924, 0.2159658670425415, 0.07945259660482407, 0.19150958955287933, 0.08946201950311661, 0.09759262949228287, 0.12107733637094498, 0.11441409587860107, 0.08385612070560455, 0.15185827016830444, 0.15904094278812408, 0.11153340339660645, 0.09383410960435867, 0.18704386055469513, 0.11282967776060104, 0.37607499957084656, 0.08735707402229309]"
22,Grover Cleveland,"[0.3034180998802185, 0.20469428598880768, 0.16409532725811005, 0.1732204258441925, 0.16882984340190887, 0.17443476617336273, 0.3001673221588135, 0.24737434089183807, 0.1527290642261505, 0.12389820069074631, 0.16255301237106323, 0.17251533269882202, 0.17905178666114807, 0.2805255651473999, 0.1909501552581787, 0.18113307654857635, 0.4270186424255371, 0.12700848281383514, 0.3025675117969513, 0.14718306064605713, 0.28845539689064026, 0.22808028757572174, 0.27365055680274963, 0.28455448150634766, 0.17189426720142365, 0.310173362493515, 0.1617831587791443, 0.4451037347316742, 0.2625070810317993, 0.2384120672941208, 0.15659408271312714, 0.212110698223114, 0.2061023712158203, 0.24013082683086395, 0.1567428708076477, 0.36317387223243713, 0.20715129375457764, 0.30623847246170044, 0.26569676399230957, 0.2594780921936035, 0.16032665967941284, 0.1773998737335205, 0.16711783409118652, 0.20566409826278687, 0.2979891002178192, 0.152278333902359, 0.42530468106269836, 0.19350339472293854, 0.262861043214798, 0.2243228405714035, 0.4673970937728882, 0.2318490743637085, 0.25399985909461975, 0.1201949417591095, 0.2025216817855835, 0.29345470666885376, 0.3966006636619568, 0.18757322430610657, 0.2184499204158783, 0.19220156967639923, 0.21281403303146362, 0.23560473322868347, 0.12185877561569214, 0.09140758216381073, 0.2128598839044571, 0.20875050127506256, 0.19130361080169678, 0.35920441150665283, 0.2724916636943817, 0.14594866335391998, 0.2100716531276703, 0.22583019733428955, 0.4358905553817749, 0.29329395294189453, 0.14699812233448029, 0.20272831618785858, 0.10832184553146362, 0.19958387315273285, 0.1526135504245758, 0.19361881911754608, 0.42054224014282227, 0.303987592458725, 0.1454891413450241, 0.33726954460144043, 0.2124326378107071, 0.2537880837917328, 0.22912973165512085, 0.2742021381855011, 0.17421197891235352, 0.2526956796646118, 0.2766968905925751, 0.1293231099843979, 0.0884813591837883, 0.231363907456398, 0.2706163823604584, 0.3268934190273285, 0.2497662752866745, 0.2910695970058441, 0.19923105835914612, 0.40458229184150696]"
